patch,champ,role,picks_by,bans_vs
16.01,Azir,mid,3,5
16.01,Zaahen,top,3,4
16.01,Lulu,sup,1,4
16.01,Syndra,mid,2,3
16.01,Yunara,bot,2,3
16.01,Jayce,top,0,4
16.01,K'Sante,top,4,0
16.01,Nautilus,sup,0,4
16.01,Orianna,mid,2,2
16.01,Rakan,sup,4,0
16.01,Corki,bot,2,1
16.01,Rell,sup,1,2
16.01,Sejuani,jng,3,0
16.01,Sivir,bot,2,1
16.01,Viktor,mid,2,1
16.01,Xin Zhao,jng,3,0
16.01,Bel'Veth,jng,0,2
16.01,Leona,sup,0,2
16.01,Nami,sup,1,1
16.01,Xayah,bot,1,1
16.01,Alistar,sup,1,0
16.01,Braum,sup,1,0
16.01,Dr. Mundo,jng,0,1
16.01,Dr. Mundo,top,1,0
16.01,Jarvan IV,jng,1,0
16.01,Jhin,bot,1,0
16.01,Kai'Sa,bot,0,1
16.01,Malphite,jng,0,1
16.01,Miss Fortune,bot,1,0
16.01,Pantheon,jng,1,0
16.01,Sion,top,1,0
16.01,Skarner,jng,1,0
16.01,Taliyah,mid,0,1
16.01,Tristana,bot,0,1
16.02,Azir,mid,0,3
16.02,Karma,sup,1,2
16.02,Orianna,mid,1,2
16.02,Pantheon,jng,1,1
16.02,Rakan,sup,0,2
16.02,Rell,sup,2,0
16.02,Syndra,mid,0,2
16.02,Varus,bot,1,1
16.02,Xin Zhao,jng,2,0
16.02,Annie,mid,1,0
16.02,Bard,sup,1,0
16.02,Braum,sup,0,1
16.02,Corki,bot,1,0
16.02,Dr. Mundo,top,1,0
16.02,Ezreal,bot,1,0
16.02,Jarvan IV,jng,0,1
16.02,Jayce,top,0,1
16.02,K'Sante,top,1,0
16.02,Lulu,sup,0,1
16.02,Malphite,top,1,0
16.02,Rek'Sai,top,1,0
16.02,Sejuani,jng,0,1
16.02,Sion,top,0,1
16.02,Taliyah,mid,1,0
16.02,Taliyah,jng,1,0
16.02,Tristana,mid,1,0
16.02,Vi,jng,0,1
16.02,Yunara,bot,1,0
16.06,Orianna,mid,0,2
16.06,Rumble,top,0,2
16.06,Yasuo,mid,0,2
16.06,Aatrox,jng,0,1
16.06,Corki,bot,1,0
16.06,Jarvan IV,jng,0,1
16.06,Nami,sup,1,0
16.06,Nautilus,sup,1,0
16.06,Pantheon,jng,1,0
16.06,Renekton,top,0,1
16.06,Ryze,mid,1,0
16.06,Sion,top,1,0
16.06,Taliyah,jng,1,0
16.06,Xin Zhao,jng,0,1
16.06,Yone,mid,1,0
16.06,Yorick,top,1,0
16.06,Yunara,bot,1,0
16.07,Yasuo,mid,0,5
16.07,Aatrox,jng,0,3
16.07,Akali,mid,2,1
16.07,Karma,sup,1,2
16.07,Orianna,mid,0,3
16.07,Ryze,mid,2,1
16.07,Caitlyn,bot,2,0
16.07,Corki,bot,0,2
16.07,Gnar,top,2,0
16.07,Jarvan IV,jng,1,1
16.07,Sejuani,jng,2,0
16.07,Shen,top,0,2
16.07,Viktor,mid,2,0
16.07,Yone,mid,0,2
16.07,Alistar,sup,1,0
16.07,Ambessa,top,1,0
16.07,Aurora,mid,0,1
16.07,Bard,sup,1,0
16.07,Braum,sup,0,1
16.07,Lulu,sup,1,0
16.07,Mel,mid,0,1
16.07,Naafiri,jng,0,1
16.07,Nautilus,sup,1,0
16.07,Pantheon,jng,0,1
16.07,Rell,sup,1,0
16.07,Renekton,top,1,0
16.07,Rumble,top,1,0
16.07,Sion,top,1,0
