patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.01,Azir,mid,1,3,2,0,1,1
16.01,Jayce,top,0,3,2,0,2,2
16.01,Lulu,sup,2,1,2,1,1,2
16.01,Orianna,mid,1,2,2,1,1,2
16.01,Akali,mid,1,1,1,0,0,0
16.01,Leona,sup,1,1,2,0,1,1
16.01,Renekton,top,2,0,2,1,0,1
16.01,Rumble,top,1,1,2,1,1,2
16.01,Varus,bot,2,0,2,0,0,0
16.01,Xin Zhao,jng,2,0,2,1,0,1
16.01,Ziggs,bot,1,1,2,0,1,1
16.01,Ambessa,top,0,1,1,0,0,0
16.01,Aurora,mid,1,0,1,0,0,0
16.01,Corki,bot,1,0,1,1,0,1
16.01,Ezreal,bot,0,1,1,0,1,1
16.01,Gnar,top,0,1,1,0,0,0
16.01,Gwen,top,0,1,1,0,0,0
16.01,Jarvan IV,jng,1,0,1,1,0,1
16.01,Malphite,jng,0,1,1,0,0,0
16.01,Nami,sup,1,0,1,1,0,1
16.01,Nautilus,sup,0,1,1,0,0,0
16.01,Neeko,sup,0,1,1,0,0,0
16.01,Pantheon,jng,1,0,1,0,0,0
16.01,Poppy,sup,0,1,1,0,1,1
16.01,Rek'Sai,top,1,0,1,0,0,0
16.01,Renata Glasc,sup,1,0,1,0,0,0
16.01,Ryze,mid,1,0,1,1,0,1
16.01,Sion,top,1,0,1,0,0,0
16.01,Sivir,bot,0,1,1,0,0,0
16.01,Syndra,mid,0,1,1,0,0,0
16.01,Taliyah,mid,0,1,1,0,0,0
16.01,Wukong,jng,1,0,1,0,0,0
16.01,Yunara,bot,1,0,1,1,0,1
16.01,Zaahen,top,0,1,1,0,0,0
16.02,Jayce,top,0,9,6,0,4,4
16.02,Neeko,sup,1,8,5,1,4,5
16.02,Orianna,mid,1,8,5,0,5,5
16.02,Azir,mid,5,1,5,4,1,5
16.02,Ezreal,bot,3,2,4,0,1,1
16.02,Gnar,top,5,0,5,3,0,3
16.02,Jarvan IV,jng,3,2,4,3,1,4
16.02,Karma,sup,3,2,5,0,2,2
16.02,Rumble,top,3,2,5,2,1,3
16.02,Aphelios,bot,0,4,3,0,1,1
16.02,Corki,bot,3,1,4,2,1,3
16.02,Miss Fortune,bot,2,2,3,0,1,1
16.02,Poppy,sup,1,3,4,1,1,2
16.02,Xin Zhao,jng,3,1,4,2,1,3
16.02,Akali,mid,1,2,3,0,0,0
16.02,Bard,sup,1,2,3,1,1,2
16.02,Gwen,top,1,2,3,0,0,0
16.02,Nautilus,sup,1,2,3,1,2,3
16.02,Renekton,top,0,3,3,0,0,0
16.02,Ryze,mid,2,1,3,1,0,1
16.02,Sion,top,2,1,3,1,0,1
16.02,Sivir,bot,1,2,3,0,0,0
16.02,Varus,bot,2,1,3,1,1,2
16.02,Wukong,jng,2,1,3,0,0,0
16.02,Yunara,bot,2,1,3,1,1,2
16.02,Ambessa,top,1,1,2,0,0,0
16.02,Braum,sup,1,1,2,0,0,0
16.02,Cassiopeia,mid,1,1,2,1,1,2
16.02,Galio,mid,1,1,2,0,0,0
16.02,Jhin,bot,1,1,2,1,0,1
16.02,K'Sante,top,1,1,2,0,0,0
16.02,Pantheon,jng,1,1,2,0,0,0
16.02,Rakan,sup,2,0,2,0,0,0
16.02,Rell,sup,2,0,2,0,0,0
16.02,Renata Glasc,sup,1,1,2,1,0,1
16.02,Trundle,jng,2,0,2,0,0,0
16.02,Vi,jng,2,0,2,1,0,1
16.02,Viktor,mid,0,2,2,0,0,0
16.02,Zoe,mid,2,0,2,0,0,0
16.02,Alistar,sup,1,0,1,1,0,1
16.02,Aurora,top,1,0,1,0,0,0
16.02,Hwei,mid,1,0,1,0,0,0
16.02,Jax,jng,1,0,1,0,0,0
16.02,Kalista,bot,1,0,1,1,0,1
16.02,Kennen,top,1,0,1,0,0,0
16.02,Kha'Zix,jng,1,0,1,0,0,0
16.02,Leona,sup,1,0,1,0,0,0
16.02,Lucian,bot,1,0,1,0,0,0
16.02,Lulu,sup,0,1,1,0,0,0
16.02,Malphite,jng,0,1,1,0,0,0
16.02,Naafiri,jng,1,0,1,0,0,0
16.02,Nami,sup,1,0,1,0,0,0
16.02,Nocturne,jng,0,1,1,0,0,0
16.02,Rek'Sai,top,1,0,1,0,0,0
16.02,Sylas,mid,0,1,1,0,0,0
16.02,Syndra,mid,1,0,1,0,0,0
16.02,Taliyah,mid,0,1,1,0,0,0
16.02,Yone,mid,1,0,1,0,0,0
16.02,Yorick,top,0,1,1,0,0,0
16.02,Ziggs,bot,0,1,1,0,0,0
16.07,Karma,sup,0,3,1,0,1,1
16.07,Annie,mid,1,1,1,0,0,0
16.07,Jarvan IV,jng,1,1,1,0,1,1
16.07,Nami,sup,1,1,1,0,1,1
16.07,Ryze,mid,0,2,1,0,0,0
16.07,Varus,bot,0,2,1,0,1,1
16.07,Aphelios,bot,1,0,1,1,0,1
16.07,Bard,sup,0,1,1,0,0,0
16.07,Corki,bot,1,0,1,0,0,0
16.07,Ezreal,bot,1,0,1,0,0,0
16.07,Gnar,top,1,0,1,0,0,0
16.07,Mel,mid,1,0,1,0,0,0
16.07,Naafiri,jng,0,1,1,0,0,0
16.07,Nautilus,sup,0,1,1,0,1,1
16.07,Orianna,mid,1,0,1,1,0,1
16.07,Poppy,sup,1,0,1,0,0,0
16.07,Renata Glasc,sup,0,1,1,0,0,0
16.07,Rumble,top,1,0,1,1,0,1
16.07,Seraphine,sup,0,1,1,0,0,0
16.07,Sion,top,1,0,1,0,0,0
16.07,Thresh,sup,1,0,1,1,0,1
16.07,Wukong,jng,1,0,1,0,0,0
16.07,Xin Zhao,jng,1,0,1,1,0,1
16.08,Xin Zhao,jng,1,1,1,0,1,1
16.08,Ambessa,top,0,1,1,0,0,0
16.08,Anivia,mid,1,0,1,1,0,1
16.08,Annie,mid,0,1,1,0,1,1
16.08,Bard,sup,1,0,1,1,0,1
16.08,Cassiopeia,mid,0,1,1,0,1,1
16.08,Ezreal,bot,1,0,1,1,0,1
16.08,Gnar,top,1,0,1,1,0,1
16.08,Jayce,top,0,1,1,0,0,0
16.08,K'Sante,top,1,0,1,0,0,0
16.08,Lee Sin,jng,1,0,1,1,0,1
16.08,Lissandra,mid,1,0,1,0,0,0
16.08,Lucian,bot,1,0,1,0,0,0
16.08,Milio,sup,1,0,1,0,0,0
