patch,champ,role,picks_by,bans_vs
16.03,Wukong,jng,1,2
16.03,Akali,mid,0,2
16.03,Rell,sup,1,1
16.03,Rumble,top,1,1
16.03,Ahri,mid,0,1
16.03,Ambessa,top,0,1
16.03,Aurora,mid,0,1
16.03,Azir,mid,1,0
16.03,Corki,bot,1,0
16.03,Jarvan IV,jng,0,1
16.03,K'Sante,top,1,0
16.03,Karma,sup,1,0
16.03,Lulu,sup,0,1
16.03,Nami,sup,0,1
16.03,Nautilus,sup,0,1
16.03,Neeko,sup,1,0
16.03,Pantheon,jng,1,0
16.03,Ryze,mid,1,0
16.03,Sion,top,1,0
16.03,Syndra,mid,0,1
16.03,Varus,bot,1,0
16.03,Vi,jng,0,1
16.03,Xin Zhao,jng,1,0
16.03,Yone,mid,1,0
16.03,Yunara,bot,1,0
16.07,Jarvan IV,jng,1,3
16.07,Vi,jng,1,3
16.07,Rumble,top,1,2
16.07,Akali,mid,0,2
16.07,Aurora,mid,1,1
16.07,Azir,mid,2,0
16.07,Ezreal,bot,2,0
16.07,Lulu,sup,2,0
16.07,Pantheon,jng,0,2
16.07,Ambessa,top,1,0
16.07,Aphelios,bot,1,0
16.07,Caitlyn,bot,0,1
16.07,Gnar,top,1,0
16.07,Gwen,top,0,1
16.07,Jinx,bot,0,1
16.07,Karma,sup,1,0
16.07,Nami,sup,1,0
16.07,Poppy,top,1,0
16.07,Ryze,mid,0,1
16.07,Sivir,bot,0,1
16.07,Taliyah,mid,1,0
16.07,Varus,bot,0,1
16.07,Wukong,jng,1,0
16.07,Xin Zhao,jng,1,0
16.07,Yone,mid,0,1
16.07,Yunara,bot,1,0
16.08,Ezreal,bot,1,3
16.08,Karma,sup,0,4
16.08,Orianna,mid,0,4
16.08,Galio,mid,1,1
16.08,Jarvan IV,jng,1,1
16.08,Lulu,sup,1,1
16.08,Nautilus,sup,1,1
16.08,Pantheon,jng,1,1
16.08,Rumble,top,1,1
16.08,Ryze,mid,2,0
16.08,Seraphine,sup,0,2
16.08,Sion,top,2,0
16.08,Yunara,bot,2,0
16.08,Aatrox,jng,1,0
16.08,Akali,mid,0,1
16.08,Ambessa,top,0,1
16.08,Aurora,mid,1,0
16.08,Bard,sup,1,0
16.08,Braum,sup,1,0
16.08,Caitlyn,bot,1,0
16.08,Galio,top,1,0
16.08,Jax,jng,1,0
16.08,Nami,sup,0,1
16.08,Neeko,sup,0,1
16.08,Poppy,top,1,0
16.08,Renata Glasc,sup,1,0
16.08,Sylas,mid,0,1
16.08,Varus,bot,1,0
16.08,Viktor,mid,1,0
16.08,Xin Zhao,jng,1,0
16.08,Yone,mid,0,1
16.09,Bard,sup,0,3
16.09,Pantheon,jng,1,2
16.09,Ryze,mid,0,3
16.09,Sion,top,1,2
16.09,Viktor,mid,2,1
16.09,Caitlyn,bot,1,1
16.09,Karma,sup,1,1
16.09,Orianna,mid,1,1
16.09,Rumble,top,1,1
16.09,Xin Zhao,jng,1,1
16.09,Ahri,mid,1,0
16.09,Akali,mid,0,1
16.09,Alistar,sup,1,0
16.09,Ambessa,top,0,1
16.09,Anivia,mid,0,1
16.09,Aurora,mid,0,1
16.09,Gwen,top,0,1
16.09,Jax,top,0,1
16.09,K'Sante,top,0,1
16.09,Kai'Sa,bot,1,0
16.09,Kalista,bot,1,0
16.09,Leona,sup,0,1
16.09,Lucian,bot,1,0
16.09,Lulu,sup,1,0
16.09,Milio,sup,1,0
16.09,Naafiri,jng,1,0
16.09,Ornn,top,1,0
16.09,Renata Glasc,sup,1,0
16.09,Shen,top,1,0
16.09,Syndra,mid,1,0
16.09,Varus,top,1,0
16.09,Varus,bot,0,1
16.09,Vi,jng,1,0
16.09,Wukong,jng,1,0
16.09,Yunara,bot,1,0
16.10,Karma,sup,0,2
16.10,Ahri,mid,1,0
16.10,Annie,mid,0,1
16.10,Caitlyn,bot,0,1
16.10,Kalista,bot,1,0
16.10,Lucian,bot,1,0
16.10,Milio,sup,1,0
16.10,Nautilus,sup,1,0
16.10,Orianna,mid,0,1
16.10,Ornn,top,0,1
16.10,Pantheon,jng,1,0
16.10,Rumble,top,1,0
16.10,Sion,top,0,1
16.10,Syndra,mid,1,0
16.10,Varus,top,1,0
16.10,Viktor,mid,0,1
16.10,Xin Zhao,jng,1,0
