patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.03,Kindred,jng,0,3,2,0,2,2
16.03,Rumble,top,0,3,2,0,2,2
16.03,Anivia,mid,0,2,1,0,1,1
16.03,Orianna,mid,2,0,2,1,0,1
16.03,Aatrox,top,1,0,1,1,0,1
16.03,Akali,mid,1,0,1,1,0,1
16.03,Ambessa,top,1,0,1,1,0,1
16.03,Aphelios,bot,1,0,1,1,0,1
16.03,Braum,sup,0,1,1,0,0,0
16.03,Diana,jng,0,1,1,0,1,1
16.03,Dr. Mundo,jng,1,0,1,1,0,1
16.03,Fiddlesticks,sup,1,0,1,0,0,0
16.03,K'Sante,top,1,0,1,0,0,0
16.03,Lillia,jng,0,1,1,0,1,1
16.03,Lulu,sup,0,1,1,0,1,1
16.03,Nautilus,sup,1,0,1,1,0,1
16.03,Rell,sup,1,0,1,1,0,1
16.03,Renekton,top,0,1,1,0,1,1
16.03,Varus,bot,0,1,1,0,1,1
16.03,Vi,jng,1,0,1,1,0,1
16.03,Viego,jng,0,1,1,0,0,0
16.03,Xayah,bot,1,0,1,0,0,0
16.03,Xin Zhao,jng,1,0,1,0,0,0
16.03,Yunara,bot,1,0,1,1,0,1
16.07,Jayce,top,1,2,2,0,1,1
16.07,Nautilus,sup,0,3,2,0,2,2
16.07,Pantheon,jng,0,3,2,0,2,2
16.07,Alistar,sup,1,1,2,0,0,0
16.07,Anivia,mid,1,1,2,1,1,2
16.07,Ezreal,bot,2,0,2,1,0,1
16.07,Jarvan IV,jng,0,2,1,0,1,1
16.07,Renekton,top,1,1,2,0,1,1
16.07,Taliyah,mid,1,1,2,0,0,0
16.07,Wukong,jng,2,0,2,1,0,1
16.07,Yunara,bot,2,0,2,1,0,1
16.07,Braum,sup,0,1,1,0,0,0
16.07,K'Sante,top,1,0,1,1,0,1
16.07,Karma,sup,1,0,1,1,0,1
16.07,Kennen,top,0,1,1,0,0,0
16.07,LeBlanc,mid,1,0,1,0,0,0
16.07,Lulu,sup,1,0,1,1,0,1
16.07,Orianna,mid,0,1,1,0,0,0
16.07,Ornn,top,0,1,1,0,1,1
16.07,Rell,sup,1,0,1,0,0,0
16.07,Rumble,top,0,1,1,0,0,0
16.07,Ryze,mid,1,0,1,1,0,1
16.07,Sion,top,0,1,1,0,1,1
16.07,Vayne,top,1,0,1,1,0,1
16.07,Xin Zhao,jng,1,0,1,1,0,1
16.07,Zaahen,jng,1,0,1,0,0,0
16.08,Jayce,top,1,3,2,0,2,2
16.08,Pantheon,jng,2,1,2,0,1,1
16.08,Corki,bot,2,0,2,1,0,1
16.08,Ezreal,bot,0,2,1,0,1,1
16.08,Jhin,bot,2,0,2,1,0,1
16.08,Karma,sup,1,1,2,1,0,1
16.08,Nami,sup,2,0,2,1,0,1
16.08,Nautilus,sup,0,2,2,0,1,1
16.08,Orianna,mid,0,2,2,0,2,2
16.08,Syndra,mid,0,2,1,0,1,1
16.08,Viktor,mid,0,2,1,0,1,1
16.08,Alistar,sup,1,0,1,0,0,0
16.08,Anivia,mid,1,0,1,1,0,1
16.08,Ashe,bot,0,1,1,0,0,0
16.08,Cassiopeia,mid,1,0,1,0,0,0
16.08,Gnar,top,0,1,1,0,1,1
16.08,Jarvan IV,jng,1,0,1,1,0,1
16.08,Kennen,top,1,0,1,0,0,0
16.08,Mel,mid,1,0,1,0,0,0
16.08,Rumble,top,1,0,1,1,0,1
16.08,Seraphine,sup,0,1,1,0,0,0
16.08,Sivir,bot,0,1,1,0,0,0
16.08,Taliyah,mid,1,0,1,1,0,1
16.08,Wukong,jng,1,0,1,1,0,1
16.08,Zaahen,top,1,0,1,1,0,1
16.08,Ziggs,bot,0,1,1,0,0,0
16.09,Anivia,mid,0,5,2,0,2,2
16.09,Jayce,top,1,4,2,0,2,2
16.09,Jarvan IV,jng,2,1,2,1,1,2
16.09,Seraphine,sup,1,2,2,0,1,1
16.09,Braum,sup,1,1,2,1,1,2
16.09,Ezreal,bot,2,0,2,2,0,2
16.09,Karma,sup,0,2,1,0,1,1
16.09,Lucian,bot,1,1,2,0,0,0
16.09,Neeko,sup,1,1,2,0,1,1
16.09,Xin Zhao,jng,1,1,2,0,0,0
16.09,Akali,mid,1,0,1,1,0,1
16.09,Ashe,bot,1,0,1,0,0,0
16.09,Aurora,top,1,0,1,1,0,1
16.09,Bard,sup,0,1,1,0,0,0
16.09,Cassiopeia,mid,0,1,1,0,1,1
16.09,Gnar,top,0,1,1,0,0,0
16.09,K'Sante,top,0,1,1,0,0,0
16.09,Kennen,top,1,0,1,1,0,1
16.09,LeBlanc,mid,0,1,1,0,0,0
16.09,Mel,mid,1,0,1,0,0,0
16.09,Milio,sup,1,0,1,0,0,0
16.09,Naafiri,jng,1,0,1,0,0,0
16.09,Nautilus,sup,1,0,1,1,0,1
16.09,Nocturne,jng,1,0,1,1,0,1
16.09,Ornn,top,1,0,1,0,0,0
16.09,Renekton,top,1,0,1,0,0,0
16.09,Ryze,mid,1,0,1,1,0,1
16.09,Sion,top,0,1,1,0,0,0
16.09,Smolder,bot,0,1,1,0,0,0
16.09,Taliyah,mid,1,0,1,0,0,0
16.09,Varus,bot,1,0,1,0,0,0
16.09,Viktor,mid,1,0,1,0,0,0
16.10,Pantheon,jng,0,2,1,0,1,1
16.10,Seraphine,sup,0,2,1,0,1,1
16.10,Akali,mid,0,1,1,0,1,1
16.10,Alistar,sup,0,1,1,0,1,1
16.10,Anivia,mid,1,0,1,0,0,0
16.10,Caitlyn,bot,1,0,1,0,0,0
16.10,Darius,top,1,0,1,0,0,0
16.10,Gnar,top,1,0,1,1,0,1
16.10,Jarvan IV,jng,1,0,1,1,0,1
16.10,Jayce,top,0,1,1,0,0,0
16.10,Jhin,bot,1,0,1,1,0,1
16.10,Karma,sup,1,0,1,0,0,0
16.10,Neeko,sup,0,1,1,0,1,1
16.10,Orianna,mid,1,0,1,1,0,1
16.10,Rell,sup,1,0,1,1,0,1
16.10,Renekton,top,0,1,1,0,0,0
16.10,Varus,bot,0,1,1,0,0,0
16.10,Xin Zhao,jng,1,0,1,0,0,0
