patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.04,Lee Sin,jng,2,4,4,1,2,3
16.04,Rumble,top,2,4,4,1,2,3
16.04,Ryze,mid,3,3,5,1,1,2
16.04,Orianna,mid,1,4,3,1,2,3
16.04,Poppy,sup,1,4,3,0,1,1
16.04,Ahri,mid,4,0,4,2,0,2
16.04,Gnar,top,3,1,3,2,1,3
16.04,Gwen,top,1,3,3,1,2,3
16.04,Neeko,sup,1,3,3,1,2,3
16.04,Renekton,top,2,2,3,1,1,2
16.04,Ambessa,top,2,1,3,0,1,1
16.04,Aphelios,bot,3,0,3,0,0,0
16.04,Aurora,mid,3,0,3,1,0,1
16.04,Kai'Sa,bot,3,0,3,2,0,2
16.04,Nautilus,sup,1,2,3,1,1,2
16.04,Nocturne,jng,1,2,3,0,1,1
16.04,Pantheon,jng,1,2,3,1,0,1
16.04,Thresh,sup,3,0,3,0,0,0
16.04,Vi,jng,1,2,2,0,0,0
16.04,Alistar,sup,1,1,2,0,1,1
16.04,Ezreal,bot,2,0,2,2,0,2
16.04,Jarvan IV,jng,1,1,2,1,1,2
16.04,Jhin,bot,1,1,2,0,1,1
16.04,Naafiri,jng,1,1,2,0,0,0
16.04,Rakan,sup,1,1,2,1,1,2
16.04,Sylas,mid,0,2,2,0,1,1
16.04,Trundle,jng,1,1,2,0,0,0
16.04,Xin Zhao,jng,1,1,2,1,0,1
16.04,Zaahen,top,1,1,2,0,1,1
16.04,Akali,mid,0,1,1,0,1,1
16.04,Annie,mid,0,1,1,0,0,0
16.04,Bard,sup,1,0,1,1,0,1
16.04,Corki,bot,1,0,1,0,0,0
16.04,Kalista,bot,0,1,1,0,0,0
16.04,Karma,sup,0,1,1,0,0,0
16.04,LeBlanc,mid,0,1,1,0,0,0
16.04,Leona,sup,1,0,1,1,0,1
16.04,Lulu,sup,0,1,1,0,0,0
16.04,Nami,sup,1,0,1,0,0,0
16.04,Qiyana,jng,1,0,1,1,0,1
16.04,Rell,sup,0,1,1,0,1,1
16.04,Renata Glasc,sup,0,1,1,0,0,0
16.04,Tristana,bot,1,0,1,1,0,1
16.04,Wukong,jng,1,0,1,0,0,0
16.09,Akali,mid,2,3,4,2,0,2
16.09,Karma,sup,0,5,2,0,2,2
16.09,Nautilus,sup,2,2,4,2,2,4
16.09,Sivir,bot,1,3,2,1,1,2
16.09,Aurora,mid,1,2,3,1,1,2
16.09,Caitlyn,bot,1,2,3,0,0,0
16.09,Corki,bot,3,0,3,2,0,2
16.09,Ezreal,bot,0,3,1,0,1,1
16.09,Gwen,top,0,3,2,0,2,2
16.09,Jarvan IV,jng,1,2,2,1,1,2
16.09,Jhin,bot,2,1,2,0,1,1
16.09,Nocturne,jng,2,1,3,2,1,3
16.09,Orianna,mid,0,3,2,0,2,2
16.09,Pantheon,jng,0,3,2,0,1,1
16.09,Rumble,top,2,1,3,0,0,0
16.09,Twisted Fate,mid,3,0,3,0,0,0
16.09,Annie,mid,1,1,2,0,0,0
16.09,Bard,sup,2,0,2,1,0,1
16.09,Braum,sup,1,1,2,0,0,0
16.09,Lee Sin,jng,1,1,2,0,0,0
16.09,Lucian,bot,0,2,1,0,1,1
16.09,Miss Fortune,bot,1,1,2,0,1,1
16.09,Naafiri,jng,2,0,2,1,0,1
16.09,Renekton,top,0,2,2,0,0,0
16.09,Trundle,jng,2,0,2,0,0,0
16.09,Varus,bot,1,1,2,1,1,2
16.09,Vi,jng,1,1,2,0,0,0
16.09,Ahri,mid,0,1,1,0,0,0
16.09,Ambessa,top,1,0,1,1,0,1
16.09,Anivia,mid,0,1,1,0,0,0
16.09,Ashe,bot,1,0,1,0,0,0
16.09,Cassiopeia,mid,1,0,1,1,0,1
16.09,Gnar,top,1,0,1,0,0,0
16.09,Jax,top,1,0,1,1,0,1
16.09,Jayce,top,1,0,1,0,0,0
16.09,Lulu,sup,1,0,1,0,0,0
16.09,Nami,sup,1,0,1,0,0,0
16.09,Ornn,top,1,0,1,1,0,1
16.09,Poppy,sup,1,0,1,0,0,0
16.09,Pyke,sup,0,1,1,0,1,1
16.09,Seraphine,sup,1,0,1,0,0,0
16.09,Shen,top,1,0,1,0,0,0
16.09,Sion,top,0,1,1,0,0,0
16.09,Skarner,sup,1,0,1,1,0,1
16.09,Sylas,mid,1,0,1,0,0,0
16.09,Taliyah,mid,0,1,1,0,1,1
16.09,Viktor,mid,1,0,1,0,0,0
16.09,Xin Zhao,jng,1,0,1,0,0,0
16.09,Yorick,top,1,0,1,0,0,0
16.09,Yunara,bot,0,1,1,0,0,0
16.09,Zaahen,top,1,0,1,1,0,1
