patch,champ,role,picks_by,bans_vs,series_presence
16.03,Jarvan IV,jng,1,1,2
16.03,K'Sante,top,2,0,2
16.03,Ryze,mid,1,1,2
16.03,Varus,bot,0,2,2
16.03,Ahri,mid,0,1,1
16.03,Corki,bot,1,0,1
16.03,Gwen,top,0,1,1
16.03,Jayce,top,0,1,1
16.03,Kai'Sa,bot,1,0,1
16.03,Nami,sup,1,0,1
16.03,Neeko,sup,1,0,1
16.03,Nocturne,jng,1,0,1
16.03,Orianna,mid,1,0,1
16.04,Neeko,sup,1,7,4
16.04,Yunara,bot,1,7,3
16.04,Orianna,mid,0,6,3
16.04,Vi,jng,2,3,3
16.04,Bard,sup,1,3,3
16.04,Ahri,mid,3,0,3
16.04,Caitlyn,bot,2,1,2
16.04,K'Sante,top,2,1,3
16.04,Rell,sup,1,2,3
16.04,Rumble,top,1,2,3
16.04,Ryze,mid,1,2,3
16.04,Varus,bot,2,1,3
16.04,Xin Zhao,jng,2,1,2
16.04,Yorick,top,2,1,2
16.04,Azir,mid,0,2,2
16.04,Malzahar,mid,2,0,2
16.04,Nocturne,jng,1,1,2
16.04,Poppy,sup,0,2,1
16.04,Rakan,sup,1,1,2
16.04,Renekton,top,0,2,2
16.04,Syndra,mid,1,1,2
16.04,Aatrox,top,1,0,1
16.04,Alistar,sup,0,1,1
16.04,Anivia,mid,0,1,1
16.04,Aurelion Sol,mid,1,0,1
16.04,Blitzcrank,sup,1,0,1
16.04,Dr. Mundo,jng,1,0,1
16.04,Gwen,top,1,0,1
16.04,Jarvan IV,jng,1,0,1
16.04,Jayce,top,1,0,1
16.04,Jhin,bot,1,0,1
16.04,Kai'Sa,bot,1,0,1
16.04,Karma,sup,1,0,1
16.04,LeBlanc,mid,0,1,1
16.04,Leona,sup,1,0,1
16.04,Lucian,bot,1,0,1
16.04,Lulu,sup,1,0,1
16.04,Malphite,jng,1,0,1
16.04,Naafiri,jng,1,0,1
16.04,Nami,sup,1,0,1
16.04,Nautilus,sup,1,0,1
16.04,Ornn,top,1,0,1
16.04,Samira,bot,1,0,1
16.04,Sion,top,1,0,1
16.04,Sivir,bot,1,0,1
16.04,Vex,mid,1,0,1
16.04,Viktor,mid,1,0,1
16.04,Wukong,jng,1,0,1
16.05,Caitlyn,bot,1,2,2
16.05,K'Sante,top,1,2,2
16.05,Neeko,sup,1,2,2
16.05,Xin Zhao,jng,2,1,2
16.05,Kai'Sa,bot,0,2,1
16.05,Nautilus,sup,0,2,1
16.05,Vi,jng,0,2,1
16.05,Yunara,bot,0,2,1
16.05,Ahri,mid,0,1,1
16.05,Alistar,sup,1,0,1
16.05,Ambessa,top,1,0,1
16.05,Ashe,bot,1,0,1
16.05,Azir,mid,0,1,1
16.05,Braum,sup,0,1,1
16.05,Dr. Mundo,jng,1,0,1
16.05,Galio,top,1,0,1
16.05,Gnar,top,1,0,1
16.05,Nocturne,jng,1,0,1
16.05,Orianna,mid,1,0,1
16.05,Rell,sup,1,0,1
16.05,Ryze,mid,1,0,1
16.05,Samira,bot,1,0,1
16.05,Seraphine,sup,1,0,1
16.05,Syndra,mid,1,0,1
16.05,Taliyah,mid,0,1,1
16.05,Varus,bot,1,0,1
16.05,Yorick,top,0,1,1
16.05,Zoe,mid,1,0,1
16.08,Karma,sup,1,1,2
16.08,Orianna,mid,0,2,2
16.08,Pantheon,jng,1,1,2
16.08,Rumble,top,0,2,2
16.08,Ryze,mid,1,1,2
16.08,Ahri,mid,0,1,1
16.08,Annie,mid,1,0,1
16.08,Ashe,bot,1,0,1
16.08,Gnar,top,0,1,1
16.08,K'Sante,top,1,0,1
16.08,Seraphine,sup,1,0,1
16.08,Sion,top,1,0,1
16.08,Sivir,bot,1,0,1
16.08,Vi,jng,1,0,1
16.08,Xin Zhao,jng,0,1,1
16.09,Caitlyn,bot,1,3,4
16.09,Karma,sup,2,2,4
16.09,Ahri,mid,1,2,3
16.09,Ezreal,bot,3,0,3
16.09,Ryze,mid,1,2,3
16.09,Gnar,top,2,0,2
16.09,Leona,sup,2,0,2
16.09,Nocturne,jng,1,1,2
16.09,Orianna,mid,1,1,2
16.09,Pantheon,jng,1,1,2
16.09,Rumble,top,1,1,2
16.09,Taliyah,mid,0,2,2
16.09,Vi,jng,1,1,2
16.09,Xin Zhao,jng,1,1,2
16.09,Annie,mid,0,1,1
16.09,Bard,sup,1,0,1
16.09,Cassiopeia,mid,1,0,1
16.09,Jayce,top,1,0,1
16.09,Naafiri,jng,0,1,1
16.09,Nami,sup,0,1,1
16.09,Nautilus,sup,0,1,1
16.09,Renekton,top,0,1,1
16.09,Seraphine,sup,0,1,1
16.09,Sion,top,1,0,1
16.09,Sivir,bot,1,0,1
16.09,Syndra,mid,0,1,1
16.09,Viktor,mid,1,0,1
16.09,Wukong,jng,1,0,1
