patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.07,Jax,top,2,3,5,2,3,5
16.07,Xin Zhao,jng,3,1,4,3,1,4
16.07,Caitlyn,bot,2,1,3,2,1,3
16.07,Jarvan IV,jng,2,1,3,2,1,3
16.07,Orianna,mid,1,2,3,1,2,3
16.07,Seraphine,sup,1,2,3,1,2,3
16.07,Viktor,mid,3,0,3,3,0,3
16.07,Ashe,bot,1,1,2,1,1,2
16.07,Braum,sup,0,2,2,0,2,2
16.07,Leona,sup,2,0,2,2,0,2
16.07,Neeko,sup,0,2,2,0,2,2
16.07,Ornn,top,1,1,2,1,1,2
16.07,Renekton,top,1,1,2,1,1,2
16.07,Rumble,top,0,2,2,0,2,2
16.07,Shen,top,0,2,2,0,2,2
16.07,Sivir,bot,2,0,2,2,0,2
16.07,Vi,jng,0,2,2,0,2,2
16.07,Alistar,sup,1,0,1,1,0,1
16.07,Ambessa,top,1,0,1,1,0,1
16.07,Bard,sup,0,1,1,0,1,1
16.07,Diana,jng,1,0,1,1,0,1
16.07,Dr. Mundo,jng,0,1,1,0,1,1
16.07,Ezreal,bot,0,1,1,0,1,1
16.07,Heimerdinger,sup,1,0,1,1,0,1
16.07,Jinx,bot,1,0,1,1,0,1
16.07,K'Sante,top,1,0,1,1,0,1
16.07,Lee Sin,jng,0,1,1,0,1,1
16.07,Lulu,sup,0,1,1,0,1,1
16.07,Nocturne,jng,0,1,1,0,1,1
16.07,Shen,sup,1,0,1,1,0,1
16.07,Veigar,mid,1,0,1,1,0,1
16.07,Yasuo,mid,1,0,1,1,0,1
16.07,Yunara,bot,0,1,1,0,1,1
16.08,Jax,top,3,3,6,3,3,6
16.08,Seraphine,sup,3,2,5,3,2,5
16.08,Sivir,bot,1,4,5,1,4,5
16.08,Viktor,mid,5,0,5,5,0,5
16.08,Caitlyn,bot,1,3,4,1,3,4
16.08,Orianna,mid,1,3,4,1,3,4
16.08,Ambessa,top,1,2,3,1,2,3
16.08,Ashe,bot,0,3,3,0,3,3
16.08,Jarvan IV,jng,3,0,3,3,0,3
16.08,Xin Zhao,jng,2,1,3,2,1,3
16.08,Braum,sup,2,0,2,2,0,2
16.08,Karma,sup,0,2,2,0,2,2
16.08,Miss Fortune,bot,2,0,2,2,0,2
16.08,Vi,jng,1,1,2,1,1,2
16.08,Anivia,mid,0,1,1,0,1,1
16.08,Blitzcrank,sup,0,1,1,0,1,1
16.08,Jinx,bot,1,0,1,1,0,1
16.08,K'Sante,top,1,0,1,1,0,1
16.08,Ornn,top,1,0,1,1,0,1
16.08,Poppy,sup,0,1,1,0,1,1
16.08,Senna,bot,0,1,1,0,1,1
16.08,Shen,sup,1,0,1,1,0,1
16.08,Shen,top,0,1,1,0,1,1
16.08,Smolder,bot,1,0,1,1,0,1
16.08,Yunara,bot,0,1,1,0,1,1
