patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.02,Azir,mid,2,1,3,1,1,2
16.02,Malphite,jng,1,2,3,1,1,2
16.02,Nautilus,sup,0,3,3,0,2,2
16.02,Aurora,mid,0,2,2,0,1,1
16.02,Gnar,top,2,0,2,0,0,0
16.02,Jarvan IV,jng,0,2,1,0,1,1
16.02,Neeko,sup,1,1,2,0,1,1
16.02,Poppy,sup,0,2,1,0,1,1
16.02,Anivia,mid,1,0,1,1,0,1
16.02,Bard,sup,1,0,1,1,0,1
16.02,Corki,bot,1,0,1,0,0,0
16.02,Ezreal,bot,0,1,1,0,0,0
16.02,Gangplank,top,0,1,1,0,0,0
16.02,Gwen,top,0,1,1,0,0,0
16.02,Jayce,top,0,1,1,0,1,1
16.02,Lucian,bot,1,0,1,1,0,1
16.02,Milio,sup,1,0,1,1,0,1
16.02,Nami,sup,0,1,1,0,0,0
16.02,Pantheon,jng,0,1,1,0,0,0
16.02,Rakan,sup,1,0,1,0,0,0
16.02,Renekton,top,1,0,1,1,0,1
16.02,Rumble,top,1,0,1,1,0,1
16.02,Ryze,mid,1,0,1,0,0,0
16.02,Sion,top,0,1,1,0,1,1
16.02,Varus,bot,1,0,1,1,0,1
16.02,Vi,jng,1,0,1,1,0,1
16.02,Wukong,jng,1,0,1,0,0,0
16.02,Xayah,bot,1,0,1,0,0,0
16.02,Xin Zhao,jng,1,0,1,0,0,0
16.03,Jayce,top,0,2,1,0,1,1
16.03,Rumble,top,0,2,1,0,1,1
16.03,Akali,mid,1,0,1,1,0,1
16.03,Ambessa,top,1,0,1,1,0,1
16.03,Aurora,mid,0,1,1,0,1,1
16.03,Braum,sup,1,0,1,1,0,1
16.03,Gwen,top,0,1,1,0,1,1
16.03,K'Sante,top,1,0,1,0,0,0
16.03,Lucian,bot,1,0,1,0,0,0
16.03,Malphite,jng,0,1,1,0,0,0
16.03,Nami,sup,1,0,1,0,0,0
16.03,Neeko,sup,0,1,1,0,1,1
16.03,Orianna,mid,0,1,1,0,0,0
16.03,Qiyana,jng,1,0,1,0,0,0
16.03,Ryze,mid,1,0,1,0,0,0
16.03,Varus,bot,1,0,1,1,0,1
16.03,Vi,jng,1,0,1,1,0,1
16.03,Zaahen,top,0,1,1,0,0,0
16.07,Azir,mid,3,3,4,1,2,3
16.07,Orianna,mid,0,6,3,0,3,3
16.07,Karma,sup,0,5,3,0,2,2
16.07,Pantheon,jng,1,4,4,1,2,3
16.07,Ryze,mid,0,4,2,0,2,2
16.07,Varus,bot,0,4,2,0,2,2
16.07,Annie,mid,2,1,3,2,1,3
16.07,Corki,bot,3,0,3,2,0,2
16.07,Nami,sup,3,0,3,2,0,2
16.07,Neeko,sup,2,1,3,0,1,1
16.07,Rumble,top,2,1,2,1,1,2
16.07,Xin Zhao,jng,3,0,3,2,0,2
16.07,Ezreal,bot,2,0,2,1,0,1
16.07,Gnar,top,2,0,2,1,0,1
16.07,Jarvan IV,jng,1,1,2,0,1,1
16.07,Mel,mid,1,1,2,1,0,1
16.07,Sion,top,1,1,2,1,0,1
16.07,Vi,jng,1,1,2,0,0,0
16.07,Ambessa,top,1,0,1,1,0,1
16.07,Anivia,mid,0,1,1,0,1,1
16.07,Ashe,bot,1,0,1,1,0,1
16.07,Bard,sup,1,0,1,0,0,0
16.07,Caitlyn,bot,1,0,1,0,0,0
16.07,Galio,mid,1,0,1,0,0,0
16.07,Hwei,mid,0,1,1,0,0,0
16.07,Jayce,top,0,1,1,0,0,0
16.07,Jhin,bot,1,0,1,0,0,0
16.07,K'Sante,top,1,0,1,0,0,0
16.07,Nautilus,sup,0,1,1,0,1,1
16.07,Nocturne,jng,1,0,1,1,0,1
16.07,Ornn,top,0,1,1,0,1,1
16.07,Poppy,jng,1,0,1,0,0,0
16.07,Rakan,sup,1,0,1,1,0,1
16.07,Seraphine,sup,1,0,1,1,0,1
16.07,Vayne,top,0,1,1,0,0,0
16.07,Viktor,mid,1,0,1,0,0,0
16.07,Yone,mid,0,1,1,0,0,0
16.07,Yorick,top,1,0,1,0,0,0
16.08,Bard,sup,1,2,2,0,2,2
16.08,Karma,sup,0,3,2,0,1,1
16.08,Orianna,mid,0,3,2,0,1,1
16.08,Ryze,mid,2,1,2,1,1,2
16.08,Nocturne,jng,0,2,2,0,0,0
16.08,Pantheon,jng,2,0,2,2,0,2
16.08,Rumble,top,1,1,1,0,1,1
16.08,Ambessa,top,0,1,1,0,1,1
16.08,Annie,mid,0,1,1,0,0,0
16.08,Aurora,mid,1,0,1,1,0,1
16.08,Caitlyn,bot,1,0,1,0,0,0
16.08,Corki,bot,1,0,1,1,0,1
16.08,Ezreal,bot,1,0,1,1,0,1
16.08,Jarvan IV,jng,1,0,1,0,0,0
16.08,Leona,sup,1,0,1,1,0,1
16.08,Lucian,bot,0,1,1,0,1,1
16.08,Miss Fortune,bot,1,0,1,0,0,0
16.08,Nami,sup,1,0,1,1,0,1
16.08,Nautilus,sup,1,0,1,0,0,0
16.08,Neeko,sup,0,1,1,0,1,1
16.08,Ornn,top,0,1,1,0,1,1
16.08,Renekton,top,1,0,1,0,0,0
16.08,Sion,top,1,0,1,1,0,1
16.08,Skarner,jng,1,0,1,0,0,0
16.08,Twisted Fate,mid,0,1,1,0,0,0
16.08,Vex,mid,1,0,1,0,0,0
16.08,Vi,jng,0,1,1,0,0,0
16.08,Xin Zhao,jng,0,1,1,0,0,0
16.08,Yorick,top,1,0,1,1,0,1
16.09,Naafiri,jng,0,3,2,0,1,1
16.09,Nocturne,jng,1,2,2,1,1,2
16.09,Akali,mid,1,1,2,0,0,0
16.09,Aurora,mid,1,1,1,0,1,1
16.09,Corki,bot,2,0,2,0,0,0
16.09,Ezreal,bot,2,0,2,2,0,2
16.09,Jarvan IV,jng,0,2,1,0,1,1
16.09,Lucian,bot,0,2,1,0,0,0
16.09,Nami,sup,2,0,2,0,0,0
16.09,Nautilus,sup,0,2,1,0,1,1
16.09,Neeko,sup,2,0,2,2,0,2
16.09,Orianna,mid,0,2,1,0,1,1
16.09,Rumble,top,1,1,2,1,1,2
16.09,Sylas,mid,0,2,2,0,0,0
16.09,Varus,bot,0,2,2,0,1,1
16.09,Alistar,sup,1,0,1,0,0,0
16.09,Annie,mid,1,0,1,1,0,1
16.09,Caitlyn,bot,1,0,1,0,0,0
16.09,Dr. Mundo,jng,1,0,1,1,0,1
16.09,Elise,sup,0,1,1,0,0,0
16.09,Gragas,top,1,0,1,1,0,1
16.09,Jayce,top,1,0,1,0,0,0
16.09,K'Sante,top,1,0,1,0,0,0
16.09,Karma,sup,0,1,1,0,1,1
16.09,Lee Sin,jng,0,1,1,0,1,1
16.09,Morgana,mid,0,1,1,0,0,0
16.09,Pantheon,jng,1,0,1,0,0,0
16.09,Ryze,mid,1,0,1,1,0,1
16.09,Sion,top,1,0,1,0,0,0
16.09,Sivir,bot,0,1,1,0,0,0
16.09,Taliyah,mid,1,0,1,0,0,0
16.09,Vi,jng,1,0,1,0,0,0
16.09,Xin Zhao,jng,1,0,1,0,0,0
16.10,Jarvan IV,jng,0,2,1,0,1,1
16.10,Nocturne,jng,0,2,1,0,1,1
16.10,Anivia,mid,1,0,1,0,0,0
16.10,Annie,mid,1,0,1,1,0,1
16.10,Aurora,mid,0,1,1,0,0,0
16.10,Ezreal,bot,1,0,1,0,0,0
16.10,Karma,sup,0,1,1,0,1,1
16.10,Lucian,bot,1,0,1,1,0,1
16.10,Milio,sup,1,0,1,1,0,1
16.10,Nautilus,sup,0,1,1,0,0,0
16.10,Neeko,sup,1,0,1,0,0,0
16.10,Olaf,jng,1,0,1,1,0,1
16.10,Orianna,mid,0,1,1,0,1,1
16.10,Rumble,top,1,0,1,1,0,1
16.10,Shen,top,0,1,1,0,1,1
16.10,Sion,top,1,0,1,0,0,0
16.10,Wukong,jng,1,0,1,0,0,0
16.10,Yorick,top,0,1,1,0,0,0
