patch,champ,role,picks_by,bans_vs
16.03,Rumble,top,1,6
16.03,Varus,bot,1,4
16.03,Karma,sup,2,2
16.03,Orianna,mid,2,2
16.03,Nautilus,sup,2,1
16.03,Neeko,sup,1,2
16.03,Yunara,bot,1,2
16.03,Aatrox,top,2,0
16.03,Alistar,sup,1,1
16.03,Braum,sup,0,2
16.03,Caitlyn,bot,0,2
16.03,Corki,bot,1,1
16.03,Ezreal,bot,1,1
16.03,Jarvan IV,jng,0,2
16.03,K'Sante,top,2,0
16.03,Nocturne,jng,2,0
16.03,Qiyana,jng,0,2
16.03,Ryze,mid,2,0
16.03,Sivir,bot,1,1
16.03,Viktor,mid,2,0
16.03,Xin Zhao,jng,2,0
16.03,Ahri,mid,0,1
16.03,Ambessa,top,1,0
16.03,Azir,mid,1,0
16.03,Gwen,top,0,1
16.03,Jayce,jng,1,0
16.03,Jayce,top,0,1
16.03,Jhin,bot,1,0
16.03,Kai'Sa,bot,1,0
16.03,Pantheon,jng,1,0
16.03,Rakan,sup,1,0
16.03,Renekton,top,1,0
16.03,Sion,top,0,1
16.03,Vi,jng,1,0
16.04,Yunara,bot,0,3
16.04,Karma,sup,0,2
16.04,Sivir,bot,1,1
16.04,Xin Zhao,jng,1,1
16.04,Ahri,mid,1,0
16.04,Alistar,sup,1,0
16.04,Ambessa,jng,1,0
16.04,Azir,mid,0,1
16.04,Corki,bot,1,0
16.04,Gnar,top,1,0
16.04,Jarvan IV,jng,1,0
16.04,K'Sante,top,0,1
16.04,Kai'Sa,bot,1,0
16.04,Lulu,sup,0,1
16.04,Nautilus,sup,1,0
16.04,Nocturne,jng,0,1
16.04,Orianna,mid,1,0
16.04,Pantheon,jng,0,1
16.04,Pyke,sup,1,0
16.04,Rumble,top,1,0
16.04,Sion,top,1,0
16.04,Syndra,mid,0,1
16.04,Taliyah,mid,1,0
16.04,Varus,bot,0,1
16.04,Xayah,bot,0,1
16.05,Xin Zhao,jng,5,11
16.05,Orianna,mid,1,12
16.05,Sion,top,4,6
16.05,Anivia,mid,4,5
16.05,Caitlyn,bot,2,7
16.05,Karma,sup,6,3
16.05,K'Sante,top,3,4
16.05,Neeko,sup,3,4
16.05,Yunara,bot,5,2
16.05,Nocturne,jng,0,6
16.05,Ahri,mid,4,1
16.05,Ezreal,bot,2,3
16.05,Jarvan IV,jng,2,3
16.05,Nautilus,sup,5,0
16.05,Ornn,top,3,2
16.05,Viktor,mid,4,1
16.05,Dr. Mundo,jng,2,2
16.05,Lulu,sup,0,4
16.05,Sivir,bot,3,1
16.05,Syndra,mid,3,1
16.05,Taliyah,mid,1,3
16.05,Ambessa,top,0,3
16.05,Aphelios,bot,3,0
16.05,Aurora,top,3,0
16.05,Corki,bot,3,0
16.05,Kindred,jng,1,2
16.05,Renekton,top,3,0
16.05,Rumble,top,0,3
16.05,Vi,jng,1,2
16.05,Wukong,jng,2,1
16.05,Zaahen,jng,3,0
16.05,Ambessa,jng,2,0
16.05,Aurora,mid,1,1
16.05,Azir,mid,1,1
16.05,Jayce,top,1,1
16.05,Kai'Sa,bot,0,2
16.05,Kennen,top,0,2
16.05,Rakan,sup,2,0
16.05,Ryze,mid,1,1
16.05,Vex,mid,1,1
16.05,Aatrox,top,1,0
16.05,Alistar,sup,1,0
16.05,Ashe,bot,1,0
16.05,Bard,sup,1,0
16.05,Gnar,top,0,1
16.05,Gwen,top,1,0
16.05,Jhin,bot,1,0
16.05,Naafiri,jng,1,0
16.05,Nami,sup,0,1
16.05,Pantheon,jng,1,0
16.05,Poppy,top,1,0
16.05,Qiyana,jng,1,0
16.05,Rell,sup,1,0
16.05,Seraphine,sup,1,0
16.05,Thresh,sup,1,0
16.05,Varus,bot,0,1
16.05,Volibear,top,1,0
16.05,Xayah,bot,1,0
16.05,Zaahen,top,0,1
16.06,Ashe,bot,0,2
16.06,Jarvan IV,jng,1,1
16.06,Karma,sup,0,2
16.06,Nami,sup,0,2
16.06,Amumu,sup,1,0
16.06,Anivia,mid,1,0
16.06,Lulu,sup,0,1
16.06,Neeko,sup,1,0
16.06,Orianna,mid,1,0
16.06,Renekton,top,1,0
16.06,Rumble,top,1,0
16.06,Sion,top,0,1
16.06,Sivir,bot,0,1
16.06,Varus,bot,1,0
16.06,Vi,jng,1,0
16.06,Yunara,bot,1,0
16.07,Anivia,mid,0,3
16.07,Jarvan IV,jng,1,2
16.07,Rumble,top,0,3
16.07,Vi,jng,1,2
16.07,Xin Zhao,jng,1,2
16.07,Ahri,mid,0,2
16.07,Ashe,bot,2,0
16.07,Corki,bot,0,2
16.07,K'Sante,top,0,2
16.07,Karma,sup,0,2
16.07,Nautilus,sup,0,2
16.07,Orianna,mid,2,0
16.07,Pantheon,jng,2,0
16.07,Renekton,top,2,0
16.07,Seraphine,sup,2,0
16.07,Sion,top,2,0
16.07,Taliyah,mid,1,1
16.07,Viktor,mid,1,1
16.07,Aurora,mid,1,0
16.07,Bard,sup,1,0
16.07,Caitlyn,bot,1,0
16.07,Ezreal,bot,1,0
16.07,Jax,top,1,0
16.07,Nami,sup,1,0
16.07,Rakan,sup,1,0
16.07,Sivir,bot,1,0
16.07,Syndra,mid,0,1
16.08,Akali,mid,0,2
16.08,Aurora,mid,0,2
16.08,Pantheon,jng,1,1
16.08,Aatrox,jng,1,0
16.08,Ahri,mid,0,1
16.08,Ambessa,top,0,1
16.08,Annie,mid,1,0
16.08,Corki,bot,1,0
16.08,Ezreal,bot,1,0
16.08,Galio,mid,1,0
16.08,Gnar,top,1,0
16.08,Jarvan IV,jng,0,1
16.08,Karma,sup,1,0
16.08,Nami,sup,1,0
16.08,Renekton,top,1,0
16.08,Rumble,top,0,1
16.08,Xin Zhao,jng,0,1
16.09,Karma,sup,0,3
16.09,Orianna,mid,0,3
16.09,Pantheon,jng,0,3
16.09,Aatrox,jng,1,0
16.09,Annie,mid,1,0
16.09,Aphelios,bot,1,0
16.09,Ashe,bot,1,0
16.09,Bard,sup,1,0
16.09,Caitlyn,bot,1,0
16.09,Cassiopeia,mid,0,1
16.09,Galio,mid,0,1
16.09,Jarvan IV,jng,1,0
16.09,Lulu,sup,1,0
16.09,Mel,mid,0,1
16.09,Milio,sup,1,0
16.09,Nocturne,jng,1,0
16.09,Ornn,top,0,1
16.09,Renekton,top,1,0
16.09,Ryze,mid,1,0
16.09,Seraphine,sup,0,1
16.09,Sion,top,1,0
16.09,Twisted Fate,mid,1,0
16.09,Yorick,top,1,0
16.09,Yunara,bot,0,1
16.10,Karma,sup,0,5
16.10,Orianna,mid,0,4
16.10,Rumble,top,1,3
16.10,Ashe,bot,1,2
16.10,Bard,sup,0,3
16.10,Twisted Fate,mid,1,2
16.10,Jarvan IV,jng,1,1
16.10,Neeko,sup,1,1
16.10,Nocturne,jng,2,0
16.10,Anivia,mid,1,0
16.10,Annie,mid,0,1
16.10,Caitlyn,bot,0,1
16.10,Cassiopeia,mid,1,0
16.10,Corki,bot,1,0
16.10,Galio,mid,1,0
