patch,champ,role,picks_by,bans_vs,series_presence
16.01,Jayce,top,0,7,5
16.01,Alistar,sup,4,2,5
16.01,Malphite,jng,3,3,4
16.01,Orianna,mid,2,4,5
16.01,Pantheon,jng,3,3,5
16.01,Renekton,top,3,3,6
16.01,Sion,top,4,2,6
16.01,Yunara,bot,2,4,5
16.01,Akali,mid,1,4,5
16.01,Azir,mid,3,2,4
16.01,Karma,sup,0,5,3
16.01,Poppy,sup,0,5,4
16.01,Aphelios,bot,2,2,3
16.01,Bard,sup,2,2,4
16.01,Sivir,bot,2,2,3
16.01,Syndra,mid,3,1,3
16.01,Varus,bot,3,1,4
16.01,Gnar,top,2,1,3
16.01,Miss Fortune,bot,3,0,3
16.01,Neeko,sup,1,2,3
16.01,Nocturne,jng,2,1,2
16.01,Rumble,top,1,2,3
16.01,Wukong,jng,1,2,3
16.01,Ambessa,top,0,2,2
16.01,Braum,sup,1,1,2
16.01,K'Sante,top,2,0,2
16.01,Lucian,bot,0,2,1
16.01,Qiyana,jng,2,0,2
16.01,Ryze,mid,1,1,1
16.01,Taliyah,mid,2,0,2
16.01,Thresh,sup,2,0,2
16.01,Vi,jng,1,1,2
16.01,Xin Zhao,jng,2,0,2
16.01,Zaahen,top,1,1,2
16.01,Ahri,mid,1,0,1
16.01,Ashe,bot,1,0,1
16.01,Aurora,mid,1,0,1
16.01,Blitzcrank,sup,1,0,1
16.01,Cassiopeia,mid,0,1,1
16.01,Corki,bot,1,0,1
16.01,Dr. Mundo,jng,1,0,1
16.01,Gwen,top,0,1,1
16.01,Jax,top,1,0,1
16.01,Jhin,bot,1,0,1
16.01,Kai'Sa,bot,0,1,1
16.01,Lulu,sup,0,1,1
16.01,Nautilus,sup,1,0,1
16.01,Rakan,sup,1,0,1
16.01,Rek'Sai,top,1,0,1
16.01,Renata Glasc,sup,0,1,1
16.01,Seraphine,sup,1,0,1
16.01,Shen,sup,1,0,1
16.01,Sylas,mid,0,1,1
16.01,Xayah,bot,0,1,1
16.01,Ziggs,mid,1,0,1
16.02,Jayce,top,0,6,4
16.02,Bard,sup,3,2,3
16.02,Ezreal,bot,2,2,3
16.02,Jarvan IV,jng,0,4,2
16.02,Malphite,jng,0,4,3
16.02,Neeko,sup,0,4,2
16.02,Orianna,mid,1,3,4
16.02,Rumble,top,3,1,4
16.02,Ryze,mid,4,0,4
16.02,Varus,bot,2,2,2
16.02,Xin Zhao,jng,4,0,4
16.02,Yunara,bot,3,1,3
16.02,Alistar,sup,2,1,3
16.02,Galio,mid,2,1,3
16.02,Lulu,sup,2,1,3
16.02,Nocturne,jng,1,2,3
16.02,Ambessa,top,1,1,2
16.02,Ashe,bot,0,2,2
16.02,Azir,mid,2,0,2
16.02,Gwen,top,0,2,2
16.02,K'Sante,top,2,0,2
16.02,Renata Glasc,sup,2,0,2
16.02,Sivir,bot,1,1,2
16.02,Vi,jng,1,1,2
16.02,Zaahen,top,2,0,2
16.02,Aatrox,jng,1,0,1
16.02,Akali,mid,0,1,1
16.02,Aurora,mid,0,1,1
16.02,Aurora,top,1,0,1
16.02,Corki,bot,0,1,1
16.02,Jhin,bot,1,0,1
16.02,Kalista,bot,1,0,1
16.02,Karma,sup,0,1,1
16.02,Kindred,jng,1,0,1
16.02,Miss Fortune,bot,0,1,1
16.02,Nautilus,sup,0,1,1
16.02,Pantheon,jng,1,0,1
16.02,Poppy,sup,0,1,1
16.02,Qiyana,jng,1,0,1
16.02,Rakan,sup,1,0,1
16.02,Rek'Sai,top,0,1,1
16.02,Renekton,top,1,0,1
16.02,Viktor,mid,1,0,1
16.02,Ziggs,bot,0,1,1
16.03,Orianna,mid,0,8,3
16.03,Gnar,top,4,2,4
16.03,Neeko,sup,3,3,4
16.03,Bard,sup,2,3,4
16.03,LeBlanc,mid,3,2,4
16.03,Pantheon,jng,3,2,4
16.03,Rumble,top,1,4,3
16.03,Ryze,mid,2,3,2
16.03,Varus,bot,1,4,3
16.03,Xin Zhao,jng,2,3,4
16.03,Ambessa,top,2,2,3
16.03,Ezreal,bot,3,1,3
16.03,Naafiri,jng,2,2,3
16.03,Poppy,sup,0,4,2
16.03,Aurora,mid,2,1,3
16.03,Nautilus,sup,0,3,2
16.03,Seraphine,sup,2,1,3
16.03,Sion,top,2,1,2
16.03,Syndra,mid,2,1,3
16.03,Wukong,jng,2,1,3
16.03,Ahri,mid,1,1,2
16.03,Alistar,sup,2,0,2
16.03,Ashe,bot,2,0,2
16.03,Jarvan IV,jng,1,1,2
16.03,Kalista,bot,1,1,2
16.03,Karma,sup,1,1,1
16.03,Kennen,top,1,1,2
16.03,Lulu,sup,1,1,2
16.03,Miss Fortune,bot,2,0,2
16.03,Rakan,sup,1,1,2
16.03,Renekton,top,2,0,2
16.03,Sylas,mid,1,1,2
16.03,Vi,jng,1,1,2
16.03,Yorick,top,2,0,2
16.03,Yunara,bot,1,1,2
16.03,Ziggs,bot,1,1,2
16.03,Akali,mid,0,1,1
16.03,Anivia,sup,1,0,1
16.03,Annie,mid,0,1,1
16.03,Aphelios,bot,1,0,1
16.03,Caitlyn,bot,0,1,1
16.03,Corki,bot,1,0,1
16.03,Galio,mid,0,1,1
16.03,Gwen,top,1,0,1
16.03,Jax,top,0,1,1
16.03,Jayce,top,0,1,1
16.03,Jhin,bot,1,0,1
16.03,Kha'Zix,jng,1,0,1
16.03,Kindred,jng,0,1,1
16.03,Leona,sup,1,0,1
16.03,Lucian,bot,0,1,1
16.03,Malphite,jng,0,1,1
16.03,Mel,mid,1,0,1
16.03,Poppy,jng,1,0,1
16.03,Qiyana,jng,1,0,1
16.03,Renata Glasc,sup,0,1,1
16.03,Shen,sup,1,0,1
16.03,Soraka,sup,0,1,1
16.03,Taliyah,mid,1,0,1
16.03,Thresh,sup,0,1,1
16.03,Trundle,jng,1,0,1
16.03,Viktor,mid,1,0,1
16.03,Xayah,bot,1,0,1
16.03,Yone,mid,0,1,1
16.03,Ziggs,mid,1,0,1
16.05,Xin Zhao,jng,3,7,4
16.05,Orianna,mid,1,6,4
16.05,Bard,sup,1,5,3
16.05,Pantheon,jng,3,3,4
16.05,Lulu,sup,3,2,4
16.05,Syndra,mid,1,4,3
16.05,Ahri,mid,1,3,3
16.05,Akali,mid,1,3,4
16.05,Alistar,sup,3,1,3
16.05,Ambessa,top,1,3,2
16.05,Gnar,top,3,1,4
16.05,LeBlanc,mid,1,3,4
16.05,Ryze,mid,1,3,3
16.05,Varus,bot,1,3,3
16.05,Ashe,bot,3,0,3
16.05,Ezreal,bot,2,1,3
16.05,Jarvan IV,jng,1,2,2
16.05,Mel,mid,2,1,2
16.05,Nautilus,sup,0,3,2
16.05,Poppy,jng,3,0,3
16.05,Rumble,top,1,2,3
16.05,Seraphine,sup,1,2,3
16.05,Sivir,bot,3,0,3
16.05,Yunara,bot,2,1,2
16.05,Annie,mid,1,1,2
16.05,Aurora,mid,2,0,2
16.05,Caitlyn,bot,1,1,2
16.05,Galio,mid,2,0,2
16.05,Gwen,top,1,1,2
16.05,Jax,top,2,0,2
16.05,Karma,sup,0,2,1
16.05,Kindred,jng,0,2,2
16.05,Neeko,sup,1,1,2
16.05,Nocturne,jng,1,1,2
16.05,Poppy,sup,0,2,2
16.05,Qiyana,jng,0,2,1
16.05,Renekton,top,1,1,2
16.05,Shen,sup,2,0,2
16.05,Sion,top,2,0,2
16.05,Wukong,jng,2,0,2
16.05,Yorick,top,2,0,2
16.05,Anivia,sup,1,0,1
16.05,Camille,sup,1,0,1
16.05,Camille,top,1,0,1
16.05,Cassiopeia,mid,1,0,1
16.05,Corki,bot,1,0,1
16.05,Elise,sup,0,1,1
16.05,Jayce,top,1,0,1
16.05,Leona,sup,0,1,1
16.05,Maokai,jng,1,0,1
16.05,Morgana,mid,1,0,1
16.05,Nami,sup,1,0,1
16.05,Vi,jng,1,0,1
16.05,Xayah,bot,1,0,1
16.05,Yuumi,sup,1,0,1
16.05,Zeri,bot,1,0,1
16.07,Orianna,mid,1,8,6
16.07,Bard,sup,3,4,5
16.07,Gnar,top,5,2,6
16.07,Rumble,top,0,7,4
16.07,Jarvan IV,jng,2,4,4
16.07,Pantheon,jng,4,2,5
16.07,Ambessa,top,3,2,4
16.07,Ezreal,bot,5,0,5
16.07,LeBlanc,mid,1,4,5
16.07,Varus,bot,3,2,5
16.07,Ashe,bot,2,2,3
16.07,Karma,sup,0,4,3
16.07,Mel,mid,2,2,4
16.07,Neeko,sup,1,3,4
16.07,Ryze,mid,1,3,3
16.07,Vi,jng,1,3,4
16.07,Annie,mid,2,1,3
16.07,Galio,mid,0,3,2
16.07,Jayce,top,2,1,2
16.07,Lulu,sup,2,1,3
16.07,Akali,mid,1,1,2
16.07,Alistar,sup,2,0,2
16.07,Aurora,mid,1,1,2
16.07,Corki,bot,1,1,2
16.07,Naafiri,jng,1,1,2
16.07,Nocturne,jng,1,1,2
16.07,Renekton,top,2,0,2
16.07,Seraphine,sup,2,0,2
16.07,Sion,top,1,1,2
16.07,Xayah,bot,2,0,2
16.07,Xin Zhao,jng,2,0,2
16.07,Ahri,mid,1,0,1
16.07,Anivia,sup,1,0,1
16.07,Caitlyn,bot,0,1,1
16.07,Dr. Mundo,jng,1,0,1
16.07,Elise,sup,0,1,1
16.07,Gwen,top,1,0,1
16.07,Lucian,bot,0,1,1
16.07,Maokai,jng,1,0,1
16.07,Nami,sup,1,0,1
16.07,Nautilus,sup,0,1,1
16.07,Rakan,sup,1,0,1
16.07,Shen,sup,1,0,1
16.07,Sivir,bot,1,0,1
16.07,Skarner,jng,1,0,1
16.07,Syndra,mid,1,0,1
16.07,Twisted Fate,mid,1,0,1
16.07,Viktor,mid,1,0,1
16.07,Yorick,top,0,1,1
16.07,Ziggs,mid,1,0,1
16.07,Ziggs,bot,0,1,1
16.08,Ambessa,top,0,4,3
16.08,Ezreal,bot,2,2,3
16.08,Jayce,top,2,2,2
16.08,Pantheon,jng,1,3,3
16.08,Bard,sup,3,0,3
16.08,Orianna,mid,1,2,3
16.08,Annie,mid,2,0,2
16.08,Corki,bot,2,0,2
16.08,Gnar,top,1,1,2
16.08,Jarvan IV,jng,2,0,2
16.08,Naafiri,jng,1,1,2
16.08,Varus,bot,0,2,2
16.08,Vayne,top,1,1,2
16.08,Xin Zhao,jng,1,1,2
16.08,Akali,mid,1,0,1
16.08,Ashe,bot,0,1,1
16.08,Aurora,mid,1,0,1
16.08,Azir,mid,1,0,1
16.08,Gwen,top,0,1,1
16.08,Jhin,bot,1,0,1
16.08,Karma,sup,0,1,1
16.08,LeBlanc,mid,0,1,1
16.08,Lulu,sup,0,1,1
16.08,Miss Fortune,bot,1,0,1
16.08,Nami,sup,1,0,1
16.08,Nautilus,sup,1,0,1
