patch,champ,role,picks_by,bans_vs
16.01,Ambessa,jng,1,0
16.01,Aphelios,bot,0,1
16.01,Jayce,top,0,1
16.01,Nautilus,sup,0,1
16.01,Orianna,mid,1,0
16.01,Rakan,sup,1,0
16.01,Rell,sup,0,1
16.01,Sion,top,1,0
16.01,Taliyah,mid,0,1
16.01,Yunara,bot,1,0
16.02,Ambessa,top,0,5
16.02,Aphelios,bot,1,3
16.02,Ryze,mid,1,3
16.02,Orianna,mid,0,3
16.02,Sivir,bot,1,2
16.02,Varus,bot,1,2
16.02,Alistar,sup,2,0
16.02,Jayce,top,1,1
16.02,Karma,sup,2,0
16.02,Ornn,top,2,0
16.02,Wukong,jng,1,1
16.02,Aatrox,jng,0,1
16.02,Ahri,mid,1,0
16.02,Azir,mid,1,0
16.02,Corki,bot,0,1
16.02,Jarvan IV,jng,1,0
16.02,Jax,top,0,1
16.02,Kai'Sa,bot,1,0
16.02,Malphite,jng,1,0
16.02,Malphite,top,1,0
16.02,Milio,sup,0,1
16.02,Neeko,sup,0,1
16.02,Rell,sup,1,0
16.02,Rumble,top,1,0
16.02,Smolder,bot,1,0
16.02,Syndra,mid,1,0
16.02,Taliyah,mid,1,0
16.02,Vi,jng,1,0
16.02,Xin Zhao,jng,1,0
16.08,Orianna,mid,1,4
16.08,Jarvan IV,jng,0,4
16.08,Pantheon,jng,2,2
16.08,Ezreal,bot,3,0
16.08,Ornn,top,1,2
16.08,Ryze,mid,1,2
16.08,Sion,top,1,2
16.08,Yone,mid,1,2
16.08,Ahri,mid,0,2
16.08,Ambessa,top,0,2
16.08,Ashe,bot,0,2
16.08,K'Sante,top,2,0
16.08,Karma,sup,2,0
16.08,Nami,sup,0,2
16.08,Nautilus,sup,1,1
16.08,Yunara,bot,2,0
16.08,Aatrox,top,1,0
16.08,Akali,mid,0,1
16.08,Aurora,mid,1,0
16.08,Azir,mid,1,0
16.08,Bard,sup,0,1
16.08,Gragas,top,1,0
16.08,Lillia,jng,1,0
16.08,Lulu,sup,1,0
16.08,Mel,mid,0,1
16.08,Nocturne,jng,1,0
16.08,Pyke,sup,1,0
16.08,Sivir,bot,1,0
16.08,Soraka,sup,1,0
16.08,Taliyah,mid,1,0
16.08,Vi,jng,1,0
16.08,Xin Zhao,jng,1,0
16.09,Jarvan IV,jng,0,9
16.09,Orianna,mid,1,7
16.09,Pantheon,jng,2,4
16.09,Karma,sup,3,2
16.09,Ezreal,bot,2,2
16.09,Ryze,mid,4,0
16.09,Ashe,bot,1,2
16.09,Caitlyn,bot,2,1
16.09,Neeko,sup,2,1
16.09,Sion,top,3,0
16.09,Ahri,mid,0,2
16.09,Akali,mid,0,2
16.09,K'Sante,top,1,1
16.09,Kai'Sa,bot,2,0
16.09,Nocturne,jng,2,0
16.09,Renekton,top,2,0
16.09,Syndra,mid,0,2
16.09,Taliyah,mid,1,1
16.09,Xin Zhao,jng,2,0
16.09,Aatrox,jng,0,1
16.09,Alistar,sup,1,0
16.09,Bard,sup,0,1
16.09,Camille,top,1,0
16.09,Dr. Mundo,jng,0,1
16.09,Hwei,mid,1,0
16.09,Jayce,top,0,1
16.09,Leona,sup,1,0
16.09,Lillia,jng,1,0
16.09,Nami,sup,1,0
16.09,Nautilus,sup,0,1
16.09,Ornn,top,1,0
16.09,Rell,sup,0,1
16.09,Rumble,top,1,0
16.09,Seraphine,sup,1,0
16.09,Skarner,jng,0,1
16.09,Smolder,bot,1,0
16.09,Vi,jng,1,0
16.09,Viktor,mid,1,0
16.09,Volibear,jng,1,0
16.09,Wukong,jng,0,1
16.09,Yone,mid,1,0
16.09,Yunara,bot,1,0
16.09,Zaahen,top,0,1
