patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.01,Diana,jng,1,4,5,1,4,5
16.01,Lillia,jng,2,3,5,2,3,5
16.01,Sivir,bot,4,1,5,4,1,5
16.01,Zaahen,top,1,4,5,1,4,5
16.01,Darius,top,1,3,4,1,3,4
16.01,Wukong,jng,1,3,4,1,3,4
16.01,Fiora,top,0,3,3,0,3,3
16.01,Mel,mid,2,1,3,2,1,3
16.01,Orianna,mid,1,2,3,1,2,3
16.01,Zyra,jng,1,2,3,1,2,3
16.01,Leona,sup,2,0,2,2,0,2
16.01,Nautilus,sup,2,0,2,2,0,2
16.01,Sett,top,2,0,2,2,0,2
16.01,Syndra,mid,2,0,2,2,0,2
16.01,Veigar,mid,1,1,2,1,1,2
16.01,Alistar,sup,0,1,1,0,1,1
16.01,Ambessa,top,0,1,1,0,1,1
16.01,Braum,sup,1,0,1,1,0,1
16.01,Corki,bot,1,0,1,1,0,1
16.01,Dr. Mundo,jng,1,0,1,1,0,1
16.01,Gwen,top,1,0,1,1,0,1
16.01,Karma,sup,1,0,1,1,0,1
16.01,Malphite,jng,0,1,1,0,1,1
16.01,Miss Fortune,bot,1,0,1,1,0,1
16.01,Nasus,mid,1,0,1,1,0,1
16.01,Nocturne,jng,1,0,1,1,0,1
16.01,Olaf,top,0,1,1,0,1,1
16.01,Poppy,sup,1,0,1,1,0,1
16.01,Pyke,sup,0,1,1,0,1,1
16.01,Seraphine,bot,1,0,1,1,0,1
16.01,Sion,top,1,0,1,1,0,1
16.01,Smolder,bot,0,1,1,0,1,1
16.01,Tristana,bot,0,1,1,0,1,1
16.01,Viktor,mid,0,1,1,0,1,1
16.01,Yone,top,1,0,1,1,0,1
16.02,Akali,mid,1,1,1,0,0,0
16.02,Ambessa,top,0,2,1,0,1,1
16.02,Sivir,bot,0,2,1,0,0,0
16.02,Veigar,mid,0,2,1,0,1,1
16.02,Aatrox,top,1,0,1,0,0,0
16.02,Camille,top,1,0,1,1,0,1
16.02,Cassiopeia,mid,1,0,1,1,0,1
16.02,Corki,bot,1,0,1,1,0,1
16.02,Dr. Mundo,jng,0,1,1,0,1,1
16.02,Galio,sup,1,0,1,1,0,1
16.02,Jarvan IV,jng,0,1,1,0,0,0
16.02,Jayce,jng,1,0,1,1,0,1
16.02,K'Sante,top,1,0,1,0,0,0
16.02,Leona,sup,1,0,1,0,0,0
16.02,Mel,mid,0,1,1,0,0,0
16.02,Nautilus,sup,0,1,1,0,0,0
16.02,Orianna,mid,1,0,1,0,0,0
16.02,Pyke,sup,1,0,1,0,0,0
16.02,Seraphine,bot,1,0,1,0,0,0
16.02,Smolder,bot,1,0,1,0,0,0
16.02,Sylas,mid,0,1,1,0,1,1
16.02,Syndra,mid,0,1,1,0,1,1
16.02,Thresh,sup,0,1,1,0,0,0
16.02,Varus,bot,0,1,1,0,0,0
16.02,Wukong,jng,1,0,1,0,0,0
16.02,Xin Zhao,jng,1,0,1,0,0,0
16.03,Lillia,jng,0,4,1,0,1,1
16.03,Zyra,jng,0,4,1,0,1,1
16.03,Veigar,mid,0,3,1,0,0,0
16.03,Wukong,jng,1,2,1,0,1,1
16.03,Darius,top,1,1,1,0,1,1
16.03,Ahri,mid,1,0,1,0,0,0
16.03,Akali,mid,0,1,1,0,1,1
16.03,Galio,mid,1,0,1,1,0,1
16.03,Kai'Sa,bot,1,0,1,1,0,1
16.03,Karma,sup,1,0,1,0,0,0
16.03,Kog'Maw,bot,1,0,1,0,0,0
16.03,Leona,sup,0,1,1,0,0,0
16.03,Lucian,bot,1,0,1,0,0,0
16.03,Lulu,sup,1,0,1,0,0,0
16.03,Nautilus,sup,1,0,1,1,0,1
16.03,Nocturne,jng,1,0,1,1,0,1
16.03,Ryze,mid,1,0,1,0,0,0
16.03,Senna,bot,0,1,1,0,0,0
16.03,Seraphine,sup,0,1,1,0,0,0
16.03,Sett,top,0,1,1,0,0,0
16.03,Shen,top,1,0,1,0,0,0
16.03,Smolder,bot,1,0,1,0,0,0
16.03,Sona,sup,1,0,1,0,0,0
16.03,Taliyah,mid,1,0,1,0,0,0
16.03,Viego,jng,1,0,1,0,0,0
16.03,Xin Zhao,jng,1,0,1,0,0,0
16.03,Yone,mid,0,1,1,0,0,0
16.03,Yorick,top,1,0,1,1,0,1
16.03,Zaahen,top,1,0,1,0,0,0
16.06,Ashe,bot,2,1,3,2,1,3
16.06,Dr. Mundo,jng,1,2,3,1,2,3
16.06,Seraphine,sup,3,0,3,3,0,3
16.06,Sion,top,3,0,3,3,0,3
16.06,Hwei,mid,0,2,2,0,2,2
16.06,Ryze,mid,0,2,2,0,2,2
16.06,Syndra,mid,1,1,2,1,1,2
16.06,Varus,bot,1,1,2,1,1,2
16.06,Anivia,mid,1,0,1,1,0,1
16.06,Bard,sup,0,1,1,0,1,1
16.06,Jarvan IV,jng,1,0,1,1,0,1
16.06,Karma,sup,0,1,1,0,1,1
16.06,Lissandra,mid,1,0,1,1,0,1
16.06,Mel,mid,0,1,1,0,1,1
16.06,Nami,sup,0,1,1,0,1,1
16.06,Qiyana,jng,0,1,1,0,1,1
16.06,Sivir,bot,0,1,1,0,1,1
16.06,Xin Zhao,jng,1,0,1,1,0,1
16.07,Seraphine,sup,1,3,4,1,3,4
16.07,Sion,top,0,4,4,0,4,4
16.07,Hwei,mid,0,3,3,0,3,3
16.07,Ornn,top,1,2,3,1,2,3
16.07,Qiyana,jng,1,2,3,1,2,3
16.07,Ryze,mid,1,2,3,1,2,3
16.07,Karma,sup,2,0,2,2,0,2
16.07,Lissandra,mid,1,1,2,1,1,2
16.07,Xin Zhao,jng,2,0,2,2,0,2
16.07,Caitlyn,bot,1,0,1,1,0,1
16.07,Gnar,top,1,0,1,1,0,1
16.07,Graves,jng,0,1,1,0,1,1
16.07,Jarvan IV,jng,1,0,1,1,0,1
16.07,Lulu,sup,1,0,1,1,0,1
16.07,Malphite,top,1,0,1,1,0,1
16.07,Mel,mid,1,0,1,1,0,1
16.07,Orianna,mid,0,1,1,0,1,1
16.07,Rumble,top,1,0,1,1,0,1
16.07,Senna,bot,1,0,1,1,0,1
16.07,Syndra,mid,1,0,1,1,0,1
16.07,Varus,bot,1,0,1,1,0,1
16.07,Yorick,top,0,1,1,0,1,1
16.07,Yunara,bot,1,0,1,1,0,1
16.08,Hwei,mid,0,3,1,0,1,1
16.08,Seraphine,sup,0,3,1,0,1,1
16.08,Sion,top,0,3,1,0,1,1
16.08,Lissandra,mid,0,2,1,0,1,1
16.08,Aatrox,jng,1,0,1,0,0,0
16.08,Annie,mid,1,0,1,0,0,0
16.08,Caitlyn,bot,0,1,1,0,0,0
16.08,Corki,bot,1,0,1,1,0,1
16.08,Galio,mid,1,0,1,0,0,0
16.08,Gnar,top,1,0,1,0,0,0
16.08,Lulu,sup,1,0,1,0,0,0
16.08,Mel,mid,0,1,1,0,1,1
16.08,Nami,sup,1,0,1,1,0,1
16.08,Neeko,sup,1,0,1,0,0,0
16.08,Ornn,top,1,0,1,1,0,1
16.08,Qiyana,jng,1,0,1,1,0,1
16.08,Rumble,top,1,0,1,0,0,0
16.08,Ryze,mid,1,0,1,1,0,1
16.08,Syndra,mid,0,1,1,0,0,0
16.08,Varus,bot,0,1,1,0,0,0
16.08,Xayah,bot,1,0,1,0,0,0
16.08,Xin Zhao,jng,1,0,1,0,0,0
16.08,Yunara,bot,1,0,1,0,0,0
16.09,Lissandra,mid,0,3,1,0,1,1
16.09,Qiyana,jng,0,3,1,0,1,1
16.09,Seraphine,sup,0,3,1,0,1,1
16.09,Jarvan IV,jng,0,2,1,0,1,1
16.09,Naafiri,jng,1,1,1,0,0,0
16.09,Anivia,mid,0,1,1,0,0,0
16.09,Corki,bot,1,0,1,0,0,0
16.09,Ezreal,bot,1,0,1,0,0,0
16.09,Galio,mid,0,1,1,0,0,0
16.09,Hwei,mid,1,0,1,0,0,0
16.09,K'Sante,top,1,0,1,1,0,1
16.09,Karma,sup,1,0,1,0,0,0
16.09,Lee Sin,jng,1,0,1,1,0,1
16.09,Nami,sup,1,0,1,0,0,0
16.09,Nautilus,sup,1,0,1,1,0,1
16.09,Ryze,mid,1,0,1,1,0,1
16.09,Smolder,bot,1,0,1,1,0,1
16.09,Swain,top,1,0,1,0,0,0
16.09,Syndra,mid,1,0,1,0,0,0
16.09,Trundle,jng,1,0,1,0,0,0
16.09,Xin Zhao,jng,0,1,1,0,1,1
16.09,Yorick,top,1,0,1,0,0,0
