patch,champ,role,picks_vs,bans_vs
16.07,Aatrox,jng,0,4
16.07,Aurelion Sol,mid,0,4
16.07,Darius,top,0,3
16.07,Olaf,top,1,2
16.07,Orianna,mid,3,0
16.07,Ezreal,bot,2,0
16.07,Gragas,top,0,2
16.07,Rumble,top,2,0
16.07,Seraphine,sup,1,1
16.07,Ashe,bot,1,0
16.07,Bard,sup,1,0
16.07,Cho'Gath,top,0,1
16.07,Gnar,top,1,0
16.07,Jarvan IV,jng,1,0
16.07,Karma,sup,1,0
16.07,Neeko,sup,0,1
16.07,Ornn,top,0,1
16.07,Rek'Sai,jng,1,0
16.07,Rell,sup,1,0
16.07,Skarner,jng,1,0
16.07,Syndra,mid,1,0
16.07,Xayah,bot,1,0
16.07,Xin Zhao,jng,1,0
16.07,Yunara,bot,0,1
16.08,Aatrox,jng,0,4
16.08,Aurelion Sol,mid,0,3
16.08,Orianna,mid,2,1
16.08,Karma,sup,0,2
16.08,Nautilus,sup,2,0
16.08,Neeko,sup,0,2
16.08,Syndra,mid,2,0
16.08,Xin Zhao,jng,2,0
16.08,Anivia,mid,0,1
16.08,Ashe,bot,1,0
16.08,Bard,sup,0,1
16.08,Corki,bot,1,0
16.08,Darius,top,0,1
16.08,Irelia,top,1,0
16.08,Jarvan IV,jng,0,1
16.08,Jax,top,1,0
16.08,Jayce,top,1,0
16.08,Kai'Sa,bot,1,0
16.08,Miss Fortune,bot,1,0
16.08,Nami,sup,1,0
16.08,Nocturne,jng,0,1
16.08,Ornn,top,0,1
16.08,Pantheon,jng,1,0
16.08,Renata Glasc,sup,0,1
16.08,Seraphine,sup,1,0
16.08,Sion,top,1,0
16.08,Skarner,jng,1,0
16.08,Vi,jng,0,1
16.09,Aurelion Sol,mid,0,3
16.09,Orianna,mid,0,3
16.09,Aatrox,jng,0,2
16.09,Corki,bot,2,0
16.09,Karma,sup,0,2
16.09,Nami,sup,2,0
16.09,Nocturne,jng,0,2
16.09,Viktor,mid,1,1
16.09,Alistar,sup,0,1
16.09,Anivia,mid,1,0
16.09,Gwen,jng,1,0
16.09,Jhin,bot,0,1
16.09,Kai'Sa,bot,1,0
16.09,Kalista,bot,1,0
16.09,Nautilus,sup,1,0
16.09,Neeko,sup,1,0
16.09,Olaf,top,1,0
16.09,Rek'Sai,jng,1,0
16.09,Renekton,top,1,0
16.09,Rumble,top,1,0
16.09,Ryze,mid,1,0
16.09,Sion,mid,1,0
16.09,Sion,top,1,0
16.09,Smolder,bot,0,1
16.09,Varus,bot,0,1
16.09,Vi,jng,1,0
16.09,Wukong,jng,1,0
16.1,Ezreal,bot,2,0
16.1,Jarvan IV,jng,0,2
16.1,Nautilus,sup,0,2
16.1,Anivia,sup,1,0
16.1,Aurelion Sol,mid,0,1
16.1,Cassiopeia,mid,1,0
16.1,Naafiri,jng,1,0
16.1,Neeko,sup,1,0
16.1,Orianna,mid,0,1
16.1,Pantheon,jng,1,0
16.1,Renata Glasc,sup,0,1
16.1,Renekton,top,1,0
16.1,Rumble,top,1,0
16.1,Ryze,mid,1,0
16.1,Vi,jng,0,1
16.1,Viktor,mid,0,1
16.1,Yorick,top,0,1
