patch,champ,role,picks_by,bans_vs
16.03,Jarvan IV,jng,2,3
16.03,Jayce,top,0,5
16.03,Lulu,sup,1,4
16.03,Nasus,jng,0,5
16.03,Yunara,bot,3,2
16.03,Kayle,top,0,4
16.03,Xin Zhao,jng,1,3
16.03,Gnar,top,2,1
16.03,Orianna,mid,2,1
16.03,Taliyah,mid,2,1
16.03,Yorick,top,1,2
16.03,Corki,bot,2,0
16.03,Jax,top,1,1
16.03,Nasus,top,2,0
16.03,Vi,jng,1,1
16.03,Wukong,jng,2,0
16.03,Alistar,sup,1,0
16.03,Anivia,mid,1,0
16.03,Braum,sup,1,0
16.03,Dr. Mundo,jng,1,0
16.03,Dr. Mundo,top,1,0
16.03,Ezreal,bot,1,0
16.03,Ezreal,mid,1,0
16.03,Karma,sup,1,0
16.03,Kog'Maw,bot,1,0
16.03,LeBlanc,mid,0,1
16.03,Leona,sup,1,0
16.03,Nautilus,sup,1,0
16.03,Neeko,sup,1,0
16.03,Nocturne,jng,0,1
16.03,Syndra,mid,1,0
16.04,Dr. Mundo,jng,0,4
16.04,Jayce,top,0,4
16.04,Lulu,sup,0,4
16.04,Karma,sup,1,2
16.04,Aatrox,top,1,0
16.04,Ambessa,jng,1,0
16.04,Azir,mid,1,0
16.04,Braum,sup,1,0
16.04,Caitlyn,bot,0,1
16.04,Ezreal,bot,1,0
16.04,Jax,top,1,0
16.04,Malphite,jng,1,0
16.04,Nasus,jng,0,1
16.04,Nasus,top,1,0
16.04,Neeko,sup,1,0
16.04,Pantheon,jng,0,1
16.04,Rakan,sup,1,0
16.04,Ryze,mid,1,0
16.04,Sejuani,jng,1,0
16.04,Seraphine,sup,0,1
16.04,Sivir,bot,0,1
16.04,Taliyah,mid,1,0
16.04,Varus,bot,1,0
16.04,Xayah,bot,1,0
16.04,Xin Zhao,jng,1,0
16.04,Yone,mid,1,0
16.04,Yorick,top,1,0
16.04,Zeri,bot,1,0
16.04,Ziggs,bot,0,1
16.07,Varus,bot,0,4
16.07,Jarvan IV,jng,1,2
16.07,Aurora,mid,0,2
16.07,K'Sante,top,2,0
16.07,Kog'Maw,mid,2,0
16.07,Orianna,mid,0,2
16.07,Ornn,top,2,0
16.07,Sion,top,0,2
16.07,Wukong,jng,1,1
16.07,Xerath,mid,0,2
16.07,Yunara,bot,2,0
16.07,Ashe,bot,0,1
16.07,Caitlyn,bot,1,0
16.07,Ezreal,bot,0,1
16.07,Karma,sup,0,1
16.07,Lissandra,mid,1,0
16.07,Lulu,sup,1,0
16.07,Malphite,jng,0,1
16.07,Mel,mid,0,1
16.07,Morgana,mid,1,0
16.07,Nami,sup,1,0
16.07,Pantheon,jng,1,0
16.07,Rakan,sup,1,0
16.07,Sivir,bot,1,0
16.07,Soraka,sup,1,0
16.07,Xin Zhao,jng,1,0
16.08,Lulu,sup,1,2
16.08,Orianna,mid,0,3
16.08,Evelynn,mid,0,2
16.08,Yunara,bot,1,1
16.08,Ahri,mid,1,0
16.08,Karma,sup,0,1
16.08,Lucian,bot,1,0
16.08,Mel,mid,0,1
16.08,Mordekaiser,top,1,0
16.08,Morgana,mid,0,1
16.08,Naafiri,jng,1,0
16.08,Nami,sup,1,0
16.08,Nocturne,jng,0,1
16.08,Pantheon,jng,0,1
16.08,Seraphine,sup,0,1
16.08,Sion,top,1,0
16.08,Sivir,bot,1,0
16.08,Sona,sup,1,0
16.08,Soraka,sup,0,1
16.08,Varus,mid,1,0
16.08,Volibear,jng,1,0
16.08,Xerath,mid,1,0
16.08,Xin Zhao,jng,1,0
16.08,Zaahen,top,1,0
16.09,Varus,bot,0,3
16.09,Vi,jng,0,3
16.09,Anivia,mid,0,2
16.09,Ezreal,bot,2,0
16.09,Jarvan IV,jng,0,2
16.09,Kog'Maw,bot,0,2
16.09,Nautilus,sup,0,2
16.09,Rakan,sup,2,0
16.09,Seraphine,sup,1,1
16.09,Viego,jng,0,2
16.09,Wukong,jng,2,0
16.09,Xerath,mid,1,1
16.09,Xin Zhao,jng,0,2
16.09,Yunara,bot,2,0
16.09,Ahri,mid,1,0
16.09,Cho'Gath,mid,1,0
16.09,Dr. Mundo,jng,1,0
16.09,Gnar,top,1,0
16.09,Jayce,top,1,0
16.09,Kog'Maw,mid,1,0
16.09,Leona,sup,1,0
16.09,Naafiri,jng,1,0
16.09,Nami,sup,0,1
16.09,Orianna,mid,0,1
16.09,Ornn,top,1,0
16.09,Pantheon,jng,0,1
16.09,Rell,sup,0,1
16.09,Rumble,top,1,0
16.09,Sett,jng,1,0
16.09,Shen,top,0,1
16.09,Sion,top,1,0
16.09,Sivir,bot,1,0
16.09,Soraka,sup,1,0
16.09,Varus,mid,1,0
16.1,Xerath,mid,0,5
16.1,Dr. Mundo,jng,0,4
16.1,Kog'Maw,bot,0,3
16.1,Nautilus,sup,2,1
16.1,Varus,bot,0,3
16.1,Alistar,sup,0,2
16.1,Anivia,mid,0,2
16.1,Sion,top,1,1
16.1,Trundle,jng,2,0
16.1,Ambessa,top,1,0
16.1,Bard,sup,0,1
16.1,Braum,sup,0,1
16.1,Elise,sup,1,0
16.1,Ezreal,bot,1,0
16.1,Gnar,top,0,1
16.1,Jinx,bot,1,0
16.1,K'Sante,top,1,0
16.1,Kai'Sa,bot,1,0
16.1,Lux,mid,1,0
16.1,Miss Fortune,bot,1,0
16.1,Mordekaiser,top,1,0
16.1,Morgana,mid,1,0
16.1,Neeko,sup,0,1
16.1,Orianna,mid,1,0
16.1,Rakan,sup,1,0
16.1,Rell,sup,1,0
16.1,Renekton,top,1,0
16.1,Seraphine,mid,1,0
16.1,Varus,mid,1,0
16.1,Vi,jng,1,0
16.1,Wukong,jng,1,0
16.1,Xin Zhao,jng,1,0
16.1,Yunara,bot,1,0
