patch,champ,role,picks_by,bans_vs
16.01,Heimerdinger,sup,0,8
16.01,Orianna,mid,2,5
16.01,Ambessa,top,0,6
16.01,Jarvan IV,jng,2,3
16.01,Leona,sup,5,0
16.01,Rell,sup,3,2
16.01,Corki,bot,4,0
16.01,Syndra,mid,2,2
16.01,Aatrox,top,3,0
16.01,Azir,mid,2,1
16.01,Jhin,bot,3,0
16.01,Renekton,top,2,1
16.01,Viego,jng,2,1
16.01,Wukong,jng,1,2
16.01,Aatrox,jng,0,2
16.01,Braum,sup,0,2
16.01,Jax,top,0,2
16.01,Jayce,top,0,2
16.01,Malphite,jng,0,2
16.01,Mel,mid,2,0
16.01,Ornn,top,2,0
16.01,Rumble,top,1,1
16.01,Ryze,mid,2,0
16.01,Xin Zhao,jng,2,0
16.01,Akali,mid,0,1
16.01,Alistar,sup,0,1
16.01,Ambessa,jng,1,0
16.01,Amumu,sup,1,0
16.01,Dr. Mundo,jng,1,0
16.01,Fiora,top,0,1
16.01,Gnar,top,1,0
16.01,Gwen,top,0,1
16.01,Nautilus,sup,0,1
16.01,Neeko,sup,1,0
16.01,Nocturne,jng,1,0
16.01,Olaf,top,0,1
16.01,Seraphine,bot,1,0
16.01,Seraphine,sup,0,1
16.01,Sion,top,1,0
16.01,Smolder,bot,1,0
16.01,Taliyah,mid,0,1
16.01,Varus,bot,1,0
16.02,Heimerdinger,sup,0,4
16.02,Corki,bot,2,1
16.02,Dr. Mundo,jng,0,2
16.02,Jarvan IV,jng,0,2
16.02,Jhin,bot,0,2
16.02,Leona,sup,2,0
16.02,Orianna,mid,0,2
16.02,Rumble,top,2,0
16.02,Ryze,mid,0,2
16.02,Wukong,jng,2,0
16.02,Aatrox,jng,0,1
16.02,Alistar,sup,0,1
16.02,Aurora,mid,1,0
16.02,Gnar,top,0,1
16.02,Hwei,mid,1,0
16.02,K'Sante,top,1,0
16.02,Kennen,top,0,1
16.02,LeBlanc,mid,1,0
16.02,Mel,bot,1,0
16.02,Neeko,sup,1,0
16.02,Ornn,top,1,0
16.02,Rell,sup,1,0
16.02,Sivir,bot,1,0
16.02,Sylas,mid,0,1
16.02,Syndra,mid,1,0
16.02,Vi,jng,1,0
16.02,Xin Zhao,jng,1,0
16.03,Heimerdinger,sup,0,3
16.03,Orianna,mid,0,3
16.03,Akali,mid,1,1
16.03,Aatrox,top,1,0
16.03,Azir,mid,1,0
16.03,Braum,sup,0,1
16.03,Corki,bot,1,0
16.03,Gwen,top,0,1
16.03,Jayce,top,0,1
16.03,Jhin,bot,1,0
16.03,Karma,sup,1,0
16.03,Leona,sup,1,0
16.03,Malphite,jng,0,1
16.03,Malphite,top,1,0
16.03,Nami,sup,0,1
16.03,Neeko,sup,1,0
16.03,Ornn,top,1,0
16.03,Rell,sup,0,1
16.03,Renekton,top,0,1
16.03,Rumble,top,0,1
16.03,Ryze,mid,1,0
16.03,Sivir,bot,1,0
16.03,Viego,jng,1,0
16.03,Wukong,jng,1,0
16.03,Xin Zhao,jng,1,0
16.06,LeBlanc,mid,0,2
16.06,Ryze,mid,0,2
16.06,Alistar,sup,1,0
16.06,Aurora,mid,1,0
16.06,Jarvan IV,jng,0,1
16.06,Jhin,bot,0,1
16.06,Jinx,bot,1,0
16.06,Karma,sup,1,0
16.06,Leona,sup,0,1
16.06,Naafiri,mid,1,0
16.06,Nautilus,sup,0,1
16.06,Rumble,top,1,0
16.06,Sion,top,1,0
16.06,Sivir,bot,0,1
16.06,Thresh,sup,0,1
16.06,Wukong,jng,1,0
16.06,Xin Zhao,jng,1,0
16.06,Yunara,bot,1,0
16.07,Jarvan IV,jng,1,2
16.07,Akali,mid,1,1
16.07,Ezreal,bot,2,0
16.07,Leona,sup,1,1
16.07,Nautilus,sup,1,1
16.07,Neeko,sup,0,2
16.07,Orianna,mid,0,2
16.07,Pantheon,jng,2,0
16.07,Ryze,mid,0,2
16.07,Yunara,bot,1,1
16.07,Aatrox,top,1,0
16.07,Alistar,sup,1,0
16.07,Ashe,bot,0,1
16.07,Aurora,mid,0,1
16.07,Azir,mid,1,0
16.07,Gnar,top,1,0
16.07,Gwen,top,0,1
16.07,Kai'Sa,bot,1,0
16.07,Karma,sup,0,1
16.07,Lulu,sup,0,1
16.07,Mel,mid,0,1
16.07,Milio,sup,0,1
16.07,Naafiri,jng,0,1
16.07,Ornn,top,1,0
16.07,Rell,sup,1,0
16.07,Rumble,top,1,0
16.07,Taliyah,mid,1,0
16.07,Xin Zhao,jng,1,0
16.07,Yone,mid,1,0
16.08,Rumble,top,0,4
16.08,Jarvan IV,jng,0,3
16.08,Karma,sup,0,3
16.08,Aatrox,jng,0,2
16.08,LeBlanc,mid,1,1
16.08,Lucian,bot,2,0
16.08,Milio,sup,2,0
16.08,Orianna,mid,1,1
16.08,Shen,top,2,0
16.08,Sion,top,2,0
16.08,Akali,mid,0,1
16.08,Ambessa,jng,1,0
16.08,Ashe,bot,1,0
16.08,Aurora,mid,1,0
16.08,Fiora,top,0,1
16.08,K'Sante,top,0,1
16.08,Lulu,sup,1,0
16.08,Ornn,top,0,1
16.08,Pantheon,jng,1,0
16.08,Ryze,mid,1,0
16.08,Seraphine,sup,1,0
16.08,Syndra,mid,0,1
16.08,Viktor,mid,0,1
16.08,Wukong,jng,1,0
16.08,Xin Zhao,jng,1,0
16.08,Yunara,bot,1,0
16.09,Nocturne,jng,0,3
16.09,Akali,mid,1,1
16.09,Ashe,bot,0,2
16.09,Bard,sup,2,0
16.09,Fiora,top,0,2
16.09,Irelia,top,1,1
16.09,Jarvan IV,jng,1,1
16.09,Kai'Sa,bot,1,1
16.09,Karma,sup,1,1
16.09,Lucian,bot,1,1
16.09,Lulu,sup,0,2
16.09,Nami,sup,1,1
16.09,Orianna,mid,0,2
16.09,Pantheon,jng,0,2
16.09,Xin Zhao,jng,2,0
16.09,Aatrox,top,1,0
16.09,Ambessa,jng,1,0
16.09,Aurora,mid,1,0
16.09,Caitlyn,bot,0,1
16.09,Corki,bot,1,0
16.09,Ezreal,bot,1,0
16.09,Gnar,top,1,0
16.09,Gwen,top,0,1
16.09,LeBlanc,mid,1,0
16.09,Milio,sup,1,0
16.09,Nautilus,sup,0,1
16.09,Ornn,top,1,0
16.09,Rumble,top,1,0
16.09,Ryze,mid,1,0
16.09,Seraphine,sup,0,1
16.09,Skarner,jng,1,0
16.09,Varus,bot,0,1
16.09,Viktor,mid,1,0
16.09,Yunara,bot,1,0
16.10,Jarvan IV,jng,0,4
16.10,Nautilus,sup,0,4
16.10,Orianna,mid,0,4
16.10,LeBlanc,mid,0,3
16.10,Aatrox,jng,0,2
16.10,Bard,sup,2,0
16.10,Ezreal,bot,2,0
16.10,K'Sante,top,1,1
16.10,Renekton,top,1,1
16.10,Ryze,mid,1,1
16.10,Aatrox,top,1,0
16.10,Ahri,mid,1,0
16.10,Akali,mid,1,0
16.10,Caitlyn,bot,0,1
16.10,Jax,top,1,0
16.10,Jayce,top,0,1
16.10,Jhin,bot,1,0
16.10,Karma,sup,0,1
16.10,Lucian,bot,1,0
16.10,Lulu,sup,1,0
16.10,Mel,mid,1,0
16.10,Milio,sup,1,0
16.10,Mordekaiser,top,1,0
16.10,Nocturne,jng,1,0
