patch,champ,role,picks_vs,bans_vs
16.01,Ambessa,jng,1,0
16.01,Cho'Gath,top,0,1
16.01,Diana,jng,0,1
16.01,Kai'Sa,bot,1,0
16.01,Ornn,top,0,1
16.01,Rakan,sup,1,0
16.01,Rell,sup,0,1
16.01,Sylas,mid,0,1
16.01,Syndra,mid,1,0
16.01,Zaahen,top,1,0
16.02,Diana,jng,1,4
16.02,Orianna,mid,0,5
16.02,Varus,bot,3,1
16.02,Poppy,sup,1,2
16.02,Syndra,mid,1,2
16.02,Alistar,sup,2,0
16.02,Bard,sup,1,1
16.02,Gwen,top,1,1
16.02,Karma,sup,0,2
16.02,Rakan,sup,1,1
16.02,Taliyah,mid,0,2
16.02,Viego,jng,1,1
16.02,Viktor,mid,1,1
16.02,Yunara,bot,0,2
16.02,Aatrox,top,1,0
16.02,Ahri,mid,1,0
16.02,Akali,mid,1,0
16.02,Ambessa,top,0,1
16.02,Ambessa,jng,1,0
16.02,Anivia,mid,1,0
16.02,Azir,mid,1,0
16.02,Braum,sup,0,1
16.02,Corki,bot,1,0
16.02,Gangplank,top,1,0
16.02,Jayce,top,1,0
16.02,Jayce,jng,1,0
16.02,Kai'Sa,bot,1,0
16.02,Malphite,jng,1,0
16.02,Nautilus,sup,1,0
16.02,Renekton,top,1,0
16.02,Ryze,mid,0,1
16.02,Samira,bot,1,0
16.02,Volibear,jng,1,0
16.02,Wukong,jng,0,1
16.02,Yorick,top,1,0
16.03,Orianna,mid,1,4
16.03,Ambessa,top,0,4
16.03,Alistar,sup,1,1
16.03,Corki,bot,2,0
16.03,Diana,jng,1,1
16.03,Gwen,top,0,2
16.03,Karma,sup,2,0
16.03,Leona,sup,2,0
16.03,Ornn,top,1,1
16.03,Ryze,mid,0,2
16.03,Syndra,mid,1,1
16.03,Varus,bot,1,1
16.03,Aatrox,jng,0,1
16.03,Ahri,mid,1,0
16.03,Aurelion Sol,mid,1,0
16.03,Aurora,mid,1,0
16.03,Braum,sup,0,1
16.03,Dr. Mundo,top,1,0
16.03,Ezreal,bot,1,0
16.03,Gnar,top,1,0
16.03,Hecarim,jng,0,1
16.03,Jayce,top,1,0
16.03,K'Sante,top,1,0
16.03,Kai'Sa,bot,1,0
16.03,Kindred,jng,0,1
16.03,LeBlanc,mid,1,0
16.03,Lee Sin,jng,1,0
16.03,Lulu,sup,1,0
16.03,Malphite,jng,0,1
16.03,Olaf,top,0,1
16.03,Pantheon,top,1,0
16.03,Rell,sup,1,0
16.03,Sion,top,1,0
16.03,Sivir,bot,0,1
16.03,Smolder,mid,1,0
16.03,Tristana,bot,1,0
16.03,Trundle,jng,1,0
16.03,Vi,jng,1,0
16.03,Viego,jng,0,1
16.03,Wukong,jng,1,0
16.03,Xin Zhao,jng,1,0
16.03,Yunara,bot,1,0
16.03,Zyra,jng,1,0
16.04,Kindred,jng,0,3
16.04,Varus,bot,0,3
16.04,Ambessa,top,1,1
16.04,Seraphine,sup,0,2
16.04,Aatrox,jng,1,0
16.04,Azir,mid,1,0
16.04,Bard,sup,1,0
16.04,Ezreal,bot,1,0
16.04,Irelia,mid,1,0
16.04,Jarvan IV,jng,1,0
16.04,Kai'Sa,bot,1,0
16.04,Karma,sup,0,1
16.04,Kog'Maw,bot,0,1
16.04,Leona,sup,1,0
16.04,Lucian,bot,0,1
16.04,Lulu,sup,0,1
16.04,Lux,sup,0,1
16.04,Orianna,mid,1,0
16.04,Rell,sup,1,0
16.04,Sion,top,1,0
16.04,Smolder,bot,1,0
16.04,Yone,top,1,0
16.04,Zaahen,top,0,1
16.04,Zyra,jng,1,0
16.08,Jarvan IV,jng,0,5
16.08,Nautilus,sup,1,4
16.08,Renekton,top,1,3
16.08,Ahri,mid,2,1
16.08,Ambessa,top,0,3
16.08,Nami,sup,2,1
16.08,Orianna,mid,1,2
16.08,Pantheon,jng,0,3
16.08,Wukong,jng,0,3
16.08,Anivia,mid,2,0
16.08,Bard,sup,0,2
16.08,Braum,sup,1,1
16.08,Jayce,top,2,0
16.08,LeBlanc,mid,0,2
16.08,Seraphine,sup,2,0
16.08,Taliyah,mid,0,2
16.08,Varus,bot,0,2
16.08,Xin Zhao,jng,2,0
16.08,Alistar,sup,1,0
16.08,Ambessa,jng,1,0
16.08,Ashe,bot,1,0
16.08,Aurora,mid,1,0
16.08,Azir,top,1,0
16.08,Azir,mid,1,0
16.08,Caitlyn,bot,1,0
16.08,Ezreal,bot,1,0
16.08,Garen,top,1,0
16.08,Hecarim,jng,1,0
16.08,Jax,top,1,0
16.08,Jhin,bot,1,0
16.08,Jinx,bot,1,0
16.08,Kai'Sa,bot,1,0
16.08,Karma,sup,1,0
16.08,Kha'Zix,jng,1,0
16.08,Leona,sup,0,1
16.08,Lillia,jng,1,0
16.08,Lucian,bot,1,0
16.08,Naafiri,jng,0,1
16.08,Neeko,sup,0,1
16.08,Sejuani,jng,1,0
16.08,Seraphine,bot,1,0
16.08,Sion,mid,1,0
16.08,Sion,top,1,0
16.08,Syndra,mid,0,1
16.08,Viego,jng,0,1
16.08,Yone,mid,0,1
16.08,Yone,top,1,0
16.08,Zaahen,jng,1,0
16.09,K'Sante,top,0,10
16.09,Orianna,mid,1,7
16.09,Aurora,mid,0,7
16.09,Bard,sup,2,1
16.09,Dr. Mundo,jng,1,2
16.09,Ezreal,bot,3,0
16.09,Jarvan IV,jng,1,2
16.09,Ryze,mid,3,0
16.09,Vi,jng,1,2
16.09,Wukong,jng,1,2
16.09,Xin Zhao,jng,3,0
16.09,Akali,mid,0,2
16.09,Cho'Gath,top,2,0
16.09,Karma,sup,2,0
16.09,Neeko,sup,2,0
16.09,Nocturne,jng,1,1
16.09,Renekton,top,2,0
16.09,Skarner,jng,0,2
16.09,Varus,bot,1,1
16.09,Viktor,mid,2,0
16.09,Xayah,bot,2,0
16.09,Yunara,bot,1,1
16.09,Azir,mid,1,0
16.09,Caitlyn,bot,1,0
16.09,Camille,top,1,0
16.09,Darius,top,0,1
16.09,Gnar,top,1,0
16.09,Jax,top,0,1
16.09,Kai'Sa,bot,1,0
16.09,LeBlanc,mid,0,1
16.09,Lucian,bot,1,0
16.09,Lulu,sup,1,0
16.09,Mel,mid,1,0
16.09,Mordekaiser,top,1,0
16.09,Nami,sup,0,1
16.09,Nautilus,sup,0,1
16.09,Ornn,top,0,1
16.09,Pantheon,jng,0,1
16.09,Pyke,sup,0,1
16.09,Rakan,sup,1,0
16.09,Rumble,top,1,0
16.09,Sion,top,1,0
16.09,Smolder,bot,0,1
16.09,Sylas,jng,1,0
16.09,Taliyah,mid,1,0
16.09,Thresh,sup,1,0
16.09,Tristana,bot,0,1
16.09,Xin Zhao,top,1,0
16.09,Yone,mid,1,0
16.09,Yuumi,sup,1,0
16.09,Zyra,jng,1,0
