patch,champ,role,picks_by,bans_vs
16.02,Ryze,mid,3,3
16.02,Rumble,top,2,3
16.02,Jayce,top,0,4
16.02,Neeko,sup,2,2
16.02,Varus,bot,1,3
16.02,Jax,top,2,1
16.02,Taliyah,mid,1,2
16.02,Vi,jng,1,2
16.02,Azir,mid,0,2
16.02,Ezreal,bot,2,0
16.02,Gwen,top,1,1
16.02,Jarvan IV,jng,1,1
16.02,Karma,sup,1,1
16.02,Lee Sin,jng,0,2
16.02,Lulu,sup,2,0
16.02,Qiyana,jng,1,1
16.02,Renekton,top,2,0
16.02,Xin Zhao,jng,2,0
16.02,Yunara,bot,2,0
16.02,Alistar,sup,1,0
16.02,Ambessa,top,0,1
16.02,Aphelios,bot,1,0
16.02,Braum,sup,0,1
16.02,Dr. Mundo,jng,0,1
16.02,Galio,mid,1,0
16.02,Gnar,top,0,1
16.02,Malphite,jng,0,1
16.02,Nautilus,sup,1,0
16.02,Nidalee,jng,1,0
16.02,Orianna,mid,1,0
16.02,Poppy,sup,0,1
16.02,Sion,mid,1,0
16.02,Sivir,bot,1,0
16.02,Sylas,jng,1,0
16.02,Viego,jng,0,1
16.03,Gwen,top,1,4
16.03,Ambessa,top,1,3
16.03,Nidalee,jng,2,2
16.03,Ryze,mid,1,3
16.03,Galio,mid,3,0
16.03,Jarvan IV,jng,1,2
16.03,Lulu,sup,2,1
16.03,Neeko,sup,2,1
16.03,Orianna,mid,1,2
16.03,Rumble,top,0,3
16.03,Varus,bot,1,2
16.03,Caitlyn,bot,1,1
16.03,Jax,top,2,0
16.03,Nautilus,sup,2,0
16.03,Qiyana,jng,0,2
16.03,Renekton,top,2,0
16.03,Sion,mid,2,0
16.03,Vi,jng,1,1
16.03,Xin Zhao,jng,2,0
16.03,Yunara,bot,2,0
16.03,Ahri,mid,0,1
16.03,Akali,mid,0,1
16.03,Alistar,sup,1,0
16.03,Aphelios,bot,1,0
16.03,Ashe,bot,0,1
16.03,Corki,bot,0,1
16.03,Jayce,top,0,1
16.03,Kai'Sa,bot,1,0
16.03,Kennen,top,1,0
16.03,Kindred,jng,1,0
16.03,Leona,sup,0,1
16.03,Sion,top,0,1
16.03,Sivir,bot,1,0
16.03,Zaahen,top,0,1
16.04,Gwen,top,0,4
16.04,Jax,top,2,1
16.04,Lee Sin,jng,2,1
16.04,Neeko,sup,2,1
16.04,Nocturne,jng,1,2
16.04,Orianna,mid,1,2
16.04,Varus,bot,2,1
16.04,Ambessa,top,0,2
16.04,Galio,mid,2,0
16.04,Jarvan IV,jng,0,2
16.04,Kha'Zix,jng,1,1
16.04,Vi,jng,0,2
16.04,Ahri,mid,0,1
16.04,Annie,mid,0,1
16.04,Ashe,bot,1,0
16.04,Corki,bot,1,0
16.04,Gnar,top,0,1
16.04,Graves,jng,0,1
16.04,K'Sante,top,1,0
16.04,Kai'Sa,bot,1,0
16.04,Karma,sup,1,0
16.04,Kennen,top,1,0
16.04,Nautilus,sup,1,0
16.04,Rumble,top,1,0
16.04,Seraphine,sup,1,0
16.04,Sion,mid,1,0
16.04,Sion,top,0,1
16.04,Sylas,mid,1,0
16.04,Taliyah,mid,0,1
16.04,Xin Zhao,jng,1,0
16.05,Orianna,mid,1,5
16.05,Leona,sup,2,3
16.05,Neeko,sup,2,3
16.05,Lee Sin,jng,1,3
16.05,Nautilus,sup,1,3
16.05,Rumble,top,2,2
16.05,Xin Zhao,jng,2,2
16.05,Jax,top,1,2
16.05,Ryze,mid,2,1
16.05,Ahri,mid,1,1
16.05,Alistar,sup,2,0
16.05,Gwen,top,2,0
16.05,Jarvan IV,jng,1,1
16.05,Miss Fortune,bot,2,0
16.05,Nidalee,jng,1,1
16.05,Renekton,top,1,1
16.05,Sejuani,jng,1,1
16.05,Varus,bot,1,1
16.05,Xayah,bot,2,0
16.05,Yunara,bot,2,0
16.05,Ambessa,top,0,1
16.05,Bard,sup,0,1
16.05,Camille,top,0,1
16.05,Galio,mid,0,1
16.05,Jayce,mid,1,0
16.05,Kai'Sa,bot,0,1
16.05,Karma,sup,0,1
16.05,Kennen,top,0,1
16.05,Lulu,sup,1,0
16.05,Mel,mid,1,0
16.05,Nocturne,jng,1,0
16.05,Olaf,top,1,0
16.05,Rakan,sup,0,1
16.05,Seraphine,bot,1,0
16.05,Sion,mid,1,0
16.05,Sylas,mid,1,0
16.05,Taliyah,mid,0,1
16.05,Vi,jng,1,0
16.05,Yasuo,top,1,0
16.05,Yone,mid,0,1
16.06,Gwen,top,0,2
16.06,Jarvan IV,jng,0,2
16.06,Nocturne,jng,0,2
16.06,Aatrox,top,1,0
16.06,Ashe,bot,1,0
16.06,Galio,mid,0,1
16.06,Gnar,top,1,0
16.06,Kindred,jng,1,0
16.06,Lissandra,mid,1,0
16.06,Miss Fortune,bot,1,0
16.06,Nautilus,sup,0,1
16.06,Neeko,sup,1,0
16.06,Orianna,mid,1,0
16.06,Rumble,top,0,1
16.06,Seraphine,sup,1,0
16.06,Sion,top,0,1
16.06,Xin Zhao,jng,1,0
16.08,Jarvan IV,jng,0,2
16.08,Pantheon,jng,1,1
16.08,Ahri,mid,1,0
16.08,Annie,mid,0,1
16.08,Corki,bot,1,0
16.08,Ezreal,bot,1,0
16.08,Galio,mid,0,1
16.08,Gnar,top,1,0
16.08,Jax,top,1,0
16.08,Lissandra,mid,1,0
16.08,Nami,sup,1,0
16.08,Nautilus,sup,0,1
16.08,Neeko,sup,1,0
16.08,Nocturne,jng,0,1
16.08,Orianna,mid,0,1
16.08,Ryze,mid,0,1
16.08,Varus,bot,0,1
16.08,Xin Zhao,jng,1,0
16.09,Rumble,top,0,5
16.09,Varus,bot,1,4
16.09,Nocturne,jng,1,3
16.09,Jarvan IV,jng,1,2
16.09,Karma,sup,2,1
16.09,Neeko,sup,1,2
16.09,Xin Zhao,jng,1,2
16.09,Annie,mid,1,1
16.09,Ashe,bot,0,2
16.09,Caitlyn,bot,1,1
16.09,Gwen,top,2,0
16.09,Hwei,mid,1,1
16.09,Jax,top,2,0
16.09,Miss Fortune,bot,2,0
16.09,Nautilus,sup,1,1
16.09,Orianna,mid,0,2
16.09,Renekton,top,1,1
16.09,Viktor,mid,2,0
16.09,Aatrox,top,1,0
16.09,Anivia,mid,0,1
16.09,Aurora,mid,1,0
16.09,Bard,sup,1,0
16.09,Elise,sup,1,0
16.09,Ezreal,bot,1,0
16.09,Galio,sup,1,0
