patch,champ,role,picks_by,bans_vs
16.01,Jayce,top,0,3
16.01,Orianna,mid,0,2
16.01,Sivir,bot,0,2
16.01,Alistar,sup,1,0
16.01,Ashe,bot,1,0
16.01,Braum,sup,1,0
16.01,Caitlyn,bot,1,0
16.01,Cho'Gath,top,1,0
16.01,Karma,sup,0,1
16.01,Leona,sup,1,0
16.01,Lillia,jng,1,0
16.01,Lulu,sup,0,1
16.01,Malphite,jng,1,0
16.01,Naafiri,jng,1,0
16.01,Neeko,sup,0,1
16.01,Rakan,sup,0,1
16.01,Renekton,top,1,0
16.01,Rumble,top,0,1
16.01,Ryze,mid,1,0
16.01,Sion,top,1,0
16.01,Smolder,bot,1,0
16.01,Syndra,mid,0,1
16.01,Varus,bot,0,1
16.01,Viktor,mid,1,0
16.01,Yone,mid,1,0
16.01,Yunara,bot,0,1
16.02,Caitlyn,bot,0,4
16.02,Jayce,top,0,3
16.02,Ambessa,top,1,1
16.02,Malphite,jng,0,2
16.02,Qiyana,jng,2,0
16.02,Smolder,bot,1,1
16.02,Syndra,mid,0,2
16.02,Aatrox,jng,1,0
16.02,Ahri,mid,1,0
16.02,Alistar,sup,1,0
16.02,Aphelios,bot,1,0
16.02,Ashe,bot,1,0
16.02,Azir,mid,1,0
16.02,Bard,sup,0,1
16.02,Draven,bot,0,1
16.02,Hwei,mid,1,0
16.02,Jarvan IV,jng,0,1
16.02,Jhin,bot,1,0
16.02,K'Sante,top,1,0
16.02,Kindred,jng,1,0
16.02,Leona,sup,1,0
16.02,Mordekaiser,top,1,0
16.02,Rakan,sup,1,0
16.02,Rell,sup,1,0
16.02,Rumble,top,0,1
16.02,Ryze,mid,0,1
16.02,Sion,top,1,0
16.02,Taliyah,mid,0,1
16.02,Vi,jng,0,1
16.02,Viktor,mid,1,0
16.07,Akali,mid,0,3
16.07,Bard,sup,1,2
16.07,LeBlanc,mid,1,2
16.07,Urgot,top,1,2
16.07,Aurora,mid,1,1
16.07,Ezreal,bot,1,1
16.07,Jarvan IV,jng,0,2
16.07,Karma,sup,2,0
16.07,Sion,top,2,0
16.07,Sylas,mid,0,2
16.07,Xin Zhao,jng,2,0
16.07,Ashe,bot,0,1
16.07,Azir,mid,0,1
16.07,Caitlyn,bot,1,0
16.07,Galio,mid,1,0
16.07,Garen,top,1,0
16.07,Kai'Sa,bot,1,0
16.07,Mel,mid,1,0
16.07,Miss Fortune,bot,1,0
16.07,Naafiri,jng,1,0
16.07,Nautilus,sup,1,0
16.07,Neeko,sup,0,1
16.07,Nocturne,jng,1,0
16.07,Sivir,bot,0,1
16.07,Yorick,top,0,1
16.08,Ashe,bot,0,5
16.08,Wukong,jng,2,2
16.08,Jarvan IV,jng,0,3
16.08,LeBlanc,mid,1,2
16.08,Sion,top,0,3
16.08,Akali,mid,2,0
16.08,Ezreal,bot,2,0
16.08,Karma,sup,0,2
16.08,Neeko,sup,2,0
16.08,Orianna,mid,1,1
16.08,Renekton,top,2,0
16.08,Urgot,top,1,1
16.08,Varus,bot,0,2
16.08,Aatrox,jng,1,0
16.08,Ambessa,top,0,1
16.08,Bard,sup,1,0
16.08,Caitlyn,bot,1,0
16.08,Cho'Gath,top,1,0
16.08,Lulu,sup,1,0
16.08,Naafiri,jng,1,0
16.08,Nautilus,sup,0,1
16.08,Ornn,top,1,0
16.08,Pantheon,jng,0,1
16.08,Rell,sup,0,1
16.08,Seraphine,sup,1,0
16.08,Sylas,mid,1,0
16.08,Xayah,bot,1,0
16.08,Xin Zhao,jng,1,0
16.08,Yunara,bot,1,0
16.09,Ezreal,bot,1,5
16.09,Neeko,sup,1,4
16.09,Akali,mid,0,4
16.09,Bard,sup,2,2
16.09,LeBlanc,mid,0,4
16.09,Nautilus,sup,0,4
16.09,Naafiri,jng,1,2
16.09,Sion,top,1,2
16.09,Aatrox,jng,2,0
16.09,Jarvan IV,jng,2,0
16.09,Urgot,top,0,2
16.09,Varus,bot,1,1
16.09,Ahri,mid,1,0
16.09,Alistar,sup,1,0
16.09,Anivia,sup,1,0
16.09,Anivia,top,1,0
16.09,Ashe,bot,1,0
16.09,Aurora,mid,0,1
16.09,Cho'Gath,top,1,0
16.09,Galio,mid,1,0
16.09,Gwen,top,1,0
16.09,Irelia,top,0,1
16.09,Jhin,bot,1,0
16.09,Kalista,bot,1,0
16.09,Karma,sup,0,1
16.09,Lucian,bot,0,1
16.09,Mel,mid,1,0
16.09,Orianna,mid,1,0
16.09,Ornn,top,1,0
16.09,Pantheon,jng,0,1
16.09,Qiyana,jng,1,0
16.09,Rakan,sup,1,0
16.09,Renata Glasc,sup,1,0
16.09,Renekton,top,1,0
16.09,Sylas,mid,1,0
16.09,Tristana,bot,1,0
16.09,Varus,top,1,0
16.09,Viktor,mid,1,0
16.09,Xayah,bot,1,0
16.09,Xin Zhao,jng,1,0
16.09,Yone,mid,1,0
