patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.05,Dr. Mundo,jng,2,5,4,2,2,4
16.05,Ryze,mid,0,7,3,0,3,3
16.05,Ahri,mid,1,5,3,0,3,3
16.05,Anivia,mid,3,3,4,2,1,3
16.05,Sion,top,2,3,3,0,1,1
16.05,Vi,jng,1,4,3,1,2,3
16.05,Caitlyn,bot,0,4,3,0,1,1
16.05,Nocturne,jng,2,2,3,0,1,1
16.05,Renekton,top,3,1,3,1,1,2
16.05,Syndra,mid,2,2,3,1,1,2
16.05,Xin Zhao,jng,4,0,4,1,0,1
16.05,Corki,bot,2,1,2,1,1,2
16.05,Lulu,sup,3,0,3,3,0,3
16.05,Xayah,bot,2,1,2,0,0,0
16.05,Yunara,bot,3,0,3,3,0,3
16.05,Bard,sup,1,1,2,0,0,0
16.05,Garen,top,1,1,2,1,1,2
16.05,Jhin,bot,1,1,2,0,0,0
16.05,K'Sante,top,1,1,2,1,1,2
16.05,Karma,sup,2,0,2,0,0,0
16.05,Neeko,sup,1,1,2,0,0,0
16.05,Alistar,sup,1,0,1,0,0,0
16.05,Ambessa,top,0,1,1,0,1,1
16.05,Braum,sup,0,1,1,0,0,0
16.05,Ezreal,bot,1,0,1,0,0,0
16.05,Galio,mid,0,1,1,0,0,0
16.05,Hwei,mid,1,0,1,0,0,0
16.05,Kindred,jng,0,1,1,0,0,0
16.05,Kog'Maw,mid,1,0,1,1,0,1
16.05,Nami,sup,1,0,1,1,0,1
16.05,Orianna,mid,1,0,1,0,0,0
16.05,Ornn,top,0,1,1,0,0,0
16.05,Pantheon,jng,0,1,1,0,0,0
16.05,Poppy,sup,0,1,1,0,0,0
16.05,Poppy,top,1,0,1,1,0,1
16.05,Rakan,sup,1,0,1,0,0,0
16.05,Rumble,top,1,0,1,0,0,0
16.05,Sivir,bot,1,0,1,0,0,0
16.05,Trundle,jng,1,0,1,0,0,0
16.05,Twisted Fate,mid,1,0,1,0,0,0
16.05,Volibear,top,1,0,1,0,0,0
