patch,champ,role,picks_by,bans_vs
16.01,K'Sante,top,0,1
16.01,Mel,mid,0,1
16.01,Nautilus,sup,1,0
16.01,Orianna,mid,1,0
16.01,Renekton,top,1,0
16.01,Ryze,mid,0,1
16.01,Sion,top,0,1
16.01,Sivir,bot,1,0
16.01,Xin Zhao,jng,1,0
16.01,Zac,jng,0,1
16.02,Zac,jng,0,7
16.02,Ryze,mid,1,3
16.02,Varus,bot,2,2
16.02,Gwen,top,0,3
16.02,Poppy,sup,0,3
16.02,Skarner,jng,1,2
16.02,Taliyah,mid,3,0
16.02,Volibear,jng,3,0
16.02,Alistar,sup,1,1
16.02,Corki,bot,1,1
16.02,Gnar,top,1,1
16.02,K'Sante,top,2,0
16.02,Leona,sup,2,0
16.02,Sivir,bot,1,1
16.02,Xin Zhao,jng,0,2
16.02,Yone,mid,1,1
16.02,Aatrox,top,1,0
16.02,Azir,mid,1,0
16.02,Bard,sup,0,1
16.02,Bel'Veth,jng,1,0
16.02,Braum,sup,1,0
16.02,Caitlyn,bot,0,1
16.02,Dr. Mundo,jng,1,0
16.02,Ezreal,bot,1,0
16.02,Gwen,jng,1,0
16.02,Jarvan IV,jng,0,1
16.02,Jayce,top,0,1
16.02,Karma,sup,0,1
16.02,Lulu,sup,1,0
16.02,Malphite,top,1,0
16.02,Orianna,mid,1,0
16.02,Pantheon,jng,0,1
16.02,Rakan,sup,1,0
16.02,Rell,sup,1,0
16.02,Renekton,top,1,0
16.02,Sion,top,0,1
16.02,Smolder,bot,1,0
16.02,Xayah,bot,0,1
16.02,Yunara,bot,1,0
16.02,Zaahen,top,1,0
