patch,champ,role,picks_vs,bans_vs
16.01,Jayce,top,0,3
16.01,Alistar,sup,1,1
16.01,Aphelios,bot,0,2
16.01,Azir,mid,2,0
16.01,K'Sante,top,2,0
16.01,Aatrox,top,1,0
16.01,Ambessa,top,0,1
16.01,Corki,bot,1,0
16.01,Jhin,bot,1,0
16.01,Malphite,jng,1,0
16.01,Nautilus,sup,0,1
16.01,Neeko,sup,0,1
16.01,Orianna,mid,0,1
16.01,Qiyana,jng,1,0
16.01,Rakan,sup,1,0
16.01,Rell,sup,1,0
16.01,Renekton,top,0,1
16.01,Rumble,top,0,1
16.01,Ryze,mid,1,0
16.01,Sylas,mid,0,1
16.01,Varus,bot,0,1
16.01,Vi,jng,0,1
16.01,Wukong,jng,1,0
16.01,Yunara,bot,1,0
16.02,Rumble,top,3,2
16.02,Azir,mid,3,1
16.02,Dr. Mundo,jng,1,3
16.02,Aatrox,jng,1,2
16.02,Aphelios,bot,1,2
16.02,Jayce,top,0,3
16.02,Neeko,sup,1,2
16.02,Varus,bot,1,2
16.02,Alistar,sup,2,0
16.02,Ambessa,top,0,2
16.02,Caitlyn,bot,1,1
16.02,Gnar,top,0,2
16.02,K'Sante,top,1,1
16.02,Orianna,mid,1,1
16.02,Pantheon,jng,2,0
16.02,Taliyah,mid,1,1
16.02,Braum,sup,1,0
16.02,Jarvan IV,jng,0,1
16.02,Kai'Sa,bot,1,0
16.02,Kalista,bot,1,0
16.02,Karma,sup,0,1
16.02,Kled,top,1,0
16.02,Lulu,sup,0,1
16.02,Malphite,jng,0,1
16.02,Nautilus,sup,0,1
16.02,Rakan,sup,1,0
16.02,Renata Glasc,sup,1,0
16.02,Renekton,top,1,0
16.02,Ryze,mid,1,0
16.02,Vi,jng,1,0
16.02,Wukong,jng,1,0
16.02,Xayah,bot,1,0
16.03,Dr. Mundo,jng,0,4
16.03,Nautilus,sup,1,3
16.03,Orianna,mid,1,3
16.03,Varus,bot,2,2
16.03,Yunara,bot,0,4
16.03,Ambessa,top,0,3
16.03,Aphelios,bot,1,2
16.03,K'Sante,top,3,0
16.03,Rumble,top,0,3
16.03,Ryze,mid,2,1
16.03,Vi,jng,2,1
16.03,Azir,mid,2,0
16.03,Bard,sup,2,0
16.03,Braum,sup,1,1
16.03,Corki,bot,1,1
16.03,Neeko,sup,2,0
16.03,Aatrox,jng,1,0
16.03,Akali,mid,0,1
16.03,Aurelion Sol,mid,0,1
16.03,Caitlyn,bot,1,0
16.03,Ezreal,bot,0,1
16.03,Gwen,top,1,0
16.03,Jarvan IV,jng,0,1
16.03,Jax,top,1,0
16.03,Jayce,jng,1,0
16.03,Jhin,bot,0,1
16.03,Kai'Sa,bot,1,0
16.03,LeBlanc,mid,1,0
16.03,Lucian,bot,1,0
16.03,Nami,sup,1,0
16.03,Nocturne,jng,0,1
16.03,Poppy,jng,1,0
16.03,Sion,top,1,0
16.03,Taliyah,mid,1,0
16.03,Thresh,sup,0,1
16.03,Trundle,jng,1,0
16.03,Xin Zhao,jng,1,0
16.03,Zaahen,top,1,0
16.06,Azir,mid,1,2
16.06,Aatrox,jng,0,2
16.06,Akali,mid,0,2
16.06,Aurora,mid,0,2
16.06,Dr. Mundo,jng,0,2
16.06,Ezreal,bot,2,0
16.06,Nami,sup,2,0
16.06,Nautilus,sup,0,2
16.06,Orianna,mid,1,1
16.06,Renekton,top,1,1
16.06,Ryze,mid,0,2
16.06,Varus,bot,0,2
16.06,Wukong,jng,1,1
16.06,Yunara,bot,1,1
16.06,Alistar,sup,1,0
16.06,Ambessa,top,1,0
16.06,Ashe,bot,0,1
16.06,Bard,sup,1,0
16.06,Caitlyn,bot,1,0
16.06,Cassiopeia,mid,1,0
16.06,Corki,bot,1,0
16.06,Gnar,top,0,1
16.06,Gwen,top,0,1
16.06,Jarvan IV,jng,0,1
16.06,Kennen,top,1,0
16.06,Milio,sup,1,0
16.06,Nocturne,jng,1,0
16.06,Olaf,top,0,1
16.06,Pantheon,jng,1,0
16.06,Rumble,top,1,0
16.06,Sion,top,1,0
16.06,Skarner,jng,1,0
16.06,Viktor,mid,1,0
16.06,Xin Zhao,jng,1,0
16.06,Zed,mid,1,0
16.07,Rumble,top,0,6
16.07,Nautilus,sup,0,5
16.07,Varus,bot,1,4
16.07,Dr. Mundo,jng,0,4
16.07,Orianna,mid,0,4
16.07,Akali,mid,1,2
16.07,Ashe,bot,3,0
16.07,Bard,sup,3,0
16.07,Gnar,top,1,2
16.07,Jarvan IV,jng,1,2
16.07,Renekton,top,2,1
16.07,Ryze,mid,0,3
16.07,Seraphine,sup,3,0
16.07,Ahri,mid,2,0
16.07,Ambessa,top,2,0
16.07,Annie,mid,2,0
16.07,Azir,mid,1,1
16.07,Caitlyn,bot,1,1
16.07,Pantheon,jng,2,0
16.07,Sejuani,jng,1,1
