patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.06,Rumble,top,1,8,3,0,3,3
16.06,Orianna,mid,2,5,3,1,2,3
16.06,Nautilus,sup,2,3,3,1,0,1
16.06,Vi,jng,2,3,3,0,1,1
16.06,Akali,mid,1,3,2,0,0,0
16.06,Ambessa,top,0,4,1,0,1,1
16.06,Karma,sup,1,3,3,0,2,2
16.06,Ahri,mid,1,2,2,0,0,0
16.06,Aurora,mid,1,2,3,0,1,1
16.06,Caitlyn,bot,2,1,3,1,1,2
16.06,Malphite,jng,0,3,2,0,0,0
16.06,Rakan,sup,2,1,2,1,0,1
16.06,Sion,top,3,0,3,3,0,3
16.06,Xin Zhao,jng,3,0,3,2,0,2
16.06,Anivia,mid,1,1,2,0,1,1
16.06,Azir,mid,2,0,2,2,0,2
16.06,Dr. Mundo,jng,2,0,2,1,0,1
16.06,Gnar,top,2,0,2,0,0,0
16.06,Kai'Sa,bot,2,0,2,1,0,1
16.06,Varus,bot,2,0,2,0,0,0
16.06,Wukong,jng,1,1,2,0,1,1
16.06,Yone,mid,0,2,2,0,0,0
16.06,Aatrox,top,1,0,1,0,0,0
16.06,Blitzcrank,sup,1,0,1,0,0,0
16.06,Corki,bot,0,1,1,0,1,1
16.06,Ezreal,bot,1,0,1,0,0,0
16.06,Galio,mid,0,1,1,0,0,0
16.06,Garen,top,1,0,1,0,0,0
16.06,Jarvan IV,jng,0,1,1,0,0,0
16.06,Jayce,top,0,1,1,0,0,0
16.06,Jhin,bot,0,1,1,0,0,0
16.06,Leona,sup,1,0,1,0,0,0
16.06,Lissandra,mid,1,0,1,0,0,0
16.06,Lulu,sup,1,0,1,1,0,1
16.06,Miss Fortune,bot,1,0,1,0,0,0
16.06,Nami,sup,1,0,1,0,0,0
16.06,Neeko,sup,1,0,1,0,0,0
16.06,Nocturne,jng,1,0,1,0,0,0
16.06,Ornn,top,1,0,1,0,0,0
16.06,Pantheon,jng,1,0,1,0,0,0
16.06,Renekton,top,0,1,1,0,0,0
16.06,Syndra,mid,0,1,1,0,1,1
16.06,Tristana,bot,0,1,1,0,0,0
16.06,Viktor,mid,1,0,1,0,0,0
16.06,Xayah,bot,1,0,1,0,0,0
16.06,Yorick,top,1,0,1,0,0,0
16.06,Yunara,bot,1,0,1,1,0,1
