patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.01,K'Sante,top,0,4,2,0,2,2
16.01,Jayce,top,0,3,2,0,2,2
16.01,Alistar,sup,1,1,1,0,1,1
16.01,Braum,sup,0,2,1,0,1,1
16.01,Ezreal,bot,1,1,2,0,1,1
16.01,Nautilus,sup,2,0,2,2,0,2
16.01,Rumble,top,0,2,1,0,1,1
16.01,Sion,top,2,0,2,2,0,2
16.01,Xin Zhao,jng,2,0,2,0,0,0
16.01,Anivia,mid,1,0,1,1,0,1
16.01,Corki,bot,1,0,1,1,0,1
16.01,Darius,top,0,1,1,0,0,0
16.01,Dr. Mundo,jng,0,1,1,0,0,0
16.01,Galio,mid,1,0,1,0,0,0
16.01,Jax,top,0,1,1,0,0,0
16.01,Kai'Sa,bot,1,0,1,1,0,1
16.01,Karma,sup,0,1,1,0,0,0
16.01,Malphite,jng,0,1,1,0,1,1
16.01,Olaf,top,1,0,1,0,0,0
16.01,Orianna,mid,1,0,1,0,0,0
16.01,Pantheon,jng,1,0,1,1,0,1
16.01,Poppy,sup,0,1,1,0,1,1
16.01,Rell,sup,1,0,1,0,0,0
16.01,Ryze,mid,1,0,1,1,0,1
16.01,Sylas,mid,0,1,1,0,0,0
16.01,Varus,bot,1,0,1,0,0,0
16.01,Wukong,jng,1,0,1,1,0,1
16.01,Zaahen,top,1,0,1,0,0,0
16.02,K'Sante,top,0,5,3,0,3,3
16.02,Jayce,top,0,4,2,0,2,2
16.02,Rumble,top,2,2,3,2,1,3
16.02,Anivia,mid,1,2,3,1,1,2
16.02,Corki,bot,2,1,3,0,1,1
16.02,Varus,bot,1,2,2,1,1,2
16.02,Wukong,jng,3,0,3,1,0,1
16.02,Alistar,sup,1,1,2,1,0,1
16.02,Ambessa,top,0,2,1,0,1,1
16.02,Azir,mid,2,0,2,1,0,1
16.02,Gnar,top,1,1,2,0,1,1
16.02,Hwei,mid,0,2,2,0,1,1
16.02,Leona,sup,2,0,2,1,0,1
16.02,Nautilus,sup,2,0,2,1,0,1
16.02,Orianna,mid,0,2,1,0,1,1
16.02,Renekton,top,0,2,2,0,1,1
16.02,Ryze,mid,1,1,2,1,0,1
16.02,Cassiopeia,mid,1,0,1,0,0,0
16.02,Ezreal,bot,1,0,1,1,0,1
16.02,Jarvan IV,jng,1,0,1,0,0,0
16.02,Jax,top,1,0,1,0,0,0
16.02,Jayce,jng,1,0,1,1,0,1
16.02,Karma,sup,0,1,1,0,1,1
16.02,Miss Fortune,bot,1,0,1,1,0,1
16.02,Olaf,top,0,1,1,0,0,0
16.02,Pantheon,jng,1,0,1,1,0,1
16.02,Rakan,sup,1,0,1,0,0,0
16.02,Rell,sup,0,1,1,0,0,0
16.02,Taliyah,mid,1,0,1,0,0,0
16.02,Yorick,top,1,0,1,1,0,1
16.02,Yunara,bot,1,0,1,0,0,0
16.02,Zaahen,top,1,0,1,0,0,0
16.03,Nautilus,sup,2,1,2,0,1,1
16.03,Rumble,top,0,3,2,0,2,2
16.03,Ambessa,top,0,2,1,0,1,1
16.03,Corki,bot,1,1,2,0,1,1
16.03,Ezreal,bot,0,2,1,0,1,1
16.03,K'Sante,top,1,1,1,0,1,1
16.03,Orianna,mid,2,0,2,1,0,1
16.03,Pantheon,jng,2,0,2,0,0,0
16.03,Renekton,top,2,0,2,1,0,1
16.03,Taliyah,mid,0,2,2,0,1,1
16.03,Yunara,bot,2,0,2,1,0,1
16.03,Aurora,mid,1,0,1,0,0,0
16.03,Braum,sup,0,1,1,0,0,0
16.03,Darius,top,0,1,1,0,1,1
16.03,Dr. Mundo,jng,1,0,1,1,0,1
16.03,Hwei,mid,0,1,1,0,0,0
