patch,champ,role,picks_by,bans_vs
16.04,Ambessa,top,0,2
16.04,Orianna,mid,0,2
16.04,Varus,bot,0,2
16.04,Ezreal,bot,1,0
16.04,Gnar,top,0,1
16.04,Gwen,top,1,0
16.04,Karma,sup,1,0
16.04,Lulu,sup,1,0
16.04,Rumble,top,1,0
16.04,Ryze,mid,0,1
16.04,Sylas,mid,1,0
16.04,Syndra,mid,0,1
16.04,Taliyah,mid,1,0
16.04,Vi,jng,1,0
16.04,Xin Zhao,jng,1,0
16.04,Yunara,bot,1,0
16.04,Zaahen,top,0,1
16.05,Ambessa,top,1,2
16.05,Orianna,mid,1,2
16.05,Rumble,top,0,3
16.05,Ahri,mid,0,2
16.05,Ashe,bot,1,1
16.05,Azir,mid,0,2
16.05,Jarvan IV,jng,2,0
16.05,Nocturne,jng,1,1
16.05,Pantheon,jng,1,1
16.05,Renekton,top,1,1
16.05,Varus,bot,1,1
16.05,Vi,jng,0,2
16.05,Aphelios,bot,1,0
16.05,Aurora,top,1,0
16.05,Aurora,mid,1,0
16.05,Bard,sup,1,0
16.05,Caitlyn,bot,0,1
16.05,Corki,bot,1,0
16.05,Jax,top,1,0
16.05,Kai'Sa,bot,1,0
16.05,Karma,sup,0,1
16.05,Naafiri,jng,1,0
16.05,Nami,sup,1,0
16.05,Nautilus,sup,0,1
16.05,Neeko,sup,1,0
16.05,Rakan,sup,1,0
16.05,Renata Glasc,sup,0,1
16.05,Ryze,mid,1,0
16.05,Seraphine,sup,1,0
16.05,Sion,top,1,0
16.05,Sylas,mid,1,0
16.05,Taliyah,mid,1,0
16.05,Xayah,bot,0,1
16.05,Xin Zhao,jng,0,1
16.05,Yunara,bot,0,1
16.06,Jarvan IV,jng,1,3
16.06,Ambessa,top,1,2
16.06,Corki,bot,2,0
16.06,Ezreal,bot,2,0
16.06,Jax,top,0,2
16.06,Neeko,sup,2,0
16.06,Nocturne,jng,2,0
16.06,Orianna,mid,0,2
16.06,Rumble,top,2,0
16.06,Sion,top,0,2
16.06,Varus,bot,0,2
16.06,Vi,jng,1,1
16.06,Ahri,mid,1,0
16.06,Aurora,mid,1,0
16.06,Azir,mid,0,1
16.06,Bard,sup,0,1
16.06,Cassiopeia,mid,1,0
16.06,Galio,mid,0,1
16.06,Gwen,top,0,1
16.06,Jayce,top,1,0
16.06,K'Sante,top,1,0
16.06,Leona,sup,1,0
16.06,Lulu,sup,1,0
16.06,Mel,mid,0,1
16.06,Nami,sup,0,1
16.06,Nautilus,sup,0,1
16.06,Ornn,top,0,1
16.06,Pantheon,jng,0,1
16.06,Rakan,sup,1,0
16.06,Ryze,mid,1,0
16.06,Seraphine,sup,0,1
16.06,Skarner,jng,1,0
16.06,Sylas,mid,1,0
16.06,Xin Zhao,jng,0,1
16.06,Yunara,bot,1,0
16.07,Neeko,sup,0,2
16.07,Varus,bot,0,2
16.07,Vi,jng,0,2
16.07,Ambessa,top,1,0
16.07,Azir,mid,1,0
16.07,Jarvan IV,jng,1,0
16.07,Kai'Sa,bot,1,0
16.07,Lulu,sup,1,0
16.07,Orianna,mid,0,1
16.07,Poppy,sup,1,0
16.07,Renekton,top,1,0
16.07,Ryze,mid,1,0
16.07,Sivir,bot,0,1
16.07,Skarner,jng,1,0
16.07,Taliyah,mid,0,1
16.07,Xin Zhao,jng,0,1
16.07,Yunara,bot,1,0
16.08,Ryze,mid,1,2
16.08,Ezreal,bot,0,2
16.08,Akali,mid,1,0
16.08,Annie,mid,1,0
16.08,Ashe,bot,1,0
16.08,Aurora,mid,0,1
16.08,Bard,sup,1,0
16.08,Caitlyn,bot,1,0
16.08,Gwen,top,0,1
16.08,Jarvan IV,jng,0,1
16.08,K'Sante,top,1,0
16.08,Kai'Sa,bot,0,1
16.08,Karma,sup,0,1
16.08,Neeko,sup,1,0
16.08,Nocturne,jng,0,1
16.08,Orianna,mid,0,1
16.08,Pantheon,jng,1,0
16.08,Renekton,top,1,0
16.08,Seraphine,sup,1,0
16.08,Shen,top,1,0
16.08,Sylas,mid,0,1
16.08,Syndra,mid,0,1
16.08,Vayne,bot,1,0
16.08,Vi,jng,1,0
16.08,Wukong,jng,1,0
16.08,Yasuo,mid,0,1
16.08,Zaahen,top,0,1
