patch,champ,role,picks_by,bans_vs,series_presence
16.01,Aphelios,bot,0,9,8
16.01,Bel'Veth,jng,0,6,5
16.01,Sion,top,2,3,5
16.01,Braum,sup,3,1,4
16.01,Jarvan IV,jng,1,3,4
16.01,Kai'Sa,bot,3,1,4
16.01,Leona,sup,2,2,4
16.01,Yunara,bot,3,1,4
16.01,Alistar,sup,1,2,3
16.01,Corki,bot,2,1,3
16.01,Mel,mid,3,0,3
16.01,Rumble,top,2,1,3
16.01,Taliyah,mid,2,1,3
16.01,Wukong,jng,2,1,3
16.01,Darius,top,1,1,2
16.01,Gnar,top,1,1,2
16.01,Jayce,top,0,2,2
16.01,K'Sante,top,1,1,2
16.01,Orianna,mid,1,1,2
16.01,Rell,sup,1,1,2
16.01,Trundle,jng,2,0,2
16.01,Ashe,bot,0,1,1
16.01,Galio,mid,1,0,1
16.01,Hwei,mid,1,0,1
16.01,Karma,sup,1,0,1
16.01,Malphite,jng,1,0,1
16.01,Mordekaiser,top,1,0,1
16.01,Nami,sup,0,1,1
16.01,Nautilus,sup,0,1,1
16.01,Rakan,sup,1,0,1
16.01,Renekton,top,0,1,1
16.01,Ryze,mid,0,1,1
16.01,Sivir,bot,1,0,1
16.01,Skarner,jng,1,0,1
16.01,Sylas,mid,0,1,1
16.01,Vi,jng,1,0,1
16.01,Viktor,mid,1,0,1
16.01,Xin Zhao,jng,1,0,1
16.01,Zaahen,top,1,0,1
16.02,Aphelios,bot,0,4,3
16.02,Alistar,sup,1,2,2
16.02,Nautilus,sup,0,3,2
16.02,Neeko,sup,1,2,3
16.02,Sion,top,0,3,3
16.02,Bel'Veth,jng,0,2,1
16.02,K'Sante,top,2,0,2
16.02,Kai'Sa,bot,2,0,2
16.02,Rumble,top,0,2,2
16.02,Vi,jng,2,0,2
16.02,Akali,mid,1,0,1
16.02,Ambessa,top,1,0,1
16.02,Bard,sup,0,1,1
16.02,Corki,bot,1,0,1
16.02,Dr. Mundo,jng,1,0,1
16.02,Jax,jng,1,0,1
16.02,Poppy,top,1,0,1
16.02,Rakan,sup,1,0,1
16.02,Rell,sup,1,0,1
16.02,Ryze,mid,1,0,1
16.02,Syndra,mid,1,0,1
16.02,Varus,bot,1,0,1
16.02,Viktor,mid,1,0,1
16.02,Yunara,bot,0,1,1
16.06,Aphelios,bot,0,2,1
16.06,Corki,bot,0,2,1
16.06,Orianna,mid,0,2,1
16.06,Blitzcrank,sup,1,0,1
16.06,K'Sante,top,1,0,1
16.06,Kai'Sa,bot,1,0,1
16.06,Miss Fortune,bot,1,0,1
16.06,Nautilus,sup,1,0,1
16.06,Neeko,sup,0,1,1
16.06,Pantheon,jng,1,0,1
16.06,Ryze,mid,1,0,1
16.06,Sion,top,1,0,1
16.06,Taliyah,mid,1,0,1
16.06,Trundle,jng,1,0,1
16.06,Vi,jng,0,1,1
16.06,Viktor,mid,0,1,1
16.06,Yunara,bot,0,1,1
16.07,Aphelios,bot,0,5,2
16.07,Vi,jng,0,4,2
16.07,Hwei,mid,1,2,2
16.07,Orianna,mid,0,3,2
16.07,Xin Zhao,jng,0,3,2
16.07,Ahri,mid,1,1,2
16.07,Lulu,sup,1,1,2
16.07,Akali,mid,0,1,1
16.07,Anivia,mid,1,0,1
16.07,Aurora,top,1,0,1
16.07,Azir,mid,0,1,1
16.07,Bel'Veth,jng,0,1,1
16.07,Braum,sup,0,1,1
16.07,Corki,bot,1,0,1
16.07,Dr. Mundo,jng,1,0,1
16.07,Galio,mid,1,0,1
16.07,Jhin,bot,1,0,1
16.07,K'Sante,top,1,0,1
16.07,Kai'Sa,bot,1,0,1
16.07,Karma,sup,1,0,1
16.07,Leona,sup,1,0,1
16.07,Mel,mid,1,0,1
16.07,Nautilus,sup,1,0,1
16.07,Neeko,sup,0,1,1
16.07,Nocturne,jng,1,0,1
16.07,Pantheon,jng,1,0,1
16.07,Poppy,top,1,0,1
16.07,Rakan,sup,1,0,1
16.07,Sivir,bot,1,0,1
16.07,Skarner,jng,1,0,1
16.07,Taliyah,mid,0,1,1
16.07,Wukong,jng,1,0,1
16.07,Yasuo,top,1,0,1
16.07,Yunara,bot,1,0,1
16.07,Zaahen,top,1,0,1
16.08,Aphelios,bot,0,6,2
16.08,Jarvan IV,jng,2,2,2
16.08,Orianna,mid,1,3,2
16.08,Yunara,bot,1,3,2
16.08,Nautilus,sup,2,1,2
16.08,Vi,jng,0,3,2
16.08,Bard,sup,2,0,2
16.08,Dr. Mundo,jng,2,0,2
16.08,Jhin,bot,2,0,2
16.08,Rakan,sup,2,0,2
16.08,Renekton,top,0,2,2
16.08,Skarner,jng,1,1,1
16.08,Ahri,top,1,0,1
16.08,Anivia,mid,0,1,1
16.08,Corki,bot,1,0,1
16.08,Darius,top,1,0,1
16.08,Ekko,top,1,0,1
16.08,Hwei,mid,0,1,1
16.08,Jax,top,1,0,1
16.08,Jayce,top,1,0,1
16.08,Kai'Sa,bot,1,0,1
16.08,Karma,sup,0,1,1
16.08,Malphite,jng,0,1,1
16.08,Nami,sup,0,1,1
16.08,Pantheon,jng,0,1,1
16.08,Poppy,sup,0,1,1
16.08,Ryze,mid,1,0,1
16.08,Senna,bot,1,0,1
16.08,Sett,top,0,1,1
16.08,Sion,top,1,0,1
16.08,Syndra,mid,1,0,1
16.08,Taliyah,mid,1,0,1
16.08,Viktor,mid,1,0,1
16.08,Wukong,jng,1,0,1
16.08,Xerath,mid,1,0,1
16.08,Yasuo,mid,0,1,1
16.09,Aphelios,bot,0,4,2
16.09,Nautilus,sup,0,3,2
16.09,Jayce,top,0,2,2
16.09,Karma,sup,0,2,1
16.09,Naafiri,jng,1,1,2
16.09,Sion,top,2,0,2
16.09,Ahri,mid,1,0,1
16.09,Akali,mid,0,1,1
16.09,Alistar,sup,1,0,1
16.09,Anivia,mid,1,0,1
16.09,Aurora,mid,1,0,1
16.09,Bard,sup,1,0,1
16.09,Corki,bot,1,0,1
16.09,Darius,top,1,0,1
16.09,Dr. Mundo,jng,0,1,1
16.09,Jarvan IV,jng,1,0,1
16.09,Jhin,bot,1,0,1
16.09,Kai'Sa,bot,1,0,1
16.09,LeBlanc,mid,0,1,1
16.09,Lulu,sup,1,0,1
16.09,Malphite,jng,0,1,1
16.09,Nami,sup,0,1,1
16.09,Orianna,mid,0,1,1
16.09,Pyke,sup,0,1,1
16.09,Rell,sup,1,0,1
16.09,Sett,top,1,0,1
16.09,Vi,jng,1,0,1
16.09,Viktor,mid,1,0,1
16.09,Xin Zhao,jng,1,0,1
16.09,Yasuo,mid,0,1,1
16.09,Yunara,bot,1,0,1
