patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.06,Darius,top,0,11,3,0,3,3
16.06,Caitlyn,bot,0,6,3,0,2,2
16.06,Jax,top,1,4,2,0,2,2
16.06,Kayle,top,2,3,3,1,1,2
16.06,LeBlanc,mid,2,2,3,0,0,0
16.06,Leona,sup,3,1,3,2,1,3
16.06,Pantheon,jng,2,2,2,1,0,1
16.06,Braum,sup,1,2,3,0,2,2
16.06,Camille,top,0,3,2,0,0,0
16.06,Corki,bot,3,0,3,1,0,1
16.06,Gnar,top,1,2,2,1,1,2
16.06,Jarvan IV,jng,1,2,2,0,0,0
16.06,Olaf,top,0,3,1,0,0,0
16.06,Orianna,mid,2,1,3,1,1,2
16.06,Ryze,mid,3,0,3,1,0,1
16.06,Ahri,mid,1,1,2,0,0,0
16.06,Akali,mid,0,2,1,0,0,0
16.06,Karma,sup,1,1,1,0,1,1
16.06,Nami,sup,2,0,2,0,0,0
16.06,Nasus,top,2,0,2,0,0,0
16.06,Nocturne,jng,2,0,2,1,0,1
16.06,Sivir,bot,1,1,2,0,0,0
16.06,Xayah,bot,2,0,2,2,0,2
16.06,Zaahen,jng,2,0,2,1,0,1
16.06,Ambessa,top,0,1,1,0,0,0
16.06,Ashe,bot,1,0,1,0,0,0
16.06,Aurora,mid,1,0,1,0,0,0
16.06,Dr. Mundo,top,1,0,1,0,0,0
16.06,Galio,mid,1,0,1,0,0,0
16.06,Jhin,bot,1,0,1,0,0,0
16.06,Jinx,bot,0,1,1,0,0,0
16.06,Kai'Sa,bot,0,1,1,0,0,0
16.06,Kassadin,top,1,0,1,0,0,0
16.06,Lulu,sup,1,0,1,0,0,0
16.06,Miss Fortune,bot,1,0,1,0,0,0
16.06,Naafiri,jng,1,0,1,0,0,0
16.06,Nautilus,sup,0,1,1,0,0,0
16.06,Olaf,jng,1,0,1,0,0,0
16.06,Pyke,sup,0,1,1,0,0,0
16.06,Rakan,sup,1,0,1,1,0,1
16.06,Seraphine,sup,1,0,1,0,0,0
16.06,Shen,top,1,0,1,0,0,0
16.06,Skarner,jng,0,1,1,0,0,0
