patch,champ,role,picks_by,bans_vs,series_presence
16.01,Aatrox,top,2,0,2
16.01,Dr. Mundo,jng,1,1,2
16.01,Varus,bot,1,1,2
16.01,Akali,mid,0,1,1
16.01,Corki,bot,0,1,1
16.01,Gwen,top,0,1,1
16.01,Jayce,top,0,1,1
16.01,Malphite,jng,0,1,1
16.01,Nautilus,sup,1,0,1
16.01,Neeko,sup,0,1,1
16.01,Orianna,mid,1,0,1
16.01,Rakan,sup,1,0,1
16.01,Rumble,top,0,1,1
16.01,Ryze,mid,0,1,1
16.01,Taliyah,jng,1,0,1
16.01,Tristana,mid,1,0,1
16.01,Xayah,bot,1,0,1
16.02,Rumble,top,0,2,1
16.02,Taliyah,mid,0,2,1
16.02,Aatrox,top,1,0,1
16.02,Alistar,sup,1,0,1
16.02,Ambessa,top,1,0,1
16.02,Anivia,mid,0,1,1
16.02,Cassiopeia,mid,0,1,1
16.02,Dr. Mundo,jng,1,0,1
16.02,Jhin,bot,1,0,1
16.02,Kai'Sa,bot,1,0,1
16.02,Malphite,jng,0,1,1
16.02,Nautilus,sup,1,0,1
16.02,Neeko,sup,0,1,1
16.02,Nunu & Willump,jng,1,0,1
16.02,Syndra,mid,1,0,1
16.02,Vi,jng,0,1,1
16.02,Yunara,bot,0,1,1
16.02,Zoe,mid,1,0,1
16.03,Rakan,sup,2,4,6
16.03,Wukong,jng,4,1,5
16.03,Corki,bot,3,1,4
16.03,Orianna,mid,1,3,4
16.03,Rumble,top,1,3,4
16.03,Taliyah,mid,0,4,4
16.03,Neeko,sup,1,2,3
16.03,Ambessa,top,1,1,2
16.03,Cassiopeia,mid,2,0,2
16.03,Jarvan IV,jng,1,1,2
16.03,Xayah,bot,0,2,2
16.03,Aatrox,jng,0,1,1
16.03,Aatrox,top,1,0,1
16.03,Ahri,mid,0,1,1
16.03,Akali,mid,1,0,1
16.03,Aurora,top,1,0,1
16.03,Azir,mid,0,1,1
16.03,Bard,sup,0,1,1
16.03,Braum,sup,1,0,1
16.03,Dr. Mundo,jng,1,0,1
16.03,Ezreal,bot,1,0,1
16.03,Gnar,top,1,0,1
16.03,Gwen,top,1,0,1
16.03,Jhin,bot,1,0,1
16.03,Kai'Sa,bot,0,1,1
16.03,Karma,sup,0,1,1
16.03,Nami,sup,0,1,1
16.03,Poppy,sup,1,0,1
16.03,Rell,sup,1,0,1
16.03,Ryze,mid,0,1,1
16.03,Sylas,mid,1,0,1
16.03,Viktor,mid,1,0,1
16.03,Yunara,bot,1,0,1
