patch,champ,role,picks_by,bans_vs
16.01,Leona,sup,2,1
16.01,Jarvan IV,jng,0,2
16.01,Rumble,top,1,1
16.01,Aatrox,top,1,0
16.01,Ahri,mid,1,0
16.01,Akali,mid,0,1
16.01,Alistar,sup,1,0
16.01,Ambessa,jng,1,0
16.01,Ambessa,top,1,0
16.01,Corki,bot,1,0
16.01,Galio,mid,1,0
16.01,Jayce,top,0,1
16.01,Jhin,bot,1,0
16.01,K'Sante,top,0,1
16.01,Malphite,jng,0,1
16.01,Orianna,mid,1,0
16.01,Poppy,sup,0,1
16.01,Rakan,sup,0,1
16.01,Renekton,top,0,1
16.01,Ryze,mid,0,1
16.01,Varus,bot,0,1
16.01,Vi,jng,0,1
16.01,Wukong,jng,1,0
16.01,Xin Zhao,jng,1,0
16.01,Yone,mid,0,1
16.01,Yunara,bot,1,0
16.02,Corki,bot,2,3
16.02,Jayce,top,0,5
16.02,Ryze,mid,4,1
16.02,Varus,bot,0,5
16.02,Jarvan IV,jng,4,0
16.02,Orianna,mid,0,3
16.02,Alistar,sup,2,0
16.02,Ambessa,top,0,2
16.02,Jhin,bot,2,0
16.02,K'Sante,top,1,1
16.02,Kai'Sa,bot,2,0
16.02,Nautilus,sup,2,0
16.02,Renekton,top,2,0
16.02,Sivir,bot,0,2
16.02,Xayah,bot,0,2
16.02,Xin Zhao,jng,2,0
16.02,Aatrox,jng,0,1
16.02,Aphelios,bot,0,1
16.02,Aurora,top,1,0
16.02,Azir,mid,1,0
16.02,Bard,sup,1,0
16.02,Braum,sup,0,1
16.02,Ezreal,bot,0,1
16.02,Gnar,top,1,0
16.02,Malphite,jng,0,1
16.02,Nami,sup,1,0
16.02,Rumble,top,1,0
16.02,Sion,top,0,1
16.02,Taliyah,mid,1,0
16.06,Bard,sup,1,1
16.06,Ryze,mid,0,2
16.06,Ahri,mid,1,0
16.06,Corki,bot,1,0
16.06,K'Sante,top,1,0
16.06,Karma,sup,0,1
