patch,champ,role,picks_by,bans_vs
16.01,Neeko,sup,0,9
16.01,Malphite,jng,2,4
16.01,Jayce,top,0,4
16.01,Kai'Sa,bot,1,3
16.01,Rumble,top,1,3
16.01,Ahri,mid,2,1
16.01,Ambessa,top,1,2
16.01,Gnar,top,2,1
16.01,Jarvan IV,jng,3,0
16.01,Lulu,sup,3,0
16.01,Miss Fortune,bot,3,0
16.01,Nautilus,sup,0,3
16.01,Qiyana,jng,2,1
16.01,Sivir,bot,1,2
16.01,Vi,jng,2,1
16.01,Aphelios,bot,1,1
16.01,Cassiopeia,mid,2,0
16.01,Renata Glasc,sup,1,1
16.01,Thresh,sup,1,1
16.01,Wukong,jng,0,2
16.01,Yunara,bot,1,1
16.01,Alistar,sup,0,1
16.01,Aurelion Sol,mid,1,0
16.01,Aurora,mid,1,0
16.01,Azir,mid,1,0
16.01,Bard,sup,1,0
16.01,Gwen,top,0,1
16.01,Jinx,bot,1,0
16.01,K'Sante,top,1,0
16.01,Kalista,bot,1,0
16.01,Karma,sup,0,1
16.01,Leona,sup,1,0
16.01,Orianna,mid,1,0
16.01,Ornn,top,1,0
16.01,Poppy,top,1,0
16.01,Poppy,sup,0,1
16.01,Rakan,sup,1,0
16.01,Rell,sup,1,0
16.01,Renekton,top,1,0
16.01,Sion,top,1,0
16.01,Sylas,mid,0,1
16.01,Taliyah,mid,1,0
16.02,Vi,jng,2,6
16.02,Jayce,top,0,7
16.02,Neeko,sup,2,4
16.02,Renekton,top,4,2
16.02,Jarvan IV,jng,0,5
16.02,Malphite,jng,0,5
16.02,Yunara,bot,3,2
16.02,Azir,mid,3,1
16.02,Bard,sup,4,0
16.02,Jhin,bot,4,0
16.02,Rumble,top,2,2
16.02,Ambessa,top,0,3
16.02,Aphelios,bot,3,0
16.02,Nocturne,jng,0,3
16.02,Ornn,top,2,1
16.02,Pantheon,jng,1,2
16.02,Qiyana,jng,3,0
16.02,Ryze,mid,3,0
16.02,Thresh,sup,3,0
16.02,Varus,top,3,0
16.02,Varus,bot,0,3
16.02,Ahri,mid,2,0
16.02,Akali,mid,1,1
16.02,Aurora,mid,1,1
16.02,Corki,bot,1,1
16.02,Miss Fortune,bot,0,2
16.02,Renata Glasc,sup,0,2
16.02,Sion,top,1,1
16.02,Trundle,jng,1,1
16.02,Viego,jng,1,1
16.02,Alistar,sup,0,1
16.02,Ambessa,jng,1,0
16.02,Braum,sup,0,1
16.02,Diana,mid,1,0
16.02,Dr. Mundo,jng,1,0
16.02,Draven,bot,1,0
16.02,Gnar,top,1,0
16.02,Gwen,top,0,1
16.02,Jayce,jng,1,0
16.02,Leona,sup,1,0
16.02,Lulu,sup,1,0
16.02,Nami,sup,1,0
16.02,Orianna,mid,0,1
16.02,Poppy,sup,0,1
16.02,Poppy,jng,1,0
16.02,Rakan,sup,1,0
16.02,Sejuani,jng,1,0
16.02,Seraphine,sup,0,1
16.02,Sivir,bot,0,1
16.02,Sylas,mid,0,1
16.02,Taliyah,mid,1,0
16.02,Tristana,bot,1,0
16.02,Wukong,jng,0,1
