patch,champ,role,picks_vs,bans_vs
16.01,Braum,sup,1,0
16.01,Gwen,top,0,1
16.01,Jarvan IV,jng,1,0
16.01,Orianna,mid,1,0
16.01,Ornn,top,1,0
16.01,Sivir,bot,1,0
16.01,Viego,jng,0,1
16.01,Wukong,jng,0,1
16.01,Xayah,bot,0,1
16.01,Zaahen,top,0,1
16.02,Gwen,top,0,5
16.02,Jarvan IV,jng,1,4
16.02,Orianna,mid,0,4
16.02,Varus,bot,2,2
16.02,Dr. Mundo,jng,0,3
16.02,Ryze,mid,3,0
16.02,Alistar,sup,0,2
16.02,Azir,mid,0,2
16.02,Jax,top,0,2
16.02,K'Sante,top,2,0
16.02,Leona,sup,2,0
16.02,Lucian,bot,2,0
16.02,Rell,sup,1,1
16.02,Rumble,top,1,1
16.02,Syndra,mid,0,2
16.02,Taliyah,mid,2,0
16.02,Aatrox,top,1,0
16.02,Ambessa,top,0,1
16.02,Ambessa,jng,1,0
16.02,Aphelios,bot,1,0
16.02,Aurelion Sol,mid,1,0
16.02,Bard,sup,1,0
16.02,Braum,sup,0,1
16.02,Diana,jng,1,0
16.02,Ezreal,bot,1,0
16.02,Galio,mid,1,0
16.02,Gnar,top,1,0
16.02,Lulu,sup,1,0
16.02,Mel,mid,0,1
16.02,Nami,sup,1,0
16.02,Nautilus,sup,0,1
16.02,Olaf,top,0,1
16.02,Pantheon,jng,1,0
16.02,Rakan,sup,1,0
16.02,Sion,top,1,0
16.02,Sivir,bot,1,0
16.02,Thresh,sup,0,1
16.02,Udyr,jng,1,0
16.02,Vi,jng,0,1
16.02,Viego,jng,1,0
16.02,Volibear,jng,1,0
16.02,Zaahen,top,1,0
16.08,Jarvan IV,jng,0,9
16.08,Sivir,bot,3,3
16.08,Aurora,mid,0,5
16.08,K'Sante,top,3,1
16.08,Nautilus,sup,0,4
16.08,Ambessa,top,1,2
16.08,Karma,sup,3,0
16.08,Vi,jng,1,2
16.08,Xin Zhao,jng,3,0
16.08,Ahri,mid,1,1
16.08,Ashe,bot,1,1
16.08,Azir,mid,2,0
16.08,Ezreal,bot,2,0
16.08,Ornn,top,1,1
16.08,Pyke,sup,2,0
16.08,Rell,sup,0,2
16.08,Skarner,jng,2,0
16.08,Smolder,bot,0,2
16.08,Varus,bot,0,2
16.08,Zaahen,top,1,1
16.08,Akali,mid,1,0
16.08,Bard,sup,1,0
16.08,Diana,jng,1,0
16.08,Dr. Mundo,jng,0,1
16.08,Gragas,top,1,0
16.08,Gwen,top,0,1
16.08,Jayce,mid,1,0
16.08,Kai'Sa,bot,0,1
16.08,Leona,sup,0,1
16.08,Lucian,bot,1,0
16.08,Lulu,sup,1,0
16.08,Nocturne,jng,1,0
16.08,Olaf,top,0,1
16.08,Orianna,mid,0,1
16.08,Pantheon,jng,1,0
16.08,Ryze,mid,1,0
16.08,Seraphine,sup,1,0
16.08,Shen,top,1,0
16.08,Sion,top,1,0
16.08,Sylas,sup,1,0
16.08,Syndra,mid,1,0
16.08,Taliyah,mid,1,0
16.08,Vayne,top,0,1
16.08,Viego,jng,0,1
16.08,Viktor,mid,1,0
16.08,Xayah,bot,1,0
16.08,Yone,mid,0,1
16.08,Yunara,bot,1,0
16.09,Jarvan IV,jng,1,5
16.09,Karma,sup,1,3
16.09,Aurora,mid,1,2
16.09,Nautilus,sup,1,2
16.09,Varus,bot,1,2
16.09,Vi,jng,0,3
16.09,Yunara,bot,0,3
16.09,Ahri,mid,1,1
16.09,Akali,mid,2,0
16.09,Azir,mid,2,0
16.09,Bard,sup,2,0
16.09,Caitlyn,bot,2,0
16.09,Garen,top,0,2
16.09,Mel,mid,0,2
16.09,Nami,sup,2,0
16.09,Orianna,mid,0,2
16.09,Pantheon,jng,1,1
16.09,Vayne,top,0,2
16.09,Viktor,mid,0,2
16.09,Wukong,jng,2,0
16.09,Aatrox,jng,1,0
16.09,Alistar,sup,0,1
16.09,Anivia,mid,0,1
16.09,Aurora,top,1,0
16.09,Blitzcrank,sup,1,0
16.09,Brand,bot,1,0
16.09,Braum,sup,1,0
16.09,Camille,top,1,0
16.09,Cassiopeia,mid,1,0
16.09,Ezreal,bot,1,0
16.09,Gangplank,top,1,0
16.09,Gnar,top,1,0
16.09,Jhin,bot,1,0
16.09,Kai'Sa,bot,1,0
16.09,Lucian,bot,1,0
16.09,Neeko,sup,0,1
16.09,Nocturne,jng,0,1
16.09,Nunu & Willump,jng,1,0
16.09,Rakan,sup,0,1
16.09,Rell,sup,0,1
16.09,Rumble,top,1,0
16.09,Seraphine,sup,0,1
16.09,Sion,top,1,0
16.09,Taliyah,mid,1,0
16.09,Talon,jng,1,0
16.09,Twisted Fate,top,1,0
16.09,Xayah,bot,0,1
16.09,Xin Zhao,jng,1,0
16.09,Zac,top,1,0
