patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.02,Jarvan IV,jng,5,0,5,5,0,5
16.02,Kai'Sa,bot,1,3,4,1,3,4
16.02,Neeko,sup,2,2,4,2,2,4
16.02,Orianna,mid,2,2,4,2,2,4
16.02,Rumble,top,2,2,4,2,2,4
16.02,Sivir,bot,3,1,4,3,1,4
16.02,Aphelios,bot,0,3,3,0,3,3
16.02,Bard,sup,2,1,3,2,1,3
16.02,Jayce,top,0,3,3,0,3,3
16.02,K'Sante,top,3,0,3,3,0,3
16.02,LeBlanc,mid,1,2,3,1,2,3
16.02,Qiyana,jng,0,3,3,0,3,3
16.02,Yunara,bot,2,1,3,2,1,3
16.02,Akali,mid,1,1,2,1,1,2
16.02,Braum,sup,0,2,2,0,2,2
16.02,Taliyah,mid,1,1,2,1,1,2
16.02,Ambessa,top,0,1,1,0,1,1
16.02,Azir,mid,1,0,1,1,0,1
16.02,Caitlyn,bot,0,1,1,0,1,1
16.02,Ezreal,bot,1,0,1,1,0,1
16.02,Gwen,top,0,1,1,0,1,1
16.02,Jayce,jng,1,0,1,1,0,1
16.02,Kha'Zix,jng,0,1,1,0,1,1
16.02,Lucian,bot,0,1,1,0,1,1
16.02,Lulu,sup,1,0,1,1,0,1
16.02,Nami,sup,0,1,1,0,1,1
16.02,Nautilus,sup,1,0,1,1,0,1
16.02,Ornn,top,1,0,1,1,0,1
16.02,Poppy,sup,0,1,1,0,1,1
16.02,Rakan,sup,1,0,1,1,0,1
16.02,Renekton,top,1,0,1,1,0,1
16.02,Ryze,mid,1,0,1,1,0,1
16.02,Varus,bot,0,1,1,0,1,1
16.02,Vi,jng,1,0,1,1,0,1
16.03,LeBlanc,mid,0,4,4,0,4,4
16.03,Neeko,sup,1,3,4,1,3,4
16.03,Rumble,top,2,2,4,2,2,4
16.03,Yunara,bot,3,1,4,3,1,4
16.03,Azir,mid,2,1,3,2,1,3
16.03,Poppy,sup,0,3,3,0,3,3
16.03,Qiyana,jng,3,0,3,3,0,3
16.03,Ryze,mid,1,2,3,1,2,3
16.03,Ahri,mid,1,1,2,1,1,2
16.03,Kai'Sa,bot,2,0,2,2,0,2
16.03,Kha'Zix,jng,1,1,2,1,1,2
16.03,Lulu,sup,2,0,2,2,0,2
16.03,Rell,sup,2,0,2,2,0,2
16.03,Varus,bot,0,2,2,0,2,2
16.03,Vi,jng,1,1,2,1,1,2
16.03,Akali,mid,0,1,1,0,1,1
16.03,Aphelios,bot,0,1,1,0,1,1
16.03,Aurora,mid,1,0,1,1,0,1
16.03,Bard,sup,0,1,1,0,1,1
16.03,Corki,bot,1,0,1,1,0,1
16.03,Jax,top,0,1,1,0,1,1
16.03,K'Sante,top,1,0,1,1,0,1
16.03,Lucian,bot,0,1,1,0,1,1
16.03,Nami,sup,1,0,1,1,0,1
16.03,Nautilus,sup,0,1,1,0,1,1
16.03,Poppy,top,1,0,1,1,0,1
16.03,Rakan,sup,0,1,1,0,1,1
16.03,Renekton,top,1,0,1,1,0,1
16.03,Sion,top,1,0,1,1,0,1
16.03,Sivir,bot,0,1,1,0,1,1
16.03,Taliyah,mid,0,1,1,0,1,1
16.03,Xin Zhao,jng,1,0,1,1,0,1
16.03,Yone,mid,1,0,1,1,0,1
16.04,Yunara,bot,1,4,5,1,4,5
16.04,Ahri,mid,2,2,4,2,2,4
16.04,Neeko,sup,1,3,4,1,3,4
16.04,Rumble,top,2,2,4,2,2,4
16.04,Vi,jng,3,1,4,3,1,4
16.04,Gnar,top,3,0,3,3,0,3
16.04,Poppy,sup,0,3,3,0,3,3
16.04,Taliyah,mid,3,0,3,3,0,3
16.04,Bard,sup,1,1,2,1,1,2
16.04,Braum,sup,0,2,2,0,2,2
16.04,Ezreal,bot,1,1,2,1,1,2
16.04,Rell,sup,2,0,2,2,0,2
16.04,Alistar,sup,1,0,1,1,0,1
16.04,Aphelios,bot,0,1,1,0,1,1
16.04,Corki,bot,0,1,1,0,1,1
16.04,Elise,sup,0,1,1,0,1,1
16.04,Kai'Sa,bot,1,0,1,1,0,1
16.04,Karma,sup,0,1,1,0,1,1
16.04,Kha'Zix,jng,1,0,1,1,0,1
16.04,Lulu,sup,0,1,1,0,1,1
16.04,Miss Fortune,bot,1,0,1,1,0,1
16.04,Renekton,top,0,1,1,0,1,1
16.04,Xayah,bot,1,0,1,1,0,1
16.04,Xin Zhao,jng,1,0,1,1,0,1
16.05,Vi,jng,1,5,3,1,2,3
16.05,Jarvan IV,jng,2,2,3,0,1,1
16.05,Ahri,mid,1,2,3,0,2,2
16.05,Bard,sup,1,2,3,1,1,2
16.05,Ezreal,bot,1,2,3,1,0,1
16.05,Gnar,top,1,2,2,0,1,1
16.05,Neeko,sup,1,2,2,0,1,1
16.05,Poppy,sup,0,3,2,0,0,0
16.05,Rumble,top,1,2,2,1,1,2
16.05,Yunara,bot,1,2,2,1,1,2
16.05,Akali,mid,2,0,2,1,0,1
16.05,Ambessa,top,1,1,2,1,0,1
16.05,Kai'Sa,bot,1,1,1,0,1,1
16.05,LeBlanc,mid,1,1,2,0,1,1
