patch,champ,role,picks_by,bans_vs,series_presence
16.01,Akali,mid,1,2,2
16.01,Ambessa,top,0,3,2
16.01,Yunara,bot,2,1,2
16.01,Jayce,top,0,2,2
16.01,Malphite,jng,0,2,1
16.01,Neeko,sup,0,2,1
16.01,Aatrox,jng,1,0,1
16.01,Aphelios,bot,1,0,1
16.01,Azir,mid,1,0,1
16.01,Braum,sup,1,0,1
16.01,Corki,bot,1,0,1
16.01,Dr. Mundo,jng,1,0,1
16.01,Jarvan IV,jng,1,0,1
16.01,K'Sante,top,1,0,1
16.01,Karma,sup,0,1,1
16.01,Lulu,sup,1,0,1
16.01,Milio,sup,1,0,1
16.01,Orianna,mid,0,1,1
16.01,Rakan,sup,0,1,1
16.01,Rell,sup,1,0,1
16.01,Renekton,top,1,0,1
16.01,Rumble,top,1,0,1
16.01,Ryze,mid,1,0,1
16.01,Sivir,bot,0,1,1
16.01,Sylas,mid,0,1,1
16.01,Taliyah,mid,1,0,1
16.01,Trundle,jng,1,0,1
16.01,Varus,bot,0,1,1
16.01,Vi,jng,0,1,1
16.01,Xayah,bot,0,1,1
16.01,Zaahen,top,1,0,1
16.02,Rumble,top,0,5,3
16.02,Azir,mid,2,2,3
16.02,Ryze,mid,2,2,3
16.02,Gnar,top,0,3,2
16.02,Jarvan IV,jng,2,1,3
16.02,Akali,mid,0,2,1
16.02,Bard,sup,1,1,2
16.02,Braum,sup,0,2,2
16.02,Jayce,top,0,2,2
16.02,Kennen,top,1,1,2
16.02,Neeko,sup,2,0,2
16.02,Rell,sup,2,0,2
16.02,Aatrox,jng,0,1,1
16.02,Alistar,sup,1,0,1
16.02,Ambessa,top,1,0,1
16.02,Aphelios,bot,1,0,1
16.02,Aurelion Sol,mid,1,0,1
16.02,Corki,bot,1,0,1
16.02,Dr. Mundo,jng,1,0,1
16.02,Ezreal,bot,1,0,1
16.02,Galio,top,1,0,1
16.02,Gwen,top,1,0,1
16.02,Jax,top,0,1,1
16.02,Jhin,bot,1,0,1
16.02,Leona,sup,0,1,1
16.02,Orianna,mid,1,0,1
16.02,Pantheon,jng,1,0,1
16.02,Renekton,top,1,0,1
16.02,Sivir,bot,0,1,1
16.02,Taliyah,mid,0,1,1
16.02,Trundle,jng,0,1,1
16.02,Varus,bot,1,0,1
16.02,Vi,jng,1,0,1
16.02,Wukong,jng,0,1,1
16.02,Xayah,bot,0,1,1
16.02,Xin Zhao,jng,1,0,1
16.02,Yone,mid,0,1,1
16.02,Yorick,top,1,0,1
16.02,Yunara,bot,1,0,1
16.03,Azir,mid,0,3,2
16.03,Ryze,mid,2,1,2
16.03,Alistar,sup,1,1,2
16.03,Braum,sup,0,2,1
