patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.01,Akali,mid,0,2,1,0,1,1
16.01,Nautilus,sup,0,2,1,0,1,1
16.01,Rell,sup,0,2,1,0,1,1
16.01,Yunara,bot,0,2,1,0,1,1
16.01,Alistar,sup,1,0,1,1,0,1
16.01,Azir,mid,1,0,1,1,0,1
16.01,Fiora,top,0,1,1,0,0,0
16.01,Galio,mid,1,0,1,0,0,0
16.01,Gnar,top,1,0,1,1,0,1
16.01,Gwen,top,1,0,1,0,0,0
16.01,Jarvan IV,jng,1,0,1,0,0,0
16.01,Jayce,top,0,1,1,0,1,1
16.01,Kai'Sa,bot,1,0,1,1,0,1
16.01,Malphite,jng,1,0,1,1,0,1
16.01,Neeko,sup,1,0,1,0,0,0
16.01,Varus,bot,1,0,1,0,0,0
16.02,LeBlanc,mid,2,2,2,0,2,2
16.02,Orianna,mid,0,4,2,0,2,2
16.02,Rumble,top,1,3,2,0,1,1
16.02,Kai'Sa,bot,1,2,2,1,1,2
16.02,Malphite,jng,0,3,1,0,1,1
16.02,Azir,mid,1,1,2,1,1,2
16.02,Nautilus,sup,1,1,2,0,0,0
16.02,Neeko,sup,0,2,1,0,0,0
16.02,Rell,sup,2,0,2,1,0,1
16.02,Ryze,mid,1,1,2,0,0,0
16.02,Viego,jng,2,0,2,1,0,1
16.02,Yunara,bot,1,1,2,0,0,0
16.02,Aatrox,jng,1,0,1,1,0,1
16.02,Akali,mid,1,0,1,1,0,1
16.02,Braum,sup,1,0,1,1,0,1
16.02,Dr. Mundo,jng,1,0,1,0,0,0
16.02,Fiora,top,0,1,1,0,0,0
16.02,Gnar,top,1,0,1,0,0,0
16.02,Jayce,top,0,1,1,0,1,1
16.02,Jhin,bot,1,0,1,0,0,0
16.02,Leona,sup,0,1,1,0,0,0
16.02,Ornn,top,1,0,1,1,0,1
16.02,Pyke,sup,1,0,1,0,0,0
16.02,Qiyana,jng,1,0,1,0,0,0
16.02,Renekton,top,1,0,1,1,0,1
16.02,Sion,top,1,0,1,0,0,0
16.02,Sylas,mid,0,1,1,0,1,1
16.02,Varus,bot,1,0,1,1,0,1
16.02,Volibear,top,0,1,1,0,0,0
16.02,Zeri,bot,1,0,1,0,0,0
16.03,Kai'Sa,bot,0,7,2,0,2,2
16.03,LeBlanc,mid,1,4,2,0,0,0
16.03,Orianna,mid,1,3,2,0,2,2
16.03,Qiyana,jng,1,3,2,1,1,2
16.03,Volibear,top,2,2,2,0,0,0
16.03,Akali,mid,1,2,2,0,1,1
16.03,Jarvan IV,jng,0,3,1,0,0,0
16.03,Rumble,top,1,2,2,1,0,1
16.03,Aphelios,bot,2,0,2,1,0,1
16.03,Nautilus,sup,1,1,1,0,1,1
16.03,Rakan,sup,0,2,2,0,0,0
16.03,Thresh,sup,2,0,2,1,0,1
16.03,Viego,jng,2,0,2,0,0,0
16.03,Xayah,bot,1,1,2,0,0,0
16.03,Xin Zhao,jng,1,1,2,1,1,2
16.03,Aatrox,jng,0,1,1,0,1,1
16.03,Aurora,mid,1,0,1,0,0,0
16.03,Azir,mid,1,0,1,1,0,1
16.03,Braum,sup,1,0,1,0,0,0
16.03,Dr. Mundo,jng,1,0,1,0,0,0
16.03,Draven,bot,1,0,1,0,0,0
16.03,Fiora,top,0,1,1,0,0,0
16.03,Gnar,top,1,0,1,0,0,0
16.03,Jhin,bot,1,0,1,1,0,1
16.03,Jinx,bot,1,0,1,0,0,0
16.03,Kennen,top,1,0,1,0,0,0
16.03,Lulu,sup,0,1,1,0,0,0
16.03,Pyke,sup,1,0,1,1,0,1
16.03,Rell,sup,1,0,1,0,0,0
16.03,Renata Glasc,sup,1,0,1,0,0,0
16.03,Renekton,top,1,0,1,0,0,0
16.03,Ryze,mid,1,0,1,1,0,1
16.03,Sion,top,1,0,1,1,0,1
16.03,Sylas,mid,1,0,1,0,0,0
16.03,Talon,jng,1,0,1,0,0,0
16.03,Varus,bot,0,1,1,0,1,1
16.03,Vi,jng,1,0,1,0,0,0
16.03,Zeri,bot,1,0,1,0,0,0
16.07,LeBlanc,mid,1,2,2,0,1,1
16.07,Orianna,mid,1,2,2,1,1,2
16.07,Aatrox,jng,1,1,1,0,1,1
16.07,Ambessa,top,0,2,1,0,1,1
16.07,Aurora,mid,1,1,2,1,0,1
16.07,Bard,sup,2,0,2,0,0,0
16.07,Corki,bot,2,0,2,2,0,2
16.07,Ezreal,bot,0,2,1,0,1,1
16.07,Gnar,top,2,0,2,2,0,2
16.07,Nami,sup,2,0,2,2,0,2
16.07,Nautilus,sup,0,2,1,0,1,1
16.07,Ahri,mid,0,1,1,0,0,0
16.07,Ambessa,jng,1,0,1,0,0,0
16.07,Azir,mid,0,1,1,0,1,1
16.07,Galio,top,1,0,1,0,0,0
16.07,Jarvan IV,jng,0,1,1,0,1,1
16.07,Jhin,bot,1,0,1,0,0,0
16.07,K'Sante,top,0,1,1,0,0,0
16.07,Karma,sup,0,1,1,0,0,0
16.07,Pantheon,jng,1,0,1,1,0,1
16.07,Rumble,top,1,0,1,0,0,0
16.07,Twisted Fate,mid,1,0,1,0,0,0
16.07,Wukong,jng,0,1,1,0,1,1
16.07,Xin Zhao,jng,0,1,1,0,1,1
16.07,Yunara,bot,1,0,1,0,0,0
16.07,Zaahen,jng,1,0,1,1,0,1
16.07,Zaahen,top,0,1,1,0,0,0
16.08,Nami,sup,0,5,2,0,2,2
16.08,Nautilus,sup,0,5,2,0,2,2
16.08,Bard,sup,1,2,2,1,1,2
16.08,Gnar,top,1,2,2,1,1,2
16.08,Rumble,top,1,2,2,0,1,1
16.08,Jarvan IV,jng,1,1,2,0,0,0
16.08,Rakan,sup,2,0,2,0,0,0
16.08,Xayah,bot,2,0,2,0,0,0
16.08,Aatrox,jng,1,0,1,1,0,1
16.08,Akali,mid,1,0,1,0,0,0
16.08,Ambessa,top,1,0,1,0,0,0
16.08,Anivia,sup,1,0,1,1,0,1
16.08,Aurora,mid,1,0,1,1,0,1
16.08,Caitlyn,bot,1,0,1,1,0,1
16.08,Ezreal,bot,1,0,1,1,0,1
16.08,Jayce,top,0,1,1,0,1,1
16.08,Jhin,bot,0,1,1,0,0,0
16.08,K'Sante,top,1,0,1,1,0,1
16.08,Karma,sup,0,1,1,0,1,1
16.08,LeBlanc,mid,1,0,1,0,0,0
16.08,Lee Sin,jng,0,1,1,0,0,0
16.08,Lulu,sup,1,0,1,0,0,0
16.08,Naafiri,jng,1,0,1,0,0,0
16.08,Orianna,mid,1,0,1,0,0,0
16.08,Ornn,top,1,0,1,0,0,0
16.08,Pantheon,jng,0,1,1,0,1,1
16.08,Ryze,mid,1,0,1,1,0,1
16.08,Sivir,bot,0,1,1,0,0,0
16.08,Varus,bot,0,1,1,0,0,0
16.08,Wukong,jng,1,0,1,0,0,0
16.08,Xin Zhao,jng,1,0,1,1,0,1
16.08,Yunara,bot,1,0,1,0,0,0
16.08,Zaahen,top,0,1,1,0,0,0
16.09,Gnar,top,1,5,3,0,2,2
16.09,Ezreal,bot,1,3,2,1,1,2
16.09,Nautilus,sup,2,2,3,1,1,2
16.09,Ambessa,top,0,3,2,0,1,1
16.09,Aatrox,jng,2,0,2,0,0,0
16.09,Akali,mid,2,0,2,1,0,1
16.09,Anivia,top,2,0,2,1,0,1
16.09,Bard,sup,0,2,2,0,1,1
16.09,Jarvan IV,jng,2,0,2,2,0,2
16.09,Karma,sup,0,2,1,0,1,1
16.09,Lucian,bot,2,0,2,0,0,0
16.09,Milio,sup,2,0,2,0,0,0
16.09,Nami,sup,0,2,1,0,1,1
16.09,Orianna,mid,1,1,2,1,0,1
16.09,Ryze,mid,2,0,2,1,0,1
16.09,Varus,bot,0,2,1,0,1,1
16.09,Xin Zhao,jng,0,2,2,0,2,2
16.09,Annie,mid,0,1,1,0,0,0
16.09,Ashe,bot,1,0,1,1,0,1
16.09,Aurora,mid,0,1,1,0,0,0
16.09,Azir,mid,1,0,1,0,0,0
16.09,Caitlyn,bot,0,1,1,0,0,0
16.09,Galio,mid,0,1,1,0,1,1
16.09,Ivern,jng,0,1,1,0,0,0
16.09,Jayce,top,0,1,1,0,1,1
16.09,Jhin,bot,1,0,1,1,0,1
16.09,K'Sante,top,1,0,1,0,0,0
16.09,Kai'Sa,bot,1,0,1,0,0,0
16.09,Kalista,bot,0,1,1,0,0,0
16.09,LeBlanc,mid,0,1,1,0,0,0
16.09,Lulu,sup,1,0,1,0,0,0
16.09,Malphite,jng,0,1,1,0,0,0
16.09,Naafiri,jng,1,0,1,0,0,0
16.09,Neeko,sup,1,0,1,1,0,1
16.09,Nidalee,jng,0,1,1,0,1,1
16.09,Ryze,top,1,0,1,0,0,0
16.09,Seraphine,sup,1,0,1,1,0,1
16.09,Sion,top,0,1,1,0,1,1
16.09,Varus,top,1,0,1,1,0,1
16.09,Vi,jng,1,0,1,0,0,0
16.09,Volibear,top,1,0,1,1,0,1
16.09,Wukong,jng,1,0,1,1,0,1
16.09,Yone,mid,1,0,1,0,0,0
16.09,Yunara,bot,1,0,1,0,0,0
16.10,Anivia,mid,0,8,2,0,2,2
16.10,Ezreal,bot,1,5,2,0,2,2
16.10,Varus,bot,1,4,2,1,1,2
16.10,Nautilus,sup,1,3,2,1,1,2
16.10,Orianna,mid,0,4,2,0,0,0
16.10,Akali,mid,2,1,2,0,1,1
16.10,Ashe,bot,1,2,1,0,0,0
16.10,Wukong,jng,2,1,2,0,0,0
16.10,Aatrox,jng,1,1,1,0,0,0
16.10,Aurora,mid,0,2,1,0,1,1
16.10,Aurora,top,2,0,2,1,0,1
16.10,Caitlyn,bot,2,0,2,0,0,0
16.10,Dr. Mundo,jng,1,1,2,0,0,0
16.10,Gnar,top,0,2,2,0,1,1
16.10,Jarvan IV,jng,2,0,2,2,0,2
16.10,K'Sante,top,0,2,1,0,0,0
16.10,Karma,sup,1,1,2,0,0,0
16.10,Rakan,sup,2,0,2,0,0,0
16.10,Ryze,mid,0,2,1,0,1,1
16.10,Tristana,mid,2,0,2,1,0,1
16.10,Vayne,top,2,0,2,0,0,0
16.10,Xayah,bot,2,0,2,0,0,0
16.10,Ahri,mid,1,0,1,0,0,0
16.10,Aphelios,bot,1,0,1,0,0,0
16.10,Diana,jng,0,1,1,0,0,0
16.10,Gwen,top,1,0,1,1,0,1
16.10,Jax,top,0,1,1,0,0,0
16.10,Jayce,top,1,0,1,0,0,0
16.10,Kennen,top,0,1,1,0,0,0
16.10,LeBlanc,mid,1,0,1,0,0,0
16.10,Lux,sup,1,0,1,0,0,0
16.10,Mel,bot,1,0,1,1,0,1
