patch,champ,role,picks_by,bans_vs
16.01,Renekton,top,1,2
16.01,Rengar,jng,0,3
16.01,Malphite,jng,0,2
16.01,Syndra,mid,1,1
16.01,Azir,mid,1,0
16.01,Braum,sup,1,0
16.01,Cho'Gath,top,0,1
16.01,Corki,bot,1,0
16.01,Dr. Mundo,top,1,0
16.01,Ezreal,bot,1,0
16.01,Gnar,top,0,1
16.01,Jayce,top,0,1
16.01,Kennen,top,1,0
16.01,Kha'Zix,jng,0,1
16.01,Lulu,sup,1,0
16.01,Neeko,sup,1,0
16.01,Poppy,jng,1,0
16.01,Quinn,top,0,1
16.01,Swain,mid,1,0
16.01,Trundle,jng,0,1
16.01,Udyr,jng,1,0
16.01,Yunara,bot,1,0
16.01,Zaahen,top,0,1
16.01,Zac,jng,1,0
16.02,Akali,mid,1,1
16.02,Alistar,sup,1,0
16.02,Ambessa,top,0,1
16.02,Braum,sup,1,0
16.02,Corki,bot,1,0
16.02,Jayce,jng,1,0
16.02,Jinx,bot,1,0
16.02,Orianna,mid,0,1
16.02,Ornn,top,1,0
16.02,Renekton,top,1,0
16.02,Rengar,jng,0,1
16.02,Ryze,mid,1,0
16.02,Thresh,sup,0,1
16.02,Wukong,jng,1,0
16.03,Ahri,mid,0,2
16.03,Akali,mid,0,2
16.03,Aurora,mid,1,1
16.03,Braum,sup,1,1
16.03,Sivir,bot,2,0
16.03,Jarvan IV,jng,1,0
16.03,K'Sante,top,1,0
16.03,Naafiri,jng,0,1
16.03,Nautilus,sup,1,0
16.03,Renekton,top,0,1
16.03,Sylas,mid,0,1
16.03,Syndra,mid,1,0
16.03,Zaahen,jng,1,0
16.03,Zaahen,top,1,0
16.03,Zed,mid,0,1
16.04,Ahri,mid,2,0
16.04,Braum,sup,0,2
16.04,Dr. Mundo,jng,2,0
16.04,Shen,top,1,1
16.04,Varus,bot,2,0
16.04,Zaahen,top,0,2
16.04,Akali,mid,0,1
16.04,Alistar,sup,0,1
16.04,K'Sante,top,1,0
16.04,Karma,sup,1,0
16.04,Nidalee,jng,0,1
16.04,Rell,sup,1,0
16.04,Udyr,top,0,1
16.04,Zed,mid,0,1
