patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.01,Akali,mid,0,3,1,0,1,1
16.01,Kai'Sa,bot,0,3,1,0,1,1
16.01,Dr. Mundo,jng,1,1,1,0,0,0
16.01,Aatrox,jng,0,1,1,0,1,1
16.01,Aatrox,top,1,0,1,0,0,0
16.01,Ahri,mid,1,0,1,0,0,0
16.01,Ambessa,top,1,0,1,1,0,1
16.01,Aphelios,bot,1,0,1,1,0,1
16.01,Aurora,mid,0,1,1,0,0,0
16.01,Azir,mid,1,0,1,1,0,1
16.01,Camille,top,1,0,1,0,0,0
16.01,Corki,bot,1,0,1,0,0,0
16.01,Gwen,top,0,1,1,0,1,1
16.01,Jarvan IV,jng,1,0,1,0,0,0
16.01,Jhin,bot,1,0,1,0,0,0
16.01,LeBlanc,mid,0,1,1,0,0,0
16.01,Malphite,jng,0,1,1,0,1,1
16.01,Nautilus,sup,1,0,1,0,0,0
16.01,Orianna,mid,0,1,1,0,0,0
16.01,Pyke,sup,1,0,1,0,0,0
16.01,Rell,sup,1,0,1,1,0,1
16.01,Sylas,mid,0,1,1,0,0,0
16.01,Taliyah,mid,1,0,1,0,0,0
16.01,Wukong,jng,1,0,1,1,0,1
16.01,Yunara,bot,0,1,1,0,0,0
16.02,Akali,mid,0,5,2,0,2,2
16.02,Jayce,top,0,5,2,0,2,2
16.02,Leona,sup,1,2,2,0,1,1
16.02,Nautilus,sup,0,3,2,0,1,1
16.02,Aphelios,bot,2,0,2,1,0,1
16.02,Braum,sup,0,2,1,0,0,0
16.02,Kai'Sa,bot,0,2,1,0,1,1
16.02,Lulu,sup,1,1,2,0,1,1
16.02,Xin Zhao,jng,2,0,2,1,0,1
16.02,Aatrox,top,1,0,1,0,0,0
16.02,Ahri,mid,1,0,1,0,0,0
16.02,Alistar,sup,1,0,1,1,0,1
16.02,Azir,mid,1,0,1,1,0,1
16.02,Bard,sup,1,0,1,0,0,0
16.02,Cassiopeia,mid,1,0,1,0,0,0
16.02,Corki,bot,1,0,1,0,0,0
16.02,Galio,mid,1,0,1,0,0,0
16.02,Gwen,top,1,0,1,0,0,0
16.02,Jarvan IV,jng,0,1,1,0,0,0
16.02,Jhin,bot,1,0,1,0,0,0
16.02,K'Sante,top,1,0,1,0,0,0
16.02,Malphite,top,1,0,1,1,0,1
16.02,Orianna,mid,0,1,1,0,0,0
16.02,Pyke,sup,0,1,1,0,1,1
16.02,Rakan,sup,0,1,1,0,0,0
16.02,Rell,sup,1,0,1,1,0,1
16.02,Renekton,top,1,0,1,1,0,1
16.02,Ryze,mid,0,1,1,0,1,1
16.02,Taliyah,mid,1,0,1,1,0,1
16.02,Varus,bot,1,0,1,1,0,1
16.02,Vi,jng,1,0,1,1,0,1
16.02,Viego,jng,1,0,1,0,0,0
16.02,Wukong,jng,1,0,1,0,0,0
16.03,Akali,mid,0,5,2,0,2,2
16.03,Kai'Sa,bot,0,5,2,0,2,2
16.03,Pyke,sup,2,2,2,0,1,1
16.03,Aphelios,bot,0,3,2,0,1,1
16.03,Azir,mid,1,1,2,1,1,2
16.03,Corki,bot,2,0,2,2,0,2
16.03,Jhin,bot,2,0,2,0,0,0
16.03,K'Sante,top,1,1,2,0,0,0
16.03,Viego,jng,1,1,2,0,0,0
16.03,Wukong,jng,1,1,2,1,1,2
16.03,Aatrox,top,1,0,1,0,0,0
16.03,Ambessa,top,1,0,1,1,0,1
16.03,Aurora,mid,1,0,1,0,0,0
16.03,Bard,sup,1,0,1,0,0,0
16.03,Galio,mid,0,1,1,0,0,0
16.03,Gnar,top,1,0,1,0,0,0
16.03,Jarvan IV,jng,1,0,1,1,0,1
16.03,Jayce,jng,1,0,1,0,0,0
16.03,Jinx,bot,0,1,1,0,0,0
16.03,Kalista,bot,1,0,1,0,0,0
16.03,LeBlanc,mid,1,0,1,0,0,0
16.03,Lee Sin,jng,1,0,1,0,0,0
16.03,Neeko,sup,1,0,1,1,0,1
16.03,Orianna,mid,1,0,1,1,0,1
16.03,Pantheon,jng,0,1,1,0,1,1
16.03,Rakan,sup,1,0,1,1,0,1
16.03,Renekton,top,1,0,1,1,0,1
16.03,Ryze,mid,1,0,1,0,0,0
16.03,Varus,bot,0,1,1,0,1,1
16.03,Viktor,mid,0,1,1,0,0,0
16.03,Xayah,bot,0,1,1,0,0,0
16.07,Darius,top,0,4,2,0,2,2
16.07,Nautilus,sup,0,4,2,0,2,2
16.07,Olaf,top,1,2,2,1,1,2
16.07,Jarvan IV,jng,0,2,1,0,1,1
16.07,Kai'Sa,bot,2,0,2,1,0,1
16.07,LeBlanc,mid,0,2,1,0,1,1
16.07,Pyke,sup,0,2,1,0,1,1
16.07,Aatrox,top,1,0,1,0,0,0
16.07,Ahri,mid,1,0,1,0,0,0
16.07,Akali,mid,1,0,1,1,0,1
16.07,Alistar,sup,1,0,1,0,0,0
16.07,Bard,sup,0,1,1,0,1,1
16.07,Corki,bot,1,0,1,0,0,0
16.07,Dr. Mundo,jng,1,0,1,0,0,0
16.07,Garen,top,1,0,1,1,0,1
16.07,Jax,top,0,1,1,0,0,0
16.07,Jayce,top,1,0,1,0,0,0
16.07,Jhin,bot,1,0,1,1,0,1
16.07,Leona,sup,0,1,1,0,0,0
16.07,Nami,sup,1,0,1,0,0,0
16.07,Orianna,mid,1,0,1,1,0,1
16.07,Ornn,top,0,1,1,0,1,1
16.07,Rell,sup,1,0,1,1,0,1
16.07,Ryze,mid,1,0,1,0,0,0
16.07,Vel'Koz,sup,1,0,1,1,0,1
16.07,Viego,jng,1,0,1,0,0,0
16.07,Wukong,jng,1,0,1,1,0,1
16.07,Xin Zhao,jng,1,0,1,1,0,1
16.08,Kai'Sa,bot,1,3,2,1,1,2
16.08,Darius,top,1,2,2,1,1,2
16.08,Nautilus,sup,0,3,2,0,1,1
16.08,Orianna,mid,0,3,2,0,2,2
16.08,Ahri,mid,1,1,2,1,1,2
16.08,Alistar,sup,0,2,1,0,0,0
16.08,Jayce,top,0,2,2,0,1,1
16.08,Leona,sup,1,1,2,0,1,1
16.08,Nami,sup,0,2,1,0,0,0
16.08,Ryze,mid,0,2,1,0,1,1
16.08,Xin Zhao,jng,2,0,2,2,0,2
16.08,Ambessa,top,1,0,1,0,0,0
16.08,Aphelios,bot,1,0,1,0,0,0
16.08,Azir,mid,1,0,1,0,0,0
16.08,Corki,bot,1,0,1,1,0,1
16.08,Galio,mid,1,0,1,0,0,0
16.08,Jhin,bot,1,0,1,0,0,0
16.08,Karma,sup,1,0,1,1,0,1
16.08,Lulu,sup,0,1,1,0,0,0
16.08,Mordekaiser,top,1,0,1,0,0,0
16.08,Neeko,sup,1,0,1,1,0,1
16.08,Ornn,top,1,0,1,1,0,1
16.08,Poppy,sup,0,1,1,0,0,0
16.08,Pyke,sup,1,0,1,0,0,0
16.08,Rakan,sup,1,0,1,0,0,0
16.08,Rell,sup,0,1,1,0,1,1
16.08,Syndra,mid,1,0,1,1,0,1
16.08,Taliyah,mid,1,0,1,0,0,0
16.08,Tristana,bot,1,0,1,0,0,0
16.08,Varus,bot,0,1,1,0,0,0
16.08,Vi,jng,1,0,1,0,0,0
16.08,Viego,jng,1,0,1,0,0,0
16.08,Wukong,jng,1,0,1,0,0,0
16.08,Zaahen,top,1,0,1,0,0,0
16.09,Jarvan IV,jng,1,4,3,0,2,2
16.09,Nautilus,sup,0,4,3,0,2,2
16.09,Ahri,mid,1,2,2,1,1,2
16.09,Darius,top,0,3,2,0,2,2
16.09,Jhin,bot,3,0,3,3,0,3
16.09,Orianna,mid,0,2,1,0,1,1
16.09,Ornn,top,0,2,2,0,1,1
16.09,Pantheon,jng,1,1,2,1,0,1
16.09,Sion,top,1,1,2,1,1,2
16.09,Akali,mid,0,1,1,0,1,1
16.09,Ambessa,jng,1,0,1,1,0,1
16.09,Aphelios,bot,1,0,1,0,0,0
16.09,Azir,mid,1,0,1,0,0,0
16.09,Bard,sup,1,0,1,0,0,0
16.09,Braum,sup,0,1,1,0,0,0
16.09,Corki,bot,1,0,1,0,0,0
16.09,Dr. Mundo,jng,1,0,1,0,0,0
16.09,Elise,sup,1,0,1,0,0,0
16.09,Garen,top,1,0,1,1,0,1
16.09,Jayce,top,0,1,1,0,0,0
16.09,Kai'Sa,bot,0,1,1,0,0,0
16.09,Karma,sup,1,0,1,1,0,1
16.09,LeBlanc,mid,1,0,1,1,0,1
16.09,Malphite,jng,0,1,1,0,1,1
16.09,Nami,sup,0,1,1,0,0,0
16.09,Nidalee,top,1,0,1,0,0,0
16.09,Nocturne,jng,0,1,1,0,0,0
16.09,Pyke,sup,1,0,1,1,0,1
16.09,Quinn,top,1,0,1,0,0,0
16.09,Rell,sup,0,1,1,0,0,0
16.09,Ryze,mid,1,0,1,0,0,0
16.09,Soraka,sup,1,0,1,0,0,0
16.09,Sylas,sup,1,0,1,1,0,1
16.09,Syndra,mid,1,0,1,1,0,1
16.09,Tahm Kench,top,1,0,1,0,0,0
16.09,Varus,bot,0,1,1,0,1,1
16.09,Viktor,mid,1,0,1,0,0,0
16.09,Wukong,jng,1,0,1,1,0,1
16.09,Xayah,bot,1,0,1,0,0,0
16.09,Xin Zhao,jng,0,1,1,0,1,1
16.09,Yasuo,top,1,0,1,1,0,1
16.09,Yunara,bot,0,1,1,0,1,1
16.09,Zed,jng,1,0,1,0,0,0
