patch,champ,role,picks_by,bans_vs,series_presence
16.01,Rumble,top,2,6,7
16.01,Jayce,top,0,7,6
16.01,Yunara,bot,4,2,6
16.01,Orianna,mid,2,3,4
16.01,Ambessa,top,0,4,4
16.01,Akali,mid,1,2,3
16.01,Azir,mid,1,2,3
16.01,Ezreal,bot,3,0,3
16.01,Neeko,sup,1,2,3
16.01,Ryze,mid,3,0,3
16.01,Alistar,sup,2,0,2
16.01,Braum,sup,0,2,2
16.01,Draven,bot,1,1,2
16.01,Gwen,top,1,1,2
16.01,Jarvan IV,jng,2,0,2
16.01,Karma,sup,2,0,2
16.01,Vi,jng,2,0,2
16.01,Xin Zhao,jng,2,0,2
16.01,Zaahen,top,1,1,2
16.01,Aatrox,jng,0,1,1
16.01,Aatrox,top,1,0,1
16.01,Akali,top,1,0,1
16.01,Aphelios,bot,1,0,1
16.01,Bard,sup,1,0,1
16.01,Caitlyn,bot,0,1,1
16.01,Camille,top,0,1,1
16.01,Galio,mid,1,0,1
16.01,Jayce,jng,1,0,1
16.01,K'Sante,top,1,0,1
16.01,Kai'Sa,bot,0,1,1
16.01,Kennen,top,0,1,1
16.01,Leona,sup,1,0,1
16.01,Lulu,sup,0,1,1
16.01,Olaf,top,0,1,1
16.01,Ornn,top,0,1,1
16.01,Poppy,sup,0,1,1
16.01,Rakan,sup,1,0,1
16.01,Renekton,top,1,0,1
16.01,Sejuani,jng,1,0,1
16.01,Sion,mid,1,0,1
16.01,Syndra,mid,0,1,1
16.01,Thresh,sup,1,0,1
16.01,Trundle,jng,0,1,1
16.01,Vayne,top,1,0,1
16.01,Wukong,jng,1,0,1
16.01,Xayah,bot,0,1,1
16.02,Akali,mid,1,3,2
16.02,Neeko,sup,1,2,2
16.02,Orianna,mid,1,2,2
16.02,Jayce,top,0,2,1
16.02,Karma,sup,0,2,2
16.02,Rumble,top,0,2,1
16.02,Ryze,mid,1,1,2
16.02,Sion,top,0,2,1
16.02,Sivir,bot,2,0,2
16.02,Xin Zhao,jng,2,0,2
16.02,Ambessa,top,0,1,1
16.02,Azir,mid,1,0,1
16.02,Bard,sup,1,0,1
16.02,Caitlyn,bot,1,0,1
16.02,Elise,sup,0,1,1
16.02,Ezreal,bot,1,0,1
16.02,Galio,mid,0,1,1
16.02,Jax,top,1,0,1
16.02,Leona,sup,1,0,1
16.02,Nautilus,sup,1,0,1
16.02,Olaf,top,1,0,1
16.02,Rell,sup,0,1,1
16.02,Renekton,top,1,0,1
16.02,Sejuani,jng,1,0,1
16.02,Varus,top,1,0,1
16.02,Wukong,jng,1,0,1
16.03,Neeko,sup,0,3,1
16.03,Orianna,mid,0,3,1
16.03,Aatrox,jng,0,2,1
16.03,Vi,jng,0,2,1
16.03,Ahri,mid,1,0,1
16.03,Akali,top,1,0,1
16.03,Alistar,sup,1,0,1
16.03,Aurora,mid,0,1,1
16.03,Bard,sup,1,0,1
16.03,Braum,sup,0,1,1
16.03,Caitlyn,bot,1,0,1
16.03,Dr. Mundo,jng,1,0,1
16.03,Gragas,top,1,0,1
16.03,Jarvan IV,jng,1,0,1
16.03,K'Sante,top,0,1,1
16.03,Nautilus,sup,1,0,1
16.03,Poppy,sup,0,1,1
16.03,Renekton,top,0,1,1
16.03,Rumble,top,1,0,1
16.03,Ryze,mid,1,0,1
16.03,Varus,bot,1,0,1
16.03,Viktor,mid,1,0,1
16.03,Wukong,jng,1,0,1
16.03,Yunara,bot,1,0,1
16.05,Vi,jng,0,5,2
16.05,Caitlyn,bot,1,3,2
16.05,Jarvan IV,jng,1,3,3
16.05,Orianna,mid,0,4,3
16.05,Wukong,jng,2,2,3
16.05,Azir,mid,0,3,2
16.05,K'Sante,top,3,0,3
16.05,Varus,bot,2,1,2
16.05,Ahri,mid,1,1,2
16.05,Akali,mid,2,0,2
16.05,Alistar,sup,2,0,2
16.05,Annie,mid,1,1,2
16.05,Nautilus,sup,0,2,2
16.05,Neeko,sup,1,1,2
16.05,Ryze,mid,0,2,2
16.05,Vayne,top,1,1,2
16.05,Ambessa,jng,1,0,1
16.05,Anivia,top,1,0,1
16.05,Aurora,mid,1,0,1
16.05,Bard,sup,1,0,1
16.05,Corki,bot,1,0,1
16.05,Dr. Mundo,jng,0,1,1
16.05,Ezreal,bot,1,0,1
16.05,Galio,mid,1,0,1
16.05,Kai'Sa,bot,1,0,1
16.05,Karma,sup,1,0,1
16.05,Lulu,sup,1,0,1
16.05,Maokai,jng,1,0,1
16.05,Naafiri,jng,0,1,1
16.05,Nami,sup,1,0,1
16.05,Nocturne,jng,0,1,1
16.05,Nunu & Willump,jng,1,0,1
16.05,Ornn,top,1,0,1
16.05,Rumble,top,1,0,1
16.05,Sejuani,jng,0,1,1
16.05,Sion,top,0,1,1
16.05,Viktor,mid,1,0,1
16.05,Warwick,top,0,1,1
16.05,Xin Zhao,jng,1,0,1
16.05,Yunara,bot,1,0,1
16.06,Orianna,mid,0,2,1
16.06,Ahri,mid,1,0,1
16.06,Akali,mid,0,1,1
16.06,Anivia,mid,0,1,1
16.06,Bard,sup,1,0,1
16.06,Caitlyn,bot,1,0,1
16.06,Darius,top,1,0,1
16.06,Dr. Mundo,jng,0,1,1
16.06,Ezreal,bot,1,0,1
16.06,Gwen,top,1,0,1
16.06,Jarvan IV,jng,1,0,1
16.06,K'Sante,top,0,1,1
16.06,Kai'Sa,bot,0,1,1
16.06,Nautilus,sup,0,1,1
16.06,Nocturne,jng,1,0,1
16.06,Rakan,sup,1,0,1
16.06,Varus,bot,0,1,1
16.06,Vayne,top,0,1,1
16.06,Viktor,mid,1,0,1
16.07,Akali,mid,0,2,1
16.07,Alistar,sup,0,2,2
16.07,Ezreal,bot,1,1,2
16.07,Karma,sup,1,1,2
16.07,Pantheon,jng,2,0,2
16.07,Rumble,top,0,2,1
16.07,Ahri,mid,1,0,1
16.07,Anivia,mid,1,0,1
16.07,Annie,mid,0,1,1
16.07,Aurora,mid,0,1,1
16.07,Bard,sup,1,0,1
16.07,Caitlyn,bot,0,1,1
16.07,Corki,bot,0,1,1
16.07,Gnar,top,1,0,1
16.07,Jarvan IV,jng,1,0,1
16.07,Jayce,top,0,1,1
16.07,Jhin,bot,1,0,1
16.07,K'Sante,top,1,0,1
16.07,Leona,sup,0,1,1
16.07,Lulu,sup,1,0,1
16.07,Nautilus,sup,0,1,1
16.07,Neeko,sup,0,1,1
16.07,Orianna,mid,1,0,1
16.07,Ornn,top,0,1,1
16.07,Rell,sup,1,0,1
16.07,Renekton,top,0,1,1
16.07,Ryze,mid,0,1,1
16.07,Samira,bot,1,0,1
16.07,Sion,top,0,1,1
16.07,Vayne,top,1,0,1
16.07,Viktor,mid,1,0,1
16.07,Warwick,top,1,0,1
16.07,Xin Zhao,jng,1,0,1
16.07,Yunara,bot,1,0,1
16.08,Karma,sup,0,4,2
16.08,Orianna,mid,1,3,2
16.08,Wukong,jng,1,2,2
16.08,Ashe,bot,2,0,2
16.08,Aurora,top,2,0,2
16.08,Braum,sup,0,2,2
16.08,Rumble,top,0,2,1
16.08,Ryze,mid,0,2,1
16.08,Seraphine,sup,2,0,2
16.08,Akali,mid,1,0,1
16.08,Anivia,sup,1,0,1
16.08,Annie,mid,1,0,1
16.08,Azir,mid,0,1,1
16.08,Bard,sup,1,0,1
16.08,Ezreal,bot,1,0,1
16.08,Gnar,top,0,1,1
16.08,Gwen,top,1,0,1
16.08,LeBlanc,mid,1,0,1
16.08,Nocturne,jng,1,0,1
16.08,Pantheon,jng,1,0,1
16.08,Renekton,top,1,0,1
16.08,Taliyah,mid,0,1,1
16.08,Varus,bot,1,0,1
16.08,Vi,jng,1,0,1
16.08,Viktor,mid,0,1,1
16.08,Xin Zhao,jng,0,1,1
16.09,Karma,sup,0,4,2
16.09,Orianna,mid,0,4,2
16.09,Ezreal,bot,0,3,2
16.09,Aurora,mid,2,0,2
16.09,Caitlyn,bot,1,1,2
16.09,Jarvan IV,jng,2,0,2
16.09,Lucian,bot,2,0,2
16.09,Milio,sup,2,0,2
16.09,Rumble,top,2,0,2
16.09,Wukong,jng,0,2,2
16.09,Akali,mid,1,0,1
16.09,Anivia,top,1,0,1
16.09,Anivia,mid,1,0,1
16.09,Ashe,bot,0,1,1
16.09,Bard,sup,1,0,1
16.09,Gnar,top,0,1,1
16.09,LeBlanc,mid,0,1,1
16.09,Mel,mid,0,1,1
16.09,Nocturne,jng,0,1,1
16.09,Pantheon,jng,0,1,1
16.09,Rakan,sup,1,0,1
16.09,Sion,top,1,0,1
16.09,Skarner,jng,1,0,1
16.09,Trundle,jng,1,0,1
16.09,Xayah,bot,1,0,1
16.10,Bard,sup,0,2,1
16.10,Ambessa,top,0,1,1
16.10,Anivia,mid,1,0,1
16.10,Ashe,bot,1,0,1
16.10,Aurora,mid,1,0,1
16.10,Braum,sup,0,1,1
16.10,Ezreal,bot,0,1,1
16.10,Jarvan IV,jng,1,0,1
16.10,K'Sante,top,1,0,1
16.10,Kai'Sa,bot,1,0,1
16.10,Karma,sup,0,1,1
16.10,LeBlanc,mid,0,1,1
16.10,Naafiri,jng,0,1,1
16.10,Nautilus,sup,1,0,1
16.10,Orianna,mid,0,1,1
16.10,Rakan,sup,1,0,1
16.10,Seraphine,sup,0,1,1
16.10,Vayne,top,1,0,1
16.10,Xin Zhao,jng,1,0,1
