patch,champ,role,picks_vs,bans_vs
16.05,Karma,sup,0,4
16.05,Aurora,mid,0,3
16.05,Gwen,top,1,2
16.05,Orianna,mid,0,3
16.05,Pantheon,jng,2,1
16.05,Ambessa,top,0,2
16.05,Annie,mid,0,2
16.05,Corki,bot,1,1
16.05,Nautilus,sup,1,1
16.05,Renekton,top,0,2
16.05,Ryze,mid,0,2
16.05,Taliyah,mid,1,1
16.05,Varus,bot,2,0
16.05,Ahri,mid,1,0
16.05,Alistar,sup,1,0
16.05,Aphelios,bot,0,1
16.05,Ashe,bot,0,1
16.05,Bard,sup,0,1
16.05,Galio,mid,1,0
16.05,Gnar,top,1,0
16.05,Hwei,mid,1,0
16.05,Jax,top,0,1
16.05,K'Sante,top,1,0
16.05,Kai'Sa,bot,1,0
16.05,Kennen,top,0,1
16.05,Lulu,sup,1,0
16.05,Neeko,sup,1,0
16.05,Nocturne,jng,1,0
16.05,Rakan,sup,1,0
16.05,Rell,sup,1,0
16.05,Rumble,top,1,0
16.05,Sion,top,1,0
16.05,Twisted Fate,mid,1,0
16.05,Vi,jng,1,0
16.05,Wukong,jng,1,0
16.05,Xin Zhao,jng,1,0
16.05,Yone,mid,1,0
16.05,Yorick,top,1,0
16.05,Yunara,bot,1,0
16.05,Zaahen,top,0,1
16.05,Zeri,bot,1,0
16.06,Rumble,top,4,8
16.06,Karma,sup,1,10
16.06,Pantheon,jng,3,7
16.06,Varus,bot,3,7
16.06,Orianna,mid,1,8
16.06,Ezreal,bot,5,1
16.06,Jarvan IV,jng,4,2
16.06,Nautilus,sup,2,4
16.06,Nami,sup,1,4
16.06,Seraphine,sup,2,3
16.06,Ashe,bot,2,2
16.06,Bard,sup,0,4
16.06,Neeko,sup,4,0
16.06,Renekton,top,3,1
16.06,Caitlyn,bot,0,3
16.06,Gnar,top,2,1
16.06,Kai'Sa,bot,3,0
16.06,Lulu,sup,1,2
16.06,Maokai,jng,1,2
16.06,Nocturne,jng,1,2
16.06,Sivir,bot,0,3
16.06,Ahri,mid,1,1
16.06,Ambessa,top,1,1
16.06,Annie,mid,1,1
16.06,Aurora,mid,2,0
16.06,Braum,sup,2,0
16.06,Galio,mid,2,0
16.06,Gwen,top,1,1
16.06,Lee Sin,jng,0,2
16.06,Pyke,sup,0,2
16.06,Sion,top,2,0
16.06,Skarner,jng,2,0
16.06,Viktor,mid,2,0
16.06,Wukong,jng,1,1
16.06,Xin Zhao,jng,2,0
16.06,Yone,mid,2,0
16.06,Yorick,top,2,0
16.06,Zaahen,jng,2,0
16.06,Akali,mid,1,0
16.06,Anivia,sup,1,0
16.06,Azir,mid,1,0
16.06,Corki,bot,1,0
16.06,Corki,mid,1,0
16.06,Jayce,top,1,0
16.06,Jhin,bot,1,0
16.06,K'Sante,top,1,0
16.06,Leona,sup,0,1
16.06,Lissandra,mid,1,0
16.06,Mel,mid,0,1
16.06,Rakan,sup,1,0
16.06,Ryze,mid,1,0
16.06,Shen,sup,1,0
16.06,Taliyah,mid,1,0
16.06,Trundle,jng,1,0
16.06,Yunara,bot,1,0
16.06,Yuumi,sup,1,0
16.06,Zeri,bot,1,0
16.07,Karma,sup,3,9
16.07,Orianna,mid,3,5
16.07,Pantheon,jng,4,4
16.07,Bard,sup,3,4
16.07,Rumble,top,0,7
16.07,Anivia,mid,1,5
16.07,Ezreal,bot,2,4
16.07,Gnar,top,2,3
16.07,Nami,sup,3,2
16.07,Sion,top,5,0
16.07,Xin Zhao,jng,5,0
16.07,Caitlyn,bot,2,2
16.07,Jarvan IV,jng,1,3
16.07,Jayce,top,2,2
16.07,Naafiri,jng,2,2
16.07,Nautilus,sup,0,4
16.07,Varus,bot,3,1
16.07,Ambessa,top,2,1
16.07,Ashe,bot,0,3
16.07,Galio,mid,3,0
16.07,Neeko,sup,2,1
16.07,Nocturne,jng,1,2
16.07,Rakan,sup,3,0
16.07,Renekton,top,2,1
16.07,Seraphine,sup,0,3
16.07,Sivir,bot,2,1
16.07,Annie,mid,1,1
16.07,Aurora,mid,1,1
16.07,Azir,mid,2,0
16.07,Kai'Sa,bot,1,1
16.07,Lee Sin,jng,0,2
16.07,Lucian,bot,2,0
16.07,Lulu,sup,0,2
16.07,Wukong,jng,1,1
16.07,Yunara,bot,2,0
16.07,Zaahen,top,2,0
16.07,Ahri,mid,1,0
16.07,Alistar,sup,0,1
16.07,Braum,sup,1,0
16.07,Hwei,mid,1,0
16.07,Mel,mid,1,0
16.07,Miss Fortune,bot,1,0
16.07,Rell,sup,1,0
16.07,Ryze,mid,1,0
16.07,Vayne,top,0,1
16.07,Vi,jng,1,0
16.07,Viktor,mid,1,0
16.07,Xayah,bot,1,0
16.07,Yone,mid,0,1
16.07,Yorick,top,1,0
16.07,Zaahen,jng,1,0
16.08,Pantheon,jng,3,4
16.08,Rumble,top,0,7
16.08,Bard,sup,3,3
16.08,Ezreal,bot,3,3
16.08,Orianna,mid,1,5
16.08,Neeko,sup,2,3
16.08,Annie,mid,4,0
16.08,Caitlyn,bot,1,3
16.08,Karma,sup,0,4
16.08,Nautilus,sup,1,3
16.08,Jarvan IV,jng,3,0
16.08,Jhin,bot,2,1
16.08,Xin Zhao,jng,2,1
16.08,Yorick,top,2,1
16.08,Ambessa,top,1,1
16.08,Anivia,mid,2,0
16.08,Aurora,mid,2,0
16.08,Jayce,top,1,1
16.08,Seraphine,sup,0,2
16.08,Yunara,bot,1,1
16.08,Alistar,sup,0,1
