patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.10,Ezreal,bot,2,0,2,2,0,2
16.10,Xin Zhao,jng,2,0,2,1,0,1
16.10,Akali,mid,1,0,1,0,0,0
16.10,Ambessa,top,1,0,1,1,0,1
16.10,Annie,mid,1,0,1,0,0,0
16.10,Bard,sup,1,0,1,1,0,1
16.10,Cassiopeia,mid,1,0,1,1,0,1
16.10,Corki,bot,1,0,1,0,0,0
16.10,Gnar,top,1,0,1,0,0,0
16.10,Gwen,top,1,0,1,0,0,0
16.10,Hwei,mid,1,0,1,1,0,1
16.10,K'Sante,top,1,0,1,1,0,1
16.10,Karma,sup,1,0,1,1,0,1
16.10,Lulu,sup,1,0,1,0,0,0
16.10,Nami,sup,1,0,1,0,0,0
16.10,Olaf,jng,1,0,1,0,0,0
16.10,Rumble,top,1,0,1,0,0,0
16.10,Seraphine,sup,1,0,1,0,0,0
16.10,Vi,jng,1,0,1,0,0,0
16.10,Wukong,jng,1,0,1,1,0,1
16.10,Yunara,bot,1,0,1,0,0,0
16.10,Zed,mid,1,0,1,0,0,0
16.10,Zeri,bot,1,0,1,0,0,0
