patch,champ,role,picks_by,bans_vs
16.01,Ryze,mid,3,2
16.01,Orianna,mid,1,3
16.01,Xin Zhao,jng,3,1
16.01,Zac,jng,0,4
16.01,Aatrox,top,3,0
16.01,Braum,sup,0,3
16.01,Diana,jng,1,2
16.01,Ezreal,bot,3,0
16.01,Jarvan IV,jng,1,2
16.01,Jayce,top,0,3
16.01,Rell,sup,3,0
16.01,Syndra,mid,2,1
16.01,Aatrox,jng,0,2
16.01,Ambessa,top,0,2
16.01,Corki,bot,2,0
16.01,Gwen,top,1,1
16.01,Karma,sup,0,2
16.01,Nautilus,sup,2,0
16.01,Sona,sup,0,2
16.01,Yone,mid,0,2
16.01,Zaahen,top,1,1
16.01,Darius,top,0,1
16.01,Galio,mid,1,0
16.01,Jayce,jng,1,0
16.01,Lee Sin,jng,1,0
16.01,Miss Fortune,bot,1,0
16.01,Rakan,sup,1,0
16.01,Sion,top,1,0
16.01,Varus,bot,1,0
16.01,Yone,top,1,0
16.01,Yunara,bot,0,1
16.01,Zac,sup,1,0
16.02,Gwen,top,0,3
16.02,Jayce,top,0,3
16.02,Zac,jng,0,3
16.02,Karma,sup,0,2
16.02,Seraphine,sup,1,1
16.02,Aatrox,top,1,0
16.02,Ambessa,top,1,0
16.02,Ashe,bot,1,0
16.02,Braum,sup,1,0
16.02,Diana,jng,0,1
16.02,Dr. Mundo,jng,0,1
16.02,Ezreal,bot,1,0
16.02,Kindred,jng,1,0
16.02,Lee Sin,jng,1,0
16.02,Leona,sup,1,0
16.02,Orianna,mid,0,1
16.02,Renekton,top,1,0
16.02,Ryze,mid,1,0
16.02,Sivir,bot,1,0
16.02,Syndra,mid,1,0
16.02,Viktor,mid,1,0
16.02,Xin Zhao,jng,1,0
16.06,Ahri,mid,1,2
16.06,Ambessa,top,1,1
16.06,Aurora,mid,1,1
16.06,Galio,mid,1,1
16.06,Jarvan IV,jng,0,2
16.06,Pantheon,jng,1,1
16.06,Rumble,top,0,2
16.06,Zaahen,top,1,1
16.06,Ashe,bot,1,0
16.06,Gwen,top,0,1
16.06,Hwei,bot,1,0
16.06,Jayce,top,0,1
16.06,Lee Sin,jng,1,0
16.06,Lulu,sup,1,0
16.06,Nocturne,jng,1,0
16.06,Rell,sup,1,0
16.06,Seraphine,sup,1,0
16.06,Sion,top,1,0
16.06,Xin Zhao,jng,0,1
16.06,Yone,mid,0,1
16.06,Yunara,bot,1,0
16.07,Jarvan IV,jng,2,2
16.07,Lulu,sup,3,0
16.07,Sion,top,1,2
16.07,Ambessa,top,1,1
16.07,Galio,mid,2,0
16.07,Lee Sin,jng,2,0
16.07,Seraphine,sup,0,2
16.07,Yunara,bot,1,1
16.07,Aatrox,top,1,0
16.07,Aphelios,bot,1,0
16.07,Ashe,bot,0,1
16.07,Aurora,mid,0,1
16.07,Corki,bot,0,1
16.07,Ezreal,bot,1,0
16.07,Graves,jng,0,1
16.07,Gwen,top,1,0
16.07,Hwei,mid,1,0
16.07,Kai'Sa,bot,0,1
16.07,Karma,sup,0,1
16.07,Miss Fortune,bot,1,0
16.07,Morgana,mid,1,0
16.07,Nocturne,jng,0,1
16.07,Orianna,mid,0,1
16.07,Rell,sup,1,0
16.07,Rumble,top,0,1
16.07,Sivir,bot,0,1
16.07,Yasuo,mid,0,1
16.07,Zaahen,top,0,1
16.08,Gwen,top,1,2
16.08,Orianna,mid,0,3
16.08,Aurora,mid,1,1
16.08,Azir,mid,0,2
16.08,Gnar,top,0,2
16.08,Nautilus,sup,0,2
16.08,Ambessa,top,1,0
16.08,Anivia,mid,1,0
16.08,Bard,sup,1,0
16.08,Ezreal,bot,1,0
16.08,Hwei,mid,1,0
16.08,Jarvan IV,jng,1,0
16.08,Karma,sup,0,1
16.08,Lee Sin,jng,0,1
16.08,Lucian,bot,1,0
16.08,Lulu,sup,1,0
16.08,Nami,sup,1,0
16.08,Nocturne,jng,0,1
16.08,Sejuani,jng,1,0
16.08,Sion,top,1,0
16.08,Wukong,jng,1,0
16.08,Yunara,bot,1,0
16.09,Taliyah,mid,0,5
16.09,Zaahen,top,0,5
16.09,Ahri,mid,1,2
16.09,Sion,top,0,3
16.09,Hwei,mid,0,2
16.09,Karma,sup,1,1
16.09,Syndra,mid,0,2
16.09,Aatrox,top,1,0
16.09,Akali,mid,1,0
16.09,Ambessa,top,1,0
16.09,Ashe,bot,1,0
16.09,Bard,sup,1,0
16.09,Corki,bot,0,1
16.09,Dr. Mundo,top,1,0
16.09,Galio,mid,1,0
16.09,Gnar,top,1,0
16.09,Graves,jng,1,0
16.09,Gwen,top,1,0
16.09,Jarvan IV,jng,0,1
16.09,Jhin,bot,1,0
16.09,Kai'Sa,bot,1,0
16.09,Lee Sin,jng,1,0
16.09,Leona,sup,1,0
16.09,Lucian,bot,1,0
16.09,Milio,sup,1,0
16.09,Neeko,mid,1,0
16.09,Nocturne,jng,1,0
16.09,Pantheon,jng,1,0
16.09,Seraphine,sup,1,0
16.09,Sivir,bot,1,0
16.09,Varus,bot,0,1
16.09,Vayne,top,0,1
16.09,Viktor,mid,1,0
16.09,Wukong,jng,1,0
16.09,Yone,mid,0,1
