patch,champ,role,picks_by,bans_vs,series_presence
16.08,Ahri,mid,4,3,4
16.08,Karma,sup,2,3,3
16.08,Wukong,jng,1,3,4
16.08,Azir,mid,1,2,2
16.08,Bard,sup,2,1,3
16.08,K'Sante,top,2,1,3
16.08,Lulu,sup,1,2,2
16.08,Nautilus,sup,0,3,2
16.08,Sion,top,3,0,3
16.08,Smolder,bot,0,3,1
16.08,Xin Zhao,jng,2,1,3
16.08,Zaahen,top,0,3,1
16.08,Akali,mid,0,2,1
16.08,Ambessa,top,0,2,1
16.08,Anivia,mid,2,0,2
16.08,Blitzcrank,sup,0,2,2
16.08,Braum,sup,1,1,2
16.08,Caitlyn,bot,2,0,2
16.08,Poppy,sup,0,2,1
16.08,Renekton,top,1,1,2
16.08,Seraphine,sup,1,1,2
16.08,Sivir,bot,2,0,2
16.08,Syndra,mid,0,2,1
16.08,Xayah,bot,2,0,2
16.08,Yunara,bot,0,2,1
16.08,Ashe,bot,1,0,1
16.08,Ezreal,bot,1,0,1
16.08,Galio,mid,0,1,1
16.08,Hecarim,jng,1,0,1
16.08,Hwei,mid,1,0,1
16.08,Jayce,top,1,0,1
16.08,Jinx,bot,1,0,1
16.08,Katarina,mid,1,0,1
16.08,Kha'Zix,jng,1,0,1
16.08,Lillia,jng,1,0,1
16.08,Malphite,jng,0,1,1
16.08,Ornn,top,1,0,1
16.08,Rakan,sup,1,0,1
16.08,Rell,sup,1,0,1
16.08,Ryze,mid,0,1,1
16.08,Shen,top,1,0,1
16.08,Shyvana,jng,1,0,1
16.08,Skarner,jng,1,0,1
16.08,Sona,sup,0,1,1
16.08,Talon,jng,0,1,1
16.08,Vi,jng,1,0,1
16.09,Ahri,mid,1,6,3
16.09,K'Sante,top,2,5,3
16.09,Vi,jng,1,4,2
16.09,Smolder,bot,2,2,3
16.09,Ashe,bot,2,1,2
16.09,Jarvan IV,jng,1,2,2
16.09,Katarina,mid,1,2,2
16.09,Ornn,top,2,1,3
16.09,Seraphine,sup,1,2,2
16.09,Azir,mid,0,2,1
16.09,Ezreal,bot,1,1,2
16.09,Gwen,top,1,1,2
16.09,LeBlanc,mid,1,1,2
16.09,Maokai,jng,2,0,2
16.09,Nocturne,jng,0,2,2
16.09,Pantheon,jng,2,0,2
16.09,Poppy,sup,2,0,2
16.09,Wukong,jng,0,2,2
16.09,Akali,mid,1,0,1
16.09,Anivia,mid,1,0,1
16.09,Bard,sup,1,0,1
16.09,Braum,sup,1,0,1
16.09,Cassiopeia,mid,1,0,1
16.09,Gragas,top,1,0,1
16.09,Irelia,top,0,1,1
16.09,Kai'Sa,bot,0,1,1
16.09,Karma,sup,1,0,1
16.09,Nautilus,sup,0,1,1
16.09,Neeko,sup,1,0,1
16.09,Rakan,sup,0,1,1
16.09,Ryze,mid,1,0,1
16.09,Sion,top,1,0,1
16.09,Sivir,bot,0,1,1
16.09,Soraka,sup,1,0,1
16.09,Sylas,jng,1,0,1
16.09,Varus,bot,1,0,1
16.09,Viktor,mid,1,0,1
16.09,Xayah,bot,1,0,1
16.09,Xin Zhao,jng,1,0,1
16.09,Yone,mid,0,1,1
16.09,Yunara,bot,1,0,1
16.09,Zaahen,top,1,0,1
