patch,champ,role,picks_by,bans_vs,series_presence
16.06,Ezreal,bot,1,2,3
16.06,Jarvan IV,jng,0,3,3
16.06,Nami,sup,2,1,3
16.06,Aatrox,jng,1,1,2
16.06,Shen,jng,2,0,2
16.06,Sion,top,2,0,2
16.06,Syndra,mid,1,1,2
16.06,Akali,mid,0,1,1
16.06,Ambessa,top,1,0,1
16.06,Azir,mid,1,0,1
16.06,Bard,sup,1,0,1
16.06,Corki,bot,1,0,1
16.06,Dr. Mundo,jng,0,1,1
16.06,Kassadin,mid,0,1,1
16.06,LeBlanc,mid,0,1,1
16.06,Mel,bot,1,0,1
16.06,Nautilus,sup,0,1,1
16.06,Pyke,sup,0,1,1
16.06,Ryze,mid,0,1,1
16.06,Yone,mid,1,0,1
16.07,Jarvan IV,jng,1,5,6
16.07,Azir,mid,3,2,5
16.07,Ezreal,bot,2,3,5
16.07,Shen,top,0,4,4
16.07,Ambessa,top,1,2,3
16.07,Ryze,mid,2,1,3
16.07,Xin Zhao,jng,2,1,3
16.07,Alistar,sup,2,0,2
16.07,Ashe,bot,2,0,2
16.07,Bard,sup,0,2,2
16.07,Karma,sup,0,2,2
16.07,Naafiri,jng,1,1,2
16.07,Seraphine,sup,2,0,2
16.07,Aatrox,top,1,0,1
16.07,Dr. Mundo,jng,0,1,1
16.07,Galio,mid,1,0,1
16.07,Gnar,top,0,1,1
16.07,Jayce,top,1,0,1
16.07,Jhin,bot,0,1,1
16.07,K'Sante,top,0,1,1
16.07,Kayle,top,1,0,1
16.07,Mel,mid,0,1,1
16.07,Mordekaiser,top,1,0,1
16.07,Nautilus,sup,0,1,1
16.07,Olaf,jng,1,0,1
16.07,Ornn,top,1,0,1
16.07,Pantheon,jng,1,0,1
16.07,Pyke,sup,1,0,1
16.07,Sion,top,0,1,1
16.07,Sivir,bot,1,0,1
16.07,Ziggs,bot,1,0,1
16.07,Zilean,sup,1,0,1
16.08,Jarvan IV,jng,0,4,2
16.08,Ryze,mid,0,3,2
16.08,Bard,sup,0,2,1
16.08,Nautilus,sup,0,2,1
16.08,Pyke,sup,1,1,2
16.08,Shen,top,1,1,2
16.08,Sion,top,2,0,2
16.08,Vi,jng,2,0,2
16.08,Ahri,mid,1,0,1
16.08,Ashe,bot,0,1,1
16.08,Azir,mid,1,0,1
16.08,Corki,bot,0,1,1
16.08,Elise,sup,1,0,1
16.08,Jayce,top,1,0,1
16.08,Kai'Sa,bot,1,0,1
16.08,LeBlanc,mid,0,1,1
16.08,Lee Sin,jng,1,0,1
16.08,Leona,sup,0,1,1
16.08,Lucian,bot,0,1,1
16.08,Nami,sup,1,0,1
16.08,Neeko,sup,0,1,1
16.08,Nocturne,jng,1,0,1
16.08,Poppy,sup,1,0,1
16.08,Sivir,bot,1,0,1
16.08,Syndra,mid,1,0,1
16.08,Yone,mid,1,0,1
16.08,Yorick,top,0,1,1
16.08,Yunara,bot,1,0,1
16.08,Ziggs,bot,1,0,1
16.09,Shen,top,0,5,2
16.09,Annie,mid,1,1,2
16.09,Karma,sup,0,2,1
16.09,Lee Sin,jng,2,0,2
16.09,Lucian,bot,2,0,2
16.09,Milio,sup,2,0,2
16.09,Nocturne,jng,0,2,1
16.09,Pyke,sup,0,2,1
16.09,Ziggs,bot,2,0,2
16.09,Aatrox,jng,0,1,1
16.09,Ahri,mid,1,0,1
16.09,Alistar,sup,0,1,1
16.09,Ambessa,top,0,1,1
16.09,Aurora,mid,1,0,1
16.09,Bard,sup,1,0,1
16.09,Braum,sup,1,0,1
16.09,Ezreal,bot,0,1,1
16.09,Gnar,top,1,0,1
16.09,Illaoi,top,1,0,1
16.09,Jarvan IV,jng,0,1,1
16.09,Jayce,top,0,1,1
16.09,Jhin,bot,0,1,1
16.09,Kassadin,mid,1,0,1
16.09,Miss Fortune,bot,0,1,1
16.09,Naafiri,jng,1,0,1
16.09,Nautilus,sup,1,0,1
16.09,Ornn,top,1,0,1
16.09,Rakan,sup,0,1,1
16.09,Ryze,mid,1,0,1
16.09,Sion,top,0,1,1
16.09,Sivir,bot,0,1,1
16.09,Skarner,jng,1,0,1
16.09,Smolder,bot,1,0,1
16.09,Sylas,mid,0,1,1
16.09,Udyr,top,1,0,1
16.09,Vi,jng,0,1,1
16.09,Xin Zhao,jng,1,0,1
16.09,Yasuo,top,1,0,1
